gene,mean_n_neighbors,mean_neighbor_popularity,specificity,any_neighbor
ENSG00000293791,13.26,307.75926445843464,0.9811825579664668,True
FBXO42,23.56,313.8533186278972,0.9808099468891534,True
SZRD1,23.44,297.6580224661379,0.981800182056488,True
NECAP2,20.24,301.99728218740495,0.981534865045099,True
CROCCP3,12.28,313.1980176173604,0.9808500142086604,True
LINC01772,14.16,299.3328751543094,0.9816977759000728,True
NBPF1,11.44,310.4160807468022,0.9810201112352919,True
ENSG00000291072,11.02,307.9719757727652,0.981169552077483,True
MST1P2,11.98,317.2661350779087,0.9806012757518857,True
CROCC,7.32,340.9355263984382,0.9791540491349167,True
ENSG00000238142,14.6,292.5871539853108,0.9821102321011733,True
ATP13A2,12.78,307.5718678711782,0.9811940160274425,True
SDHB,15.2,310.1605099792933,0.9810357376961606,True
PADI2,8.12,307.9261858500977,0.9811723518281811,True
PADI4,13.1,279.60095976868286,0.9829042519248742,True
RCC2,11.56,337.3750714257848,0.9793717473906582,True
ARHGEF10L,8.98,298.5116226828727,0.981747990053019,True
ALDH4A1,13.84,283.7109732188885,0.9826529518056321,True
IFFO2,9.4,331.60308560230624,0.9797246661203114,True
ENSG00000272084,14.74,311.9452522123941,0.9809266125214067,True
UBR4,17.6,314.6173356640796,0.9807632323042446,True
EMC1,10.68,348.1065683643841,0.9787155873821838,True
MRTO4,12.92,308.2556440371634,0.9811522076406504,True
AKR7A3,12.8,291.0270721461874,0.9822056207798112,True
AKR7A2,13.76,313.3657154583462,0.9808397605956376,True
SLC66A1,19.04,290.1757518051734,0.9822576733839699,True
CAPZB,25.24,294.8277656061697,0.981973233530653,True
MICOS10,17.9,306.4288701625119,0.9812639027720873,True
NBL1,9.7,319.2653985410014,0.9804790340237847,True
ENSG00000226396,12.06,314.92374508900707,0.9807444973959641,True
TMCO4,9.22,350.7629560439561,0.9785531668575997,True
OTUD3,10.26,328.49360977834027,0.9799147899860385,True
PLA2G2A,8.28,294.00727678601584,0.9820234009913779,True
UBXN10,11.1,274.186314851729,0.983235321623251,True
CAMK2N1,7.62,315.4693787878788,0.9807111355067026,True
MUL1,11.26,335.8471435344916,0.979465170068206,True
CDA,11.42,292.0917175599336,0.9821405247594048,True
PINK1,13.22,304.67602969476343,0.9813710773650405,True
PINK1-AS,18.86,313.55642258905226,0.9808281001168419,True
DDOST,14.66,324.2965988048587,0.9801714094280123,True
HP1BP3,9.74,345.83010559048796,0.9788547780134217,True
EIF4G3,13.28,303.7181325657486,0.9814296464343779,True
ECE1,10.98,325.8081745411451,0.980078986576512,True
ECE1-AS1,15.9,295.95476786275157,0.9819043248020329,True
NBPF3,8.7,293.8959431956932,0.9820302083035345,True
ALPL,5.82,318.52329470529475,0.9805244087615228,True
LINC02596,10.64,313.9164251549105,0.9808060883427141,True
RAP1GAP,4.36,262.32376984126984,0.9839606377351715,True
USP48,16.06,319.70281360647584,0.9804522889876811,True
HSPG2,9.44,270.891986593472,0.9834367479918391,True
ENSG00000305448,10.74,288.6540989736058,0.9823507123831485,True
CELA3B,151.12,286.5252834291612,0.9824808753635487,True
CELA3A,145.3,285.7207005550687,0.9825300702809496,True
LINC00339,13.5,309.5703983236928,0.9810718191180866,True
CDC42-AS1,14.64,302.89421774975494,0.9814800233720724,True
CDC42,20.82,312.32422287787057,0.9809034409735329,True
WNT4,13.92,319.1917589053533,0.9804835366001007,True
ZBTB40,8.98,339.3156184191625,0.9792530957860494,True
C1QA,6.18,281.88230092130095,0.9827647630130663,True
C1QC,4.9,275.2955158730158,0.983167501322347,True
C1QB,5.62,287.0852380952381,0.9824466378419298,True
EPHB2,11.44,277.08444119846445,0.9830581203791828,True
KDM1A,12.02,343.1706607841763,0.9790173854610714,True
LUZP1,9.72,330.40338512957635,0.9797980198636762,True
LINC01355,9.62,302.9789610591507,0.9814748418795994,True
HNRNPR,10.1,337.54490372699206,0.9793613632695205,True
ZNF436,12.54,316.81485723220703,0.9806288684052457,True
TCEA3,7.18,312.9481574010785,0.9808652915071184,True
ASAP3,12.84,290.5930060927803,0.9822321610459932,True
E2F2,9.68,276.2997486500428,0.9831060991348185,True
ID3,7.86,310.3614867909868,0.981023449294345,True
MDS2,11.38,312.55411919100857,0.9808893843356155,True
RPL11,8.86,321.6170580465286,0.9803352456101175,True
ELOA-AS1,20.32,282.4739158742561,0.982728589674457,True
ELOA,17.36,318.25351692669193,0.980540903887087,True
PITHD1,12.92,318.2271653240046,0.9805425151131761,True
LYPLA2,14.48,311.8751711432216,0.980930897514936,True
GALE,18.56,313.6540854306982,0.9808221286804831,True
HMGCL,18.96,306.281972306317,0.9812728846037103,True
FUCA1,10.76,288.9214608114624,0.9823343649763704,True
CNR2,7.98,286.43024441932334,0.9824866863699588,True
PNRC2,12.24,294.8879413370764,0.9819695541829975,True
SRSF10,9.26,334.40791143067463,0.9795531695854066,True
IFNLR1,9.64,317.0548853972825,0.9806141922716428,True
STPG1,13.8,323.7556140501227,0.9802044870651102,True
NIPAL3,8.94,331.9091648817299,0.9797059513982433,True
NCMAP-DT,13.76,320.3764876648095,0.9804110982779083,True
RCAN3,8.16,340.53705505768744,0.979178413020013,True
SRRM1,9.48,342.4892156308605,0.9790590513218673,True
CLIC4,11.1,299.8088895597866,0.9816686707698082,True
RUNX3,3.86,348.1591984126984,0.9787123694030756,True
SYF2,16.92,332.80418994154417,0.9796512265398016,True
ENSG00000284657,12.72,309.3935155909621,0.9810826343264468,True
RSRP1,8.2,309.95564241151004,0.981048263991959,True
RHD,6.56,278.40641269841274,0.9829772905717876,True
TMEM50A,14.5,335.44109087713116,0.979489997500634,True
RHCE,5.06,308.84796031746026,0.9811159914205161,True
MACO1,14.78,317.91175512467447,0.9805618003592372,True
LDLRAP1,10.16,302.94572343248433,0.9814768741404779,True
MAN1C1,8.62,338.92740237377,0.979276832627712,True
ENSG00000233478,19.4,344.0000629701267,0.9789666730070238,True
SELENON,13.24,288.99621750803396,0.9823297940991725,True
MTFR1L,19.98,322.72221631168776,0.9802676724969925,True
AUNIP,12.18,297.35306692481925,0.9818188280694088,True
PAQR7,10.72,308.73476553675084,0.9811229125321461,True
STMN1,7.74,318.02644816294827,0.9805547876390738,True
PAFAH2,9.92,335.7757230269731,0.9794695369595248,True
PDIK1L,9.78,308.48344252823205,0.9811382792706675,True
CNKSR1,10.2,315.6760321067822,0.9806985000240427,True
CEP85,9.48,339.73938998583117,0.9792271849595946,True
SH3BGRL3,16.34,293.73248614229476,0.982040202620465,True
UBXN11,13.74,296.0441824117746,0.9818988576941746,True
CD52,8.52,297.48017566257266,0.9818110562113987,True
CRYBG2,17.0,287.4450938756225,0.9824246350427623,True
ZNF683,5.06,311.059126984127,0.9809807932140552,True
DHDDS-AS1,17.88,301.3120516690488,0.9815767623559126,True
DHDDS,17.34,318.82008966078797,0.9805062617144122,True
HMGN2,13.42,292.88908817658563,0.9820917708238102,True
RPS6KA1,10.32,341.55429315129317,0.979116215643455,True
ARID1A,12.64,302.8477214738134,0.9814828663115981,True
PIGV,10.98,328.1469416971917,0.979935986444684,True
ZDHHC18,12.08,310.8318899382352,0.9809946872553815,True
ENSG00000304862,11.88,294.3280597910002,0.9820037872338123,True
SFN,11.58,272.06058509241024,0.9833652959283149,True
GPN2,17.72,322.0387127715152,0.9803094642145206,True
ENSG00000289554,13.2,299.5512018944215,0.9816844266649697,True
GPATCH3,20.5,297.18964164711383,0.981828820443466,True
NUDC,11.0,320.7992189966896,0.9803852510549257,True
TRNP1,13.16,292.5710704515419,0.98211121550281,True
SLC9A1,12.0,313.3205100116565,0.9808425246094983,True
WDTC1,22.58,293.8491858125848,0.9820330672080352,True
TMEM222,11.04,336.0671495012555,0.9794517181595075,True
ENSG00000304055,10.06,331.77118223443233,0.97971438812385,True
SYTL1,13.28,308.3154273545512,0.9811485522864842,True
MAP3K6,13.42,284.2760917867336,0.9826183985455986,True
FCN3,14.7,295.12097862040963,0.9819553054955421,True
WASF2,20.78,305.86438130502387,0.9812984175295002,True
AHDC1,8.78,342.6460518076695,0.9790494618277181,True
FGR,12.28,314.19009167303284,0.980789355446467,True
IFI6,7.8,291.58560486735485,0.982171470200712,True
FAM76A,14.42,314.1231201946913,0.9807934503090987,True
STX12,17.58,296.77077175252003,0.9818544315651164,True
PPP1R8,13.56,329.0109104519663,0.979883160473741,True
THEMIS2,14.78,310.71522137497186,0.9810018207658225,True
RPA2,20.02,303.04033594547576,0.981471089211527,True
SMPDL3B,13.46,292.2319397820618,0.9821319510986205,True
XKR8,11.08,313.2623292496454,0.98084608197801,True
EYA3,17.8,305.3483230772632,0.9813299710744565,True
ENSG00000289576,13.02,300.9481757215952,0.9815990109616879,True
PTAFR,7.78,315.0008764946932,0.9807397813210215,True
DNAJC8,17.34,321.89545960643596,0.9803182231974054,True
ATP5IF1,14.56,312.3337077962128,0.9809028610335547,True
ENSG00000270605,13.32,308.248193867013,0.9811526631692441,True
SESN2,13.1,286.35077265627393,0.9824915455422639,True
MED18,11.32,335.70818583336035,0.9794736664119009,True
PHACTR4,11.78,337.31221387279965,0.9793755907139835,True
RCC1,12.78,321.6903642504146,0.9803307634209468,True
SNHG3,11.14,301.8435706935786,0.9815442634855653,True
SNORA73B,14.68,303.99025907893275,0.9814130076992398,True
TRNAU1AP,19.38,308.08783878258606,0.9811624678213032,True
SNHG12,8.08,345.5200430353959,0.9788737362864325,True
TAF12,15.08,329.711457171792,0.979840326678582,True
GMEB1,20.98,296.3017470157254,0.9818831093234042,True
YTHDF2,17.48,318.28045299868734,0.9805392569245682,True
EPB41,9.98,298.8868091091915,0.9817250498863227,True
SRSF4,16.76,331.6719610072672,0.9797204548451686,True
MECR,13.18,321.1130051414014,0.9803660651090552,True
MATN1-AS1,7.42,324.60984487734487,0.9801522565039839,True
LAPTM5,22.94,293.92773747988537,0.9820282642934952,True
ENSG00000309098,8.82,317.9845043575276,0.9805573522251588,True
SDC3,8.96,278.50407400442685,0.9829713192293227,True
PUM1,10.88,328.3802385882091,0.9799217218839371,True
SNRNP40,15.1,319.51872629018334,0.9804635447086406,True
ZCCHC17,18.06,301.52551956811885,0.9815637102067797,True
FABP3,9.66,280.6615251028641,0.9828394053743281,True
SERINC2,9.14,278.9155563472475,0.9829461598075666,True
TINAGL1,10.98,278.8540778483343,0.9829499188108631,True
PEF1,22.52,288.20478493882723,0.9823781849624685,True
COL16A1,17.08,283.48849756276394,0.9826665547194886,True
ADGRB2,6.16,299.8657020202021,0.9816651970638824,True
SPOCD1,6.48,269.84310805860804,0.9835008799719591,True
ENSG00000269967,19.9,331.20708722865805,0.9797488787998375,True
PTP4A2,18.46,307.77774075631964,0.9811814282631416,True
KHDRBS1,15.74,332.90575960194883,0.9796450162273342,True
TMEM39B,20.26,314.5246595078488,0.9807688988377958,True
KPNA6,18.88,335.4796416744434,0.9794876403745373,True
TXLNA,14.38,325.79183777718174,0.9800799854614991,True
CCDC28B,11.32,332.4208220677672,0.9796746669478589,True
IQCC,15.7,303.65144364682806,0.9814337240203712,True
TMEM234,20.74,289.697404719058,0.9822869211422159,True
EIF3I,13.74,330.6884321458256,0.9797805911252935,True
FAM167B,13.4,314.91586536591427,0.9807449791888772,True
LCK,5.82,338.85650216450216,0.9792811677062365,True
HDAC1,17.2,324.28527499049807,0.9801721018043107,True
MARCKSL1,8.8,311.98535433520726,0.9809241605420234,True
TSSK3,12.42,310.3579699451734,0.9810236643261894,True
FAM229A,12.44,302.1248815036013,0.9815270631914643,True
BSDC1,21.6,292.7492997114804,0.9821003179632235,True
ZBTB8OS,11.8,323.6036741174202,0.9802137771863393,True
RBBP4,14.3,313.4877025924697,0.9808323018897909,True
NHSL3,12.76,288.328172575962,0.9823706406251322,True
YARS1,9.28,343.5924409931314,0.9789915963929605,True
S100PBP,17.08,321.0052965679765,0.9803726507754218,True
TMEM54,14.76,292.5312345816465,0.9821136512025896,True
ENSG00000287691,10.26,325.66212218775377,0.9800879167112349,True
RNF19B,14.08,297.83311732594893,0.9817894761647233,True
AK2,12.52,325.4823040745804,0.9800989113986806,True
AZIN2,9.54,333.04012592962596,0.9796368006157368,True
ENSG00000278997,16.14,297.082757995909,0.9818353556712988,True
TRIM62,14.02,314.3697437434711,0.9807783709114356,True
ENSG00000279179,16.16,300.66763795100223,0.9816161639895443,True
ZNF362,15.46,306.5719091742705,0.9812551568832607,True
ENSG00000225313,7.46,310.480171078921,0.981016192535682,True
PHC2,8.36,304.7281259512762,0.9813678920237678,True
RN7SKP16,8.6,283.3101703166115,0.9826774582502836,True
ZSCAN20,15.02,304.2039350231994,0.98139994282952,True
SMIM12,18.22,312.84585166920976,0.9808715468254839,True
GJA4,12.66,284.0019719141248,0.982635159161472,True
DLGAP3,15.44,294.53362036966865,0.9819912185649851,True
GPR199P,15.02,322.0508480114425,0.9803087222249195,True
TMEM35B,15.16,306.7523775609974,0.9812441224358913,True
ZMYM6,11.56,316.52099632170376,0.9806468360549249,True
ZMYM1,11.4,314.9596048651211,0.9807423048080024,True
SFPQ,15.7,337.30996450349414,0.9793757282480284,True
ZMYM4,14.04,322.79851260680385,0.9802630074835339,True
RPL5P4,17.48,298.8444349376852,0.9817276407864454,True
KIAA0319L,11.58,322.04102310890005,0.9803093229526811,True
NCDN,12.34,318.5858339998495,0.9805205848975941,True
TFAP2E-AS1,15.06,299.0782567871287,0.9817133441279652,True
TFAP2E,16.14,300.8504015163879,0.9816049892071912,True
PSMB2,15.96,326.8427315300325,0.9800157302641375,True
C1orf216,13.84,301.49223566270706,0.981565745297297,True
CLSPN,9.7,286.7327061337356,0.9824681928380473,True
AGO4,8.28,334.1812117414749,0.9795670307709279,True
AGO1,18.4,301.69269428740824,0.9815534885791863,True
AGO3,14.82,319.17824076102255,0.980484363145153,True
ADPRS,17.84,310.2257211788729,0.9810317504629243,True
COL8A2,9.66,301.9302083472083,0.9815389661664807,True
TRAPPC3,16.06,329.9501234931575,0.9798257338127082,True
MAP7D1,17.6,291.2402937477763,0.9821925836901391,True
THRAP3,20.28,302.73716200158475,0.981489626291557,True
SH3D21,6.62,330.74376603951606,0.9797772078239366,True
STK40,14.42,299.289374792648,0.9817004356592695,True
LSM10,17.72,282.1065251838238,0.9827510531835021,True
ENSG00000297367,13.24,323.39070562615916,0.9802267987999903,True
MRPS15,16.4,303.0641536622969,0.9814696329157874,True
CSF3R,10.24,312.98708960836206,0.9808629110603264,True
LITATS1,13.96,302.650706711873,0.9814949124602952,True
ZC3H12A,10.98,318.0496197671437,0.9805533708488448,True
MEAF6,11.52,330.3330331394612,0.979802321422228,True
SNIP1,18.2,318.91613783499616,0.9805003890042803,True
GNL2,15.26,332.0684130351051,0.9796962144276915,True
AIRIM,12.12,319.1127850651988,0.9804883653277163,True
CDCA8,8.68,300.1697277167277,0.9816466079048164,True
MANEAL,16.34,313.10673232271705,0.9808555957002313,True
YRDC,17.06,308.0294939726611,0.9811660352202591,True
C1orf122,15.78,284.1362056428399,0.9826269516574234,True
MTF1,13.58,295.562937321484,0.9819282826461948,True
INPP5B,11.74,344.7614873100756,0.9789201169483293,True
SF3A3,13.96,326.5975103537441,0.9800307239160047,True
FHL3,11.66,278.4623988708365,0.9829738673879036,True
UTP11,15.62,307.11913431883147,0.9812216976876288,True
RRAGC,14.58,288.78142608535376,0.9823429271730142,True
MYCBP,11.46,336.1885923129157,0.9794442927353766,True
AKIRIN1,15.14,299.94170785647106,0.9816605498100599,True
NDUFS5,12.98,294.84781078522343,0.9819720079006283,True
MACF1,10.28,294.7773537328684,0.9819763158830408,True
BMP8A,10.46,312.8607977203396,0.9808706329733818,True
PPIEL,9.06,329.4638406593407,0.9798554667894014,True
PABPC4,10.42,347.6912587605034,0.9787409808156219,True
HPCAL4,7.5,300.89839097014095,0.9816020549697254,True
PPIE,10.8,336.8514286971199,0.9794037646776448,True
BMP8B,12.52,303.94323626913393,0.9814158828328258,True
ENSG00000284719,15.48,300.70801128819176,0.9816136954271971,True
