gene,mean_n_neighbors,mean_neighbor_popularity,specificity,any_neighbor
ATAD3B,81.44,3196.132887849439,0.8045776283797347,True
ATAD3A,108.32,3139.2085496707205,0.8080581748902036,True
TMEM240,139.84,2827.1522762570307,0.8271383505804323,True
SSU72,173.8,2965.9655782058016,0.8186508359397248,True
FNDC10,129.22,2781.7443653371274,0.8299147437886195,True
ENSG00000286989,157.2,2768.5869631892037,0.8307192318441331,True
ENSG00000272106,153.06,2867.0644974989555,0.8246979824213417,True
MIB2,108.54,2953.7480668883763,0.8193978558918755,True
MMP23B,92.04,3040.968316533067,0.8140649149169632,True
CDK11B,174.48,2993.7465842835722,0.8169522112941869,True
SLC35E2B,136.28,2809.7380386388836,0.8282031159499307,True
ENSG00000293187,97.58,2857.031620459987,0.8253114264469589,True
ENSG00000310190,114.88,2950.9686148894066,0.8195678009850562,True
CDK11A,146.72,2778.985217470098,0.8300834474185205,True
ENSG00000293188,80.68,2737.5232244197123,0.8326185738661136,True
ENSG00000290854,143.28,2814.34303524751,0.8279215508867313,True
NADK,119.14,2992.934784238996,0.8170018474937941,True
GNB1,314.02,2709.170190938316,0.8343521742012647,True
PRKCZ,117.9,2945.8819520376255,0.8198788167509858,True
ENSG00000271806,118.74,2843.886467761557,0.8261151655297122,True
PRKCZ-AS1,107.04,2912.602447422815,0.821913638188761,True
FAAP20,174.52,2749.548113414968,0.8318833314940405,True
SKI,118.56,2822.958458909361,0.8273947747533255,True
ENSG00000287356,153.7,2752.0493285295074,0.8317303987447565,True
MORN1,164.64,2828.260371543263,0.827070597887908,True
ENSG00000292993,148.22,2784.2824625752455,0.8297595559415931,True
RER1,141.42,3150.1492640351144,0.8073892226209041,True
PEX10,167.24,2796.6794462794974,0.8290015624408745,True
PLCH2,54.4,3186.516743298589,0.8051655919719602,True
PANK4,151.72,3085.0301826319064,0.8113708234404216,True
ENSG00000272449,132.98,2795.888115468009,0.8290499470823596,True
TNFRSF14-AS1,105.74,3046.8337559709703,0.813706282117336,True
TNFRSF14,151.96,2901.505633479592,0.8225921349141185,True
ENSG00000228037,130.84,2923.46715423221,0.821249333278373,True
PRXL2B,125.34,2912.9204565624705,0.8218941940347007,True
TTC34,123.02,2803.589052146376,0.828579085775214,True
MEGF6,100.78,2808.9434420233647,0.8282517002737166,True
ENSG00000238260,95.48,2932.4849917522683,0.820697952201023,True
TPRG1L,169.46,2941.1006085359054,0.8201711642594983,True
WRAP73,158.84,2975.06683025395,0.8180943546160838,True
TP73,135.34,2733.253026873401,0.8328796681826107,True
GFOD3P,116.96,3053.834746714736,0.8132782178713094,True
SMIM1,54.3,2718.23059268177,0.8337981906033769,True
LRRC47,168.46,2942.0420235331894,0.8201136029634246,True
CEP104,152.76,3030.8213289170667,0.814685336049094,True
DFFB,124.46,3104.977531650184,0.8101511750748893,True
C1orf174,114.24,3209.8172194923227,0.80374092207323,True
LINC01134,101.82,2975.0301468582834,0.8180965975629297,True
ENSG00000300565,80.24,2765.5387980756886,0.8309056069657176,True
ENSG00000287586,96.22,2915.9086818181136,0.8217114838386969,True
NPHP4,148.26,3054.0965126945975,0.8132622126142098,True
KCNAB2,175.24,2803.0893791480885,0.828609637471838,True
RPL22,93.22,3153.6368162260596,0.8071759818877371,True
RNF207,76.32,3156.87389455047,0.8069780559736797,True
ICMT,128.78,2937.4254482289753,0.8203958759872225,True
GPR153,69.2,2961.6574337583197,0.8189142504580667,True
ACOT7,84.7,3050.081868241317,0.8135076815505156,True
ESPN,52.84,2746.100353650666,0.8320941391836951,True
TNFRSF25,67.32,3042.972900297384,0.8139423478876562,True
PLEKHG5,84.02,3074.370201895333,0.8120226107064914,True
NOL9,108.66,3119.342854957414,0.8092728306354379,True
ZBTB48,204.16,2697.4317370112067,0.8350699029647688,True
KLHL21,101.66,2967.639841586273,0.8185484658155748,True
PHF13,101.82,2964.2389966976984,0.8187564049710976,True
THAP3,193.74,2754.608063306684,0.8315739490488118,True
DNAJC11,112.98,3197.748125054374,0.8044788673155381,True
CAMTA1,161.44,2939.435265743982,0.8202729889487018,True
VAMP3,202.22,2781.9620839666527,0.8299014317354538,True
ENSG00000269925,155.46,2789.594800237013,0.8294347416547225,True
PER3,93.7,3085.3591283354185,0.811350710587868,True
UTS2,107.94,2935.2144326356083,0.820531064956551,True
TNFRSF9,82.96,2739.8609319134016,0.8324756385256251,True
PARK7,185.7,2792.567189712949,0.8292529997118343,True
ENSG00000284747,168.32,2706.5245681603014,0.8345139365233689,True
ERRFI1,62.18,2995.701783880107,0.8168326637798773,True
SLC45A1,133.36,2948.420028361238,0.819723630182743,True
RERE,105.3,2991.6586130568307,0.8170798769148988,True
RERE-AS1,83.36,3036.4171745318627,0.8143431871273701,True
ENO1,125.0,2811.8278355690727,0.828075338699537,True
ENSG00000310107,116.62,2814.7776787626913,0.8278949753125838,True
SLC2A5,52.24,2862.532883147603,0.8249750606452092,True
GPR157,117.04,2773.8429475509583,0.8303978631885687,True
H6PD,104.3,3009.9642747330277,0.8159606068643823,True
SPSB1,130.76,2758.051574249564,0.831363401146465,True
SLC25A33,137.36,2997.0106454686193,0.8167526355567949,True
TMEM201,103.48,3181.7025921095865,0.8054599454534035,True
PIK3CD,121.18,3072.3030064389272,0.8121490060263572,True
PIK3CD-AS1,80.9,3039.9627096247837,0.8141264011235229,True
CLSTN1,82.86,3253.6424920359773,0.8010612967266293,True
CTNNBIP1,187.28,2810.8353512782355,0.8281360225448954,True
LZIC,131.72,3069.153540932291,0.8123415749964971,True
NMNAT1,94.42,3100.523050808342,0.8104235370951793,True
RBP7,80.92,2937.3440236717406,0.8204008545599669,True
UBE4B,194.12,2903.461509635561,0.8224725460326774,True
KIF1B,114.42,2889.3669646902604,0.823334334167517,True
ENSG00000284735,105.14,2883.8169818328292,0.8236736788851832,True
ENSG00000284642,96.48,2991.3845226473045,0.8170966357292997,True
PGD,84.28,3043.3557924157103,0.8139189365688957,True
CENPS,154.28,2834.480654485334,0.8266902687566289,True
DFFA,152.38,3037.2909191705917,0.8142897634258275,True
PEX14,113.08,3124.345148265172,0.8089669735087024,True
CASZ1,106.16,3058.49067171926,0.8129935388737841,True
ENSG00000272078,78.18,3136.937082024909,0.8081970601024207,True
TARDBP,146.66,3112.6652167807083,0.8096811240121854,True
MASP2,110.32,2884.8765819847267,0.8236088913491454,True
SRM,118.12,2959.035185711483,0.8190745835700713,True
EXOSC10-AS1,95.64,3237.144437344535,0.8020700435741648,True
EXOSC10,109.46,3255.6940566524027,0.8009358571291714,True
MTOR,124.42,3114.767747581549,0.8095525681698839,True
UBIAD1,129.46,2983.953424352028,0.8175509982053177,True
FBXO2,82.02,2938.191010065007,0.8203490669480277,True
FBXO44,84.88,3175.891882261316,0.8058152319008672,True
MAD2L2,183.38,2730.369888734611,0.8330559529969667,True
FBXO6,150.16,2682.9031491575943,0.835958229950621,True
DRAXIN,81.34,2878.9021582838454,0.8239741878151119,True
ENSG00000305789,104.1,2901.6289333473196,0.8225845959433006,True
AGTRAP,87.94,3130.905637592987,0.8085658430086832,True
MTHFR,146.28,2964.298082841573,0.8187527922444773,True
CLCN6,105.56,3081.9532902218198,0.811558955046052,True
NPPA,87.68,2574.237260923849,0.8426024297814828,True
ENSG00000285646,144.24,2849.229298074317,0.8257884868190574,True
KIAA2013,99.18,3112.253771385246,0.809706281174855,True
PLOD1,126.94,2696.64173239904,0.8351182065179431,True
MFN2,140.48,2749.6464917907956,0.8318773163075026,True
MIIP,174.86,2768.8090002252175,0.8307056557489931,True
TNFRSF8,116.34,2725.963229145004,0.8333253910642003,True
TNFRSF1B,117.86,2991.7891868383795,0.817071893192395,True
ENSG00000296888,68.16,3065.06415921946,0.8125916136215554,True
VPS13D,147.92,2907.1144188307458,0.8222491948131614,True
DHRS3,61.74,3089.0894525333606,0.8111226259533255,True
PRDM2,122.14,2992.3148664368914,0.8170397513642988,True
KAZN,73.18,2733.296989881641,0.8328769801356379,True
TMEM51,80.06,2850.750068170831,0.8256955017932845,True
EFHD2-AS1,110.9,2917.2523822960084,0.8216293254481193,True
EFHD2,127.52,3106.924171201648,0.8100321509506788,True
CTRC,137.54,2647.4020530655343,0.8381288870030245,True
CASP9,212.08,2733.818653478642,0.8328450838594532,True
DNAJC16,137.18,3021.8750402113674,0.8152323423900112,True
AGMAT,110.8,2827.5644370126047,0.8271131496782266,True
DDI2,114.76,2996.8648328311947,0.816761551034473,True
PLEKHM2,195.76,2894.85929434998,0.8229985145612975,True
SLC25A34,114.34,2805.080842728857,0.8284878726549155,True
FBLIM1,119.42,2731.822947285521,0.8329671080840403,True
SPEN-AS1,139.62,2966.029310997149,0.8186469391013667,True
UQCRHL,187.82,2638.062332167346,0.8386999491184747,True
SPEN,120.2,2920.922289512062,0.8214049349121332,True
ZBTB17,180.82,2942.910868244905,0.8200604788599875,True
HSPB7,77.34,2612.2312117228607,0.8402793511633836,True
ARHGEF19,122.38,2804.860750169587,0.8285013298581726,True
ENSG00000291077,116.58,2683.210285867385,0.8359394505736848,True
ENSG00000288398,142.66,2837.197632705824,0.8265241435215027,True
CPLANE2,166.76,2827.516062103284,0.8271161074837491,True
ENSG00000293791,127.68,2883.3117636097536,0.8237045696356005,True
FBXO42,226.76,2882.7420255028596,0.823739405349871,True
SZRD1,234.58,2802.0151967299357,0.8286753166169407,True
NECAP2,193.54,2855.646525955337,0.8253961158082949,True
CROCCP3,125.96,2918.716958317515,0.8215397763180975,True
LINC01772,143.96,2840.911531734235,0.8262970631773626,True
NBPF1,108.56,3012.762652249054,0.8157895046010972,True
ENSG00000291072,108.92,3007.1473537445877,0.8161328429382704,True
MST1P2,119.12,2986.597386152236,0.8173893374410128,True
CROCC,71.82,3225.59024321285,0.8027765060707521,True
ENSG00000238142,142.26,2692.7486387332488,0.8353562434281108,True
ATP13A2,132.76,2909.8170285184465,0.8220839481187132,True
SDHB,151.1,2955.0200548256635,0.8193200822485073,True
PADI2,79.6,2888.5704798344395,0.8233830339446995,True
PADI4,129.08,2619.7408149696876,0.8398201886291845,True
RCC2,112.42,3178.749322159426,0.8056405183638382,True
ARHGEF10L,83.3,2857.947737671015,0.8252554119430746,True
ALDH4A1,137.8,2706.071375121496,0.8345416462781109,True
IFFO2,91.6,3097.4887259452635,0.8106090659770551,True
ENSG00000272084,153.46,2807.0417322362073,0.8283679772402197,True
UBR4,172.88,2905.168038814426,0.8223682030685157,True
EMC1,103.28,3196.8709426606047,0.8045325012130478,True
MRTO4,128.62,2874.159411203738,0.8242641754079035,True
AKR7A3,120.62,2783.803595791434,0.8297888354759135,True
AKR7A2,138.62,2881.041249849832,0.8238433965240091,True
SLC66A1,194.72,2735.6611206554053,0.8327324291864625,True
CAPZB,252.24,2721.0505883055444,0.8336257665358885,True
MICOS10,174.06,2838.4125867795706,0.8264498571213958,True
NBL1,94.0,2930.849024091924,0.8207979807953577,True
ENSG00000226396,111.68,3012.4457515386243,0.8158088809820468,True
TMCO4,91.04,3237.2348243001034,0.8020645170100823,True
OTUD3,106.1,3104.580495514916,0.8101754512066698,True
PLA2G2A,86.88,2689.8460355628176,0.8355337184003169,True
UBXN10,110.0,2677.971069718919,0.8362597939639915,True
CAMK2N1,76.14,3050.5601887034345,0.8134784354201507,True
MUL1,110.78,3059.544280329183,0.8129291176808815,True
CDA,116.44,2806.0952722458123,0.8284258470042304,True
PINK1,119.64,2947.868330420258,0.8197573628602716,True
PINK1-AS,180.78,2856.6127140097883,0.8253370398037427,True
DDOST,148.9,3009.4739986773934,0.8159905840001593,True
HP1BP3,104.12,3225.804632824983,0.802763397564966,True
EIF4G3,130.4,2911.714492679954,0.8219679307441178,True
ECE1,113.72,3069.21354827151,0.8123379059448786,True
ECE1-AS1,160.36,2725.0944921222654,0.8333785085831693,True
NBPF3,91.6,2851.0044936564204,0.8256799453588248,True
ALPL,59.26,3108.6005161127596,0.8099296535547075,True
LINC02596,96.64,2965.650432384852,0.8186701050207978,True
RAP1GAP,44.14,2635.2841994148835,0.8388698135484632,True
USP48,161.04,2991.1315395878,0.8171121039689514,True
HSPG2,104.22,2743.7027309951754,0.832240737939763,True
ENSG00000305448,89.36,2673.9394688361795,0.8365062996737279,True
CELA3B,187.42,2623.681315039004,0.8395792531312134,True
CELA3A,170.52,2623.54419735121,0.8395876369702715,True
LINC00339,127.86,2865.93588245591,0.8247669897611795,True
CDC42-AS1,141.8,2885.3211776543585,0.8235817072666244,True
CDC42,207.26,2852.1212585388134,0.8256116625778775,True
WNT4,137.9,2922.4375422692897,0.8213122872351397,True
ZBTB40,92.36,3175.530360829749,0.80583733654358,True
C1QA,58.42,2702.5415632321783,0.834757470912126,True
C1QC,53.04,2652.8212490576225,0.8377975390365257,True
C1QB,55.16,2663.0764810820738,0.837170499475263,True
EPHB2,109.76,2661.257172735125,0.8372817381390936,True
KDM1A,121.12,3192.2782840931036,0.8048133118866949,True
LUZP1,97.94,3121.179196550473,0.8091605505013468,True
LINC01355,97.68,3008.544613001486,0.8160474097828501,True
HNRNPR,105.3,3121.499586626118,0.8091409607688097,True
ZNF436,119.68,3021.8324006075536,0.8152349495195625,True
TCEA3,75.2,2902.792684860101,0.8225134402408988,True
ASAP3,131.38,2812.353658144082,0.8280431881293744,True
E2F2,101.32,2720.255985399026,0.8336743512443274,True
ID3,76.14,3008.37756121443,0.8160576238939511,True
MDS2,101.88,2860.6005477378553,0.8250932101658297,True
RPL11,89.38,2975.3824404115476,0.818075057143898,True
ELOA-AS1,203.68,2684.6506336720713,0.8358513828387606,True
ELOA,170.22,2937.4767645840643,0.8203927383317601,True
PITHD1,140.14,2952.241216274317,0.819489989833426,True
LYPLA2,152.34,2877.511132052698,0.8240592398622624,True
GALE,172.32,2922.9080065869534,0.8212835214560101,True
HMGCL,186.76,2782.4776872135976,0.829869906009563,True
FUCA1,110.16,2774.8267039170396,0.8303377129980409,True
CNR2,80.2,2795.798812718318,0.8290554073544287,True
PNRC2,126.18,2994.4130342037206,0.8169114622926493,True
SRSF10,94.96,3151.270990741786,0.8073206364572433,True
IFNLR1,93.32,2962.8649167943095,0.8188404208624696,True
STPG1,133.0,2970.206336372889,0.8183915416464146,True
NIPAL3,94.28,3232.5487270149983,0.8023510408428616,True
NCMAP-DT,129.66,2947.3981255765802,0.8197861127742843,True
RCAN3,74.4,3111.7481532795287,0.8097371963754492,True
SRRM1,94.98,3280.8972172710505,0.7993948506712901,True
CLIC4,115.94,2794.8356874838396,0.8291142960878117,True
RUNX3,42.68,3310.560977905899,0.7975811080461083,True
SYF2,155.7,3068.079517060323,0.8124072444475499,True
ENSG00000284657,123.6,2976.121412708984,0.8180298738789982,True
RSRP1,87.48,3013.585766351505,0.8157391766217361,True
RHD,66.42,2721.3698743787218,0.833606244305795,True
TMEM50A,142.78,3062.9124414218877,0.8127231769231497,True
RHCE,47.04,2862.8408085760784,0.8249562330433459,True
MACO1,152.14,2876.324795132503,0.82413177651284,True
LDLRAP1,97.96,2862.7702256157568,0.8249605487241971,True
MAN1C1,88.06,3084.54923746761,0.8114002300539523,True
ENSG00000233478,98.98,3098.9443518861203,0.8105200640852265,True
SELENON,139.1,2867.0874866613135,0.8246965767862235,True
MTFR1L,198.1,2979.109051883854,0.8178471995179545,True
AUNIP,117.66,2880.8884604988825,0.8238527385815418,True
PAQR7,109.22,2907.757940458415,0.8222098477249518,True
STMN1,74.9,2982.3989810233907,0.8176460421263595,True
PAFAH2,100.54,3169.152029464763,0.8062273292898341,True
PDIK1L,91.82,2960.80541109709,0.818966346004458,True
CNKSR1,110.48,2923.0868035983544,0.8212725892021795,True
CEP85,102.26,3177.4954144966205,0.8057171865180911,True
SH3BGRL3,162.2,2726.8032328289582,0.8332740303987185,True
UBXN11,137.16,2744.136869115684,0.8322141932671547,True
CD52,84.3,2805.6714253937344,0.8284517624338896,True
CRYBG2,153.18,2696.264717894837,0.8351412584595025,True
ZNF683,45.74,2941.8855326795565,0.8201231713433472,True
DHDDS-AS1,171.76,2779.433687630132,0.8300560264365556,True
DHDDS,174.44,2904.7752629164934,0.8223922187149806,True
HMGN2,134.18,2850.609560273257,0.8257040929212316,True
RPS6KA1,113.86,3111.4038039360453,0.8097582510586337,True
ARID1A,123.2,2885.634133969122,0.8235625720593628,True
PIGV,112.72,3046.7474189944232,0.8137115610520071,True
ZDHHC18,124.02,2925.2800596154348,0.8211384861133944,True
ENSG00000304862,111.3,2706.4679848795845,0.8345173962164729,True
SFN,114.72,2641.1839294252645,0.8385090841072904,True
GPN2,172.18,2942.488508040225,0.8200863033909982,True
ENSG00000289554,134.48,2884.0276734970553,0.8236607964844356,True
GPATCH3,198.38,2796.240989833229,0.829028371150521,True
NUDC,115.96,2998.6496045537638,0.8166524240566332,True
TRNP1,125.82,2730.411261281,0.8330534233395903,True
SLC9A1,125.42,2938.527691264234,0.8203284811211107,True
WDTC1,221.8,2784.863949433946,0.8297240018689119,True
TMEM222,111.36,3055.450498095448,0.8131794253686672,True
ENSG00000304055,96.52,3058.6648676374634,0.812982887946349,True
SYTL1,136.1,2912.0225293305634,0.8219490963417571,True
MAP3K6,138.84,2683.218096071629,0.8359389730313892,True
FCN3,111.36,2732.2858310941706,0.8329388058028633,True
WASF2,204.0,2829.6198081860175,0.8269874773350036,True
AHDC1,87.2,3164.113686125224,0.8065353906374061,True
FGR,126.96,2985.673437599768,0.8174458307795923,True
IFI6,76.42,2747.6734322968523,0.8319979558363282,True
FAM76A,149.12,3116.1936552216125,0.8094653833554502,True
STX12,179.42,2793.6857821188505,0.8291846051899205,True
PPP1R8,134.66,3027.4238009507017,0.8148930723967777,True
THEMIS2,143.96,2807.58303626133,0.8283348800818509,True
RPA2,203.98,2783.6476822414465,0.8297983685575392,True
SMPDL3B,133.74,2696.440921373029,0.8351304847830615,True
XKR8,114.32,2897.5447873065377,0.8228343144416669,True
EYA3,176.1,2879.087230572326,0.8239628718696224,True
ENSG00000289576,122.92,2824.010505793541,0.8273304490496154,True
PTAFR,81.1,3092.307672146857,0.810925853124619,True
DNAJC8,176.24,2956.2846780349932,0.8192427589095082,True
ATP5IF1,140.82,2929.0892061966883,0.8209055820118197,True
ENSG00000270605,133.64,2811.716241684351,0.8280821619269734,True
SESN2,128.78,2685.534380883263,0.8357973475461166,True
MED18,98.92,3134.7125316906395,0.8083330766315721,True
PHACTR4,119.2,3111.4217337162413,0.8097571547712479,True
RCC1,125.66,2978.0258131613186,0.8179134323961285,True
SNHG3,115.82,3033.1584354579495,0.8145424374528921,True
SNORA73B,141.7,2818.9846246059496,0.8276377484190798,True
TRNAU1AP,186.78,2853.842735033198,0.8255064056843047,True
SNHG12,83.2,3231.5503195418987,0.8024120868516111,True
TAF12,146.06,3032.908563006702,0.8145577154994373,True
GMEB1,207.04,2895.793283667382,0.8229414072963998,True
YTHDF2,175.48,2964.863893180678,0.8187181966872101,True
EPB41,101.1,2800.3118894223344,0.8287794625849995,True
SRSF4,169.3,3013.7769453857095,0.8157274872891648,True
MECR,126.98,3001.631138513921,0.8164701229890602,True
MATN1-AS1,78.48,3173.5033842547255,0.8059612727450489,True
LAPTM5,227.16,2737.816539783438,0.832600639573009,True
ENSG00000309098,83.68,2969.2486859110186,0.8184500956336889,True
SDC3,90.38,2637.9539923006228,0.838706573384248,True
PUM1,115.18,3065.5181542027594,0.8125638548332156,True
SNRNP40,149.62,2935.4973302838102,0.8205137676377983,True
ZCCHC17,189.54,2779.4559546445457,0.8300546649560046,True
FABP3,102.42,2759.3441904437186,0.8312843662217231,True
SERINC2,88.16,2655.507995134762,0.8376332622968656,True
TINAGL1,115.22,2755.0867480994743,0.8315446806420377,True
PEF1,219.12,2736.176923997175,0.8327008912260976,True
COL16A1,163.42,2678.257448649079,0.8362422837878888,True
ADGRB2,65.96,3027.1044997395693,0.8149125955524568,True
SPOCD1,64.8,2724.3977115349703,0.8334211121042513,True
ENSG00000269967,105.42,3071.76158834434,0.8121821101593188,True
PTP4A2,191.64,2919.413345302217,0.821497196863209,True
KHDRBS1,154.32,3142.5840017953615,0.8078517883341265,True
TMEM39B,200.08,2894.9029345892045,0.8229958462495136,True
KPNA6,188.1,3064.6141033016343,0.8126191315621134,True
TXLNA,140.76,2985.257832208376,0.817471242298479,True
CCDC28B,111.32,3049.243398639059,0.8135589484170554,True
IQCC,154.56,2874.870356154165,0.8242207058297667,True
TMEM234,210.22,2665.1132670774177,0.8370459634926678,True
EIF3I,143.24,3059.618571073665,0.8129245752935699,True
FAM167B,106.32,2942.5186151686526,0.8200844625393671,True
LCK,63.9,3237.6756480672425,0.8020375635544333,True
HDAC1,177.08,2973.513164386269,0.8181893510005338,True
MARCKSL1,83.3,2967.9493335544576,0.8185295424301768,True
TSSK3,127.16,2919.855383913511,0.8214701691278807,True
FAM229A,120.84,2761.2848028202857,0.831165710619365,True
BSDC1,213.32,2857.5080521811615,0.8252822958006015,True
ZBTB8OS,123.4,3026.497231865075,0.8149497259636151,True
RBBP4,138.86,3015.8150167793956,0.8156028727129687,True
NHSL3,130.86,2735.1963907711684,0.832760844342943,True
YARS1,98.82,3185.0582744968747,0.8052547676859141,True
S100PBP,163.82,2915.2500504107365,0.8217517547899275,True
TMEM54,135.84,2690.9457942661643,0.8354664754346582,True
ENSG00000287691,98.26,3005.45983954992,0.8162360232620043,True
RNF19B,140.66,2780.8677659233404,0.8299683420407619,True
AK2,130.42,3074.50098622731,0.8120146141102226,True
AZIN2,91.04,3175.724842112629,0.8058254453003589,True
ENSG00000278997,156.48,2790.707858830702,0.8293666854887984,True
TRIM62,129.86,2988.4074460383495,0.8172786642593488,True
ENSG00000279179,162.3,2769.7253615086606,0.830649626321696,True
ZNF362,146.58,2797.192990099673,0.8289701626352998,True
ENSG00000225313,71.66,2921.8819049151916,0.8213462607817064,True
PHC2,87.76,2971.7525179133245,0.8182970028790386,True
RN7SKP16,81.3,2741.671011834133,0.8323649641189769,True
ZSCAN20,148.44,2847.326457911724,0.8259048329005366,True
SMIM12,187.9,2894.5853347280895,0.8230152653789,True
GJA4,127.08,2617.1041099560507,0.8399814056890217,True
DLGAP3,157.08,2761.9026239497457,0.831127934946515,True
GPR199P,140.64,2972.176210701596,0.8182710968693613,True
TMEM35B,142.92,2848.237424235038,0.8258491333393434,True
ZMYM6,116.46,3034.9282827393927,0.8144342230058458,True
ZMYM1,116.58,2984.932917127672,0.8174911087051255,True
SFPQ,156.58,3117.592877830882,0.8093798301540274,True
ZMYM4,130.48,3099.7014187133623,0.8104737744595927,True
RPL5P4,173.62,2772.6655734742258,0.8304698518205915,True
KIAA0319L,113.56,2968.6201748664344,0.8184885249240945,True
NCDN,127.76,3037.280314724352,0.8142904118175266,True
TFAP2E-AS1,152.36,2873.6379877444483,0.8242960570012566,True
TFAP2E,151.1,2868.2201150802384,0.8246273240550145,True
PSMB2,154.96,2987.7307582690205,0.8173200392376019,True
C1orf216,138.18,2867.931783409014,0.8246449536283085,True
CLSPN,99.3,2887.021048240988,0.8234777714313062,True
AGO4,83.66,3006.0140632815956,0.8162021361490923,True
AGO1,163.94,2856.242296002661,0.8253596884131665,True
AGO3,148.34,2969.3320860982576,0.8184449962642459,True
ADPRS,174.14,2807.5811341825897,0.8283349963813764,True
COL8A2,92.84,2835.989105489702,0.8265980369618036,True
TRAPPC3,162.74,3040.227662913676,0.8141102009835722,True
MAP7D1,180.32,2738.6028066773497,0.8325525645565668,True
THRAP3,201.14,2788.5175309145484,0.8295006095435923,True
SH3D21,70.86,2966.968563769882,0.818589510011013,True
STK40,151.5,2831.426576159282,0.8268770054320219,True
LSM10,178.76,2671.0174863665184,0.8366849595618149,True
ENSG00000297367,137.0,2917.7041897047043,0.8216017004154874,True
MRPS15,157.06,2816.9184665484577,0.8277640803088684,True
CSF3R,101.0,2983.4537411391143,0.8175815505264987,True
LITATS1,146.9,2809.344197668882,0.8282271967185031,True
ZC3H12A,106.3,2997.0312339018424,0.8167513767103735,True
MEAF6,122.64,3163.2997503847478,0.8065851574206819,True
SNIP1,183.98,2909.589196939541,0.8220978785117982,True
GNL2,144.06,3064.434015626473,0.8126301427314905,True
AIRIM,119.74,2983.240188217117,0.8175946078742209,True
CDCA8,85.96,2950.9254506104962,0.819570440195017,True
MANEAL,154.08,2853.904097849379,0.8255026537542416,True
YRDC,168.76,2861.6302615575505,0.8250302499811953,True
C1orf122,154.3,2669.2135961287217,0.8367952555103196,True
MTF1,137.56,2772.55351067866,0.8304767037188223,True
INPP5B,110.94,3179.6777143556233,0.8055837533258561,True
SF3A3,135.88,2955.563926927753,0.8192868280692294,True
FHL3,111.16,2716.8090343255335,0.8338851094878916,True
UTP11,154.6,2898.3345487492315,0.8227860257566963,True
RRAGC,150.94,2820.715339793805,0.82753192664055,True
MYCBP,112.6,3052.588819388709,0.8133543980807882,True
AKIRIN1,146.3,2859.8982806363997,0.8251361491509386,True
