gene,mean_train,min_train,max_train,obs_range,union_width,clipped_union_width,cov_observed,cov_zero_to_max,band_to_mean,n_intervals,frac_holdouts_outside
INSIG2,546.512561912148,39.805079793773714,2580.2721988214994,2540.467119027726,3289.763705625618,2540.467119027726,1.0,1.2749676980313038,0.5855566118746882,1,0.0
MARCO,1601.0311733056726,33.776249207792254,57007.342465189904,56973.566215982115,64185.93281438934,48202.1652003589,0.8460443746425921,1.1259239606474003,0.5688528450467237,2,0.0
STEAP3,435.46444378377106,60.50289411865866,2304.924237135583,2244.4213430169243,2926.5465332818185,2244.4213430169243,1.0,1.2696931578622077,0.5918972713565004,1,0.0
ENSG00000309392,30.325245315182233,0.0,144.0088679699633,144.0088679699633,191.80289932532827,144.0088679699633,1.0,1.3318825571584496,0.9171767600538264,1,0.0
C2orf76,84.85853045578415,0.0,301.3570483947631,301.3570483947631,391.9979140041905,300.7021821927481,0.9978269424740411,1.3007756616022208,0.7086247987226283,2,0.0
DBI,837.4758034083067,91.5666698738502,8702.15064561112,8610.58397573727,11083.756428146666,8610.58397573727,1.0,1.2736801371896147,0.5768058855316928,1,0.0
TMEM37,44.94244086398233,0.0,1284.5591697124146,1284.5591697124146,1651.178225349124,1284.5591697124146,1.0,1.2854045685717908,0.818297578055643,1,0.0
TMEM177,42.4750250769278,0.0,240.3907227347652,240.3907227347652,313.89461929989886,240.3907227347652,1.0,1.3057684411816262,0.8308381006367277,1,0.0
PTPN4,1109.9064109973922,115.8208443656274,5739.592966184369,5623.772121818742,7275.850800843508,5623.772121818742,1.0,1.267659717981784,0.5727264878280368,1,0.020000000000000018
EPB41L5,125.99627353117185,7.829833177055417,858.3714119098536,850.5415787327981,1019.0549430743174,766.5729491069752,0.9012762788728967,1.1871958093372976,0.6637679433881488,2,0.0
TMEM185B,1932.8789776062217,129.90913380860923,6943.096952908318,6813.187819099709,8814.105782325412,6813.187819099709,1.0,1.269477560533469,0.5673427601103216,1,0.0
RALB,10622.995427738722,1438.5377669985558,29766.015176694422,28327.477409695864,37087.76174063809,28327.477409695864,1.0,1.2459767127202266,0.5613431806967886,1,0.0
ENSG00000289091,37.31160817169332,0.0,668.5178205863804,668.5178205863804,862.519288814473,668.5178205863804,1.0,1.290196405023171,0.8616385377718725,1,0.0
ENSG00000294762,58.72934491105393,0.0,1064.6004388947645,1064.6004388947645,1339.930967138986,1034.06424335859,0.9713167546991843,1.2586233465487402,0.7655300174122086,2,0.0
INHBB,155.7930512461667,0.0,2356.7585165500777,2356.7585165500777,3022.576905600741,2356.7585165500777,1.0,1.282514472473538,0.6452134098759633,1,0.0
TFCP2L1,49.822128139204814,0.0,328.806731738409,328.806731738409,429.5977693290778,328.806731738409,1.0,1.3065358092207668,0.7967072511796188,1,0.0
CLASP1,2061.31385616004,404.82398910623346,5290.505634943214,4885.681645836981,6499.126734184736,4885.681645836981,1.0,1.228450961522224,0.5668880310140176,1,0.0
NIFK-AS1,88.40684041694,9.04634612527896,335.72490992594146,326.6785638006625,434.8803524653482,326.6785638006625,1.0,1.2953472906174277,0.7032648652647583,1,0.0
NIFK,236.62925106116094,36.88919854263331,884.0066849604976,847.1174864178644,1121.4064177872317,847.1174864178644,1.0,1.2685497031477113,0.6174271807631719,1,0.0
TSN,792.0855426999806,115.0663481276283,2509.868841762217,2394.8024936345887,3142.827257982696,2394.8024936345887,1.0,1.2521878457107223,0.5777541332163586,1,0.0
ENSG00000286481,44.38351504167081,0.0,696.9268995937214,696.9268995937214,900.440117973121,696.9268995937214,1.0,1.292015157540969,0.8210324023293722,1,0.0
ENSG00000288524,21.501681134931957,0.0,498.58239749591235,498.58239749591235,655.142049801571,498.58239749591235,1.0,1.3140095861626206,1.028458974109307,1,0.0
GYPC,39479.8309701709,1271.512842696253,209221.98373157484,207950.4708888786,266527.29567320127,207572.05603467498,0.9981802644995893,1.2738971828846979,0.5603617315855005,2,0.0
BIN1,2609.3729324093665,161.85958136784907,13245.080059234926,13083.220477867077,16850.405077072068,13083.220477867077,1.0,1.2722010740375544,0.5654482658789879,1,0.0
ERCC3,1044.7193466208341,225.60706745695785,2934.635079683853,2709.028012226895,3610.037206543596,2709.028012226895,1.0,1.2301485903768667,0.5735112186632723,1,0.0
MAP3K2,4985.899171816423,243.16135685138084,21675.741067225954,21432.57971037457,27586.418310474943,21430.431815103973,0.9998997836331592,1.2726862820937652,0.5628579306118775,2,0.0
MAP3K2-DT,51.621165487268684,2.053929076450893,253.79744871147972,251.74351963502883,330.64781763283423,251.74351963502883,1.0,1.3028019757941658,0.7896520643516927,1,0.0
PROC,35.29824702655993,0.0,639.4184635395313,639.4184635395313,825.1084016126662,639.4184635395313,1.0,1.2904044044102814,0.8757170204767055,1,0.0
IWS1,1419.3467278667997,384.42498780098646,3102.0613435516466,2717.63635575066,3717.605421772748,2717.63635575066,1.0,1.1984306595034466,0.569976132562247,1,0.0
ENSG00000231731,49.61015688624954,2.9361874413957816,217.86563160186265,214.92944416046686,286.2074098186651,214.92944416046686,1.0,1.3136877428271627,0.7975679293533252,1,0.0
MYO7B,1030.592181184096,71.89627760634116,5748.412499931609,5676.516222325268,7317.877698106588,5676.516222325268,1.0,1.2730258481265309,0.5736942170819898,1,0.0
LIMS2,211.24050378904448,15.180532193754129,1862.1770192817817,1846.9964870880276,2382.8558898584233,1846.9964870880276,1.0,1.2796076125874762,0.6239735970441269,1,0.0
WDR33,1874.3087397781255,388.9928833869953,5950.732147734603,5561.739264347608,7358.219862436512,5561.739264347608,1.0,1.236523452872556,0.5675706832595222,1,0.0
POLR2D,401.1383928540712,64.22658727612473,1328.818462466254,1264.5918751901293,1665.2923653223136,1264.5918751901293,1.0,1.2532128446135316,0.5945472931396861,1,0.0
AMMECR1L,505.07391970084564,86.85629889149058,1403.7309810701488,1316.8746821786583,1754.9386165437547,1316.8746821786583,1.0,1.250195828267507,0.5876040600194701,1,0.0
ENSG00000272667,45.60606065509846,3.2467622800270446,191.8644572214086,188.61769494138156,253.65448109158208,188.61769494138156,1.0,1.322050393100525,0.8151261033771542,1,0.0
SAP130,1276.2129462435782,300.79100866552545,3972.431743893717,3671.6407352281913,4889.037935037468,3671.6407352281913,1.0,1.2307418352883535,0.5710841380134809,1,0.0
UGGT1,2087.132989267598,391.254469918315,6488.696233774356,6097.441763856041,8045.42140585173,6097.441763856041,1.0,1.2399133995477325,0.5668033331309944,1,0.0
HS6ST1,392.14740403997087,40.0,1428.2567463377025,1388.2567463377025,1810.470929462271,1388.2567463377025,1.0,1.2676088764184954,0.5953158691882973,1,0.0
SMPD4,1128.7662014236664,167.03159575552252,3644.1560051478104,3477.124409392288,4565.9504856098165,3477.124409392288,1.0,1.252951432145018,0.5725161734467297,1,0.0
MZT2B,754.084842134182,59.806604694699274,2381.2515580799736,2321.4449533852744,3020.333710414062,2321.4449533852744,1.0,1.2683807807560603,0.5786344024249855,1,0.0
CCDC115,912.7848725399579,100.85638376122193,2561.3005803229184,2460.4441965616966,3223.328989407866,2460.4441965616966,1.0,1.2584735326150132,0.5754378978511406,1,0.0
IMP4,989.3486353552407,183.8732049306022,2977.2164226999976,2793.3432177693953,3689.9126377926073,2793.3432177693953,1.0,1.2393834084947963,0.5742580052573918,1,0.0
PTPN18,7448.807769707562,1271.011630601694,18054.79426458454,16783.782633982846,22219.201196042373,16783.782633982846,1.0,1.2306538014463309,0.5619145795868533,1,0.0
FAM168B,1845.8993681101542,375.91924856455444,4843.104587303644,4467.185338739089,5946.770619967088,4467.185338739089,1.0,1.227883997293129,0.5676864112028742,1,0.0
PLEKHB2,4615.443911074448,797.6823079296644,10333.702654372462,9536.020346442798,12672.20227735634,9536.020346442798,1.0,1.2262983270565073,0.5630866914868327,1,0.0
MZT2A,612.66105091056,41.660489043972795,2542.023048666621,2500.3625596226484,3234.157365292344,2500.3625596226484,1.0,1.2722769634165085,0.5828512521575103,1,0.0
SMPD4BP,449.9100198728108,42.11214491708634,1868.642768314795,1826.5306233977085,2378.426969383245,1826.5306233977085,1.0,1.2728098755484392,0.5908998785905679,1,0.0
LINC03124,18.122440472652432,0.0,159.07420489243896,159.07420489243896,207.9657224580934,159.07420489243896,1.0,1.307350381532401,1.093838789457139,1,0.0
MGAT5,1355.3520336319107,151.5262975984226,4378.393340702518,4226.8670431040955,5515.558821756936,4226.8670431040955,1.0,1.2597220926870765,0.5704428552349077,1,0.0
TMEM163,27.871469760894932,0.0,239.26020515092114,239.26020515092114,313.77915909867056,239.26020515092114,1.0,1.3114556969502897,0.9421590809900929,1,0.0
CCNT2-AS1,32.0867452635431,0.0,125.72202759282509,125.72202759282509,168.31260489847853,125.72202759282509,1.0,1.3387678207321887,0.901248173098802,1,0.0
CCNT2,976.2352932021645,50.44841428451885,3174.831370404143,3124.382956119624,4041.128132486113,3124.382956119624,1.0,1.2728638661434462,0.5744471180701415,1,0.0
RAB3GAP1,1043.117624207204,254.51585399237723,2348.0272125583124,2093.511358565935,2845.383537384911,2093.511358565935,1.0,1.211818807791712,0.573531720588214,1,0.0
ZRANB3,49.36408093519697,2.956386246654429,164.72587732608608,161.76949107943165,216.45138189552497,161.76949107943165,1.0,1.3140095861626206,0.7985751756344761,1,0.0
R3HDM1,607.2524829048177,99.05785137413025,2710.9971755167635,2611.9393241426333,3409.710046906895,2611.9393241426333,1.0,1.2577327920885586,0.5830507557205843,1,0.0
UBXN4,2769.124691955017,261.32278599380766,8153.910668685261,7892.587882691453,10263.308468559891,7892.587882691453,1.0,1.2586976833062056,0.5651353812211545,1,0.0
ENSG00000308748,19.049071166175853,0.0,148.4801339412139,148.4801339412139,195.7585275416897,148.4801339412139,1.0,1.3184156179384523,1.0740279169804297,1,0.0
MCM6,1017.0489736670766,65.96244098629026,6786.206976509516,6720.244535523226,8650.19298953364,6720.244535523226,1.0,1.2746727324227392,0.573874367036197,1,0.0
DARS1,786.492105832036,98.70132257741939,3032.79541756505,2934.0940949876303,3824.9643740331107,2934.0940949876303,1.0,1.2612009210644588,0.5778784450556993,1,0.0
DARS1-AS1,164.55897829093337,14.754756536407031,3959.7360517545576,3944.9812952181505,4038.6994351523963,2907.6234652649755,0.7370436632461116,1.019941577510665,0.6409598879078079,2,0.0
CXCR4,48446.58892317578,3197.785263948542,273224.4657284949,270026.68046454637,347437.1891498412,270026.68046454637,1.0,1.2716181481898916,0.560294797949963,1,0.0
HNMT,348.9023474659384,4.4552017159121124,2488.359086274361,2483.9038845584487,3187.8542207009323,2481.35070508729,0.9989721101983733,1.2811069906610122,0.5995482496099762,2,0.0
SPOPL,2148.5573231902536,102.91476514041845,7696.102504597988,7593.1877394575695,9791.150450365707,7593.1877394575695,1.0,1.2722219388990785,0.5666099693786644,1,0.0
LINC02631,126.60096386467217,0.0,1131.8785288703393,1131.8785288703393,1454.8127172697841,1131.8785288703393,1.0,1.2853081670537088,0.6633108956418164,1,0.0
KYNU,861.0402293486337,36.223719561438614,4596.467166586009,4560.24344702457,5864.695548506816,4552.390336592163,0.9982779185971902,1.275913725902403,0.5763524743939996,2,0.0
ENSG00000306677,65.90491474568846,0.0,336.2727577712479,336.2727577712479,437.48757437246184,336.2727577712479,1.0,1.3009902356409915,0.7459048219795885,1,0.0
ARHGAP15,4818.09960315444,1189.6104520430222,11145.253406371992,9955.64295432897,13438.602376800529,9955.64295432897,1.0,1.2057691186381978,0.5629572020870093,1,0.0
ENSG00000228655,81.06045136851269,2.9893308019008193,680.3779015013921,677.3885706994913,881.5786279870684,677.3885706994913,1.0,1.2957190791201272,0.7148311368758417,1,0.0
ENSG00000283994,67.70085487129126,0.0,477.0306049843498,477.0306049843498,617.7662020671779,477.0306049843498,1.0,1.2950242513002814,0.7415752123978253,1,0.0
ARHGAP15-AS1,58.269898922232635,0.0,355.23455059493693,355.23455059493693,462.2906932409216,355.23455059493693,1.0,1.3013674837278357,0.7669317506682694,1,0.0
GTDC1,1310.216398170155,198.85546396252795,4215.313626814973,4016.4581628524447,5270.869464607915,4016.4581628524447,1.0,1.250409798947867,0.5707991969250322,1,0.0
ZEB2,5097.3558996857455,704.4665593018683,17857.315178550612,17152.848619248743,22367.74383221833,17152.848619248743,1.0,1.2525815671935632,0.5627955954507272,1,0.0
ENSG00000279166,25.387536959583816,0.0,325.44780256368443,325.44780256368443,424.13918305496617,325.44780256368443,1.0,1.3032479547068676,0.9715093903797273,1,0.0
ENSG00000307150,55.9086285705434,0.0,637.6570504468123,637.6570504468123,784.3313692653277,598.0739221489383,0.9379241109776209,1.2300206964162623,0.7744554398773938,2,0.0
ZEB2-AS1,31.692623530852263,0.0,223.59827996929172,223.59827996929172,290.6138482866887,223.59827996929172,1.0,1.2997141495301336,0.9046818986334091,1,0.0
ACVR2A,109.20433770988565,0.9787291471319272,884.6039721385218,883.6252429913899,1137.4611514316587,883.6252429913899,1.0,1.2858422381733794,0.6783172757548785,1,0.0
ORC4,545.8099832763742,94.13105835016776,1706.8912791727066,1612.760220822539,2131.538427470096,1612.760220822539,1.0,1.248783946276418,0.5855887901290667,1,0.0
MBD5,431.6499981715338,98.94623560957093,1100.9089216111263,1001.9626860015553,1355.7068221064317,1001.9626860015553,1.0,1.2314432152320296,0.5921714856218495,1,0.0
EPC2,695.160008910127,97.86992371196656,1987.6690406533587,1889.7991169413922,2486.426179254225,1889.7991169413922,1.0,1.2509256462720384,0.5801864215284054,1,0.0
KIF5C,101.33337335325601,4.024857729048735,1670.27327853756,1666.2484208085111,1751.7805184118774,1273.8577812004555,0.7645065197315197,1.0487987450446927,0.6866546981447205,2,0.0
MMADHC,3178.7283241468367,428.6779278919802,11819.583912661543,11390.905984769563,14833.91527483037,11390.905984769563,1.0,1.2550285512961055,0.5644762700163486,1,0.0
RBM43,125.6993012715058,8.932429896662558,726.7294219920656,717.796992095403,936.5969725048941,717.796992095403,1.0,1.28878361624269,0.6639939000333371,1,0.0
NMI,2468.420807492794,267.1286791018274,8121.524393291437,7854.39571418961,10217.936962078438,7854.39571418961,1.0,1.2581304281396588,0.5657577900270906,1,0.0
TNFAIP6,1788.6277511289047,44.658177001789106,11878.079218287732,11833.421041285943,15183.419540403678,11833.421041285943,1.0,1.2782722914515485,0.5679308102294962,1,0.0
RIF1,631.2736366927022,51.720471071448536,2422.5538417843977,2370.833370712949,3075.1582071739153,2370.833370712949,1.0,1.2693869395731672,0.5821903345183811,1,0.0
NEB,232.7938180402364,1.944020246793717,17185.745285699228,17183.801265452435,21043.880242581887,16221.400346726194,0.9439937122258786,1.22449622595612,0.6183286726798997,2,0.0
ARL5A,435.7917730619113,21.188333999497917,1859.115007567851,1837.9266735683532,2375.6632837782972,1837.9266735683532,1.0,1.2778463269392946,0.5918739579719465,1,0.0
ENSG00000288066,63.180184989073105,2.6094307600637046,352.5180032051064,349.9085724450427,458.6883804639536,349.9085724450427,1.0,1.30117717760098,0.7528904011864691,1,0.0
CACNB4,35.593549408076115,0.0,340.1894533066269,340.1894533066269,442.3790579900691,340.1894533066269,1.0,1.3003902786819628,0.8735672003865589,1,0.0
STAM2,711.9867294303994,100.49126499544937,2780.5456139539983,2680.054348958549,3511.4816677861986,2680.054348958549,1.0,1.262875045158059,0.5797174561469791,1,0.0
FMNL2,124.07791887810245,3.7574519851735797,1191.8241686328179,1188.0667166476444,1530.612313412935,1188.0667166476444,1.0,1.2842601733515377,0.6652452389483576,1,0.0
ENSG00000286207,42.22693765038907,0.0,254.72753280106926,254.72753280106926,330.5732321986505,254.72753280106926,1.0,1.2977522632263443,0.8321688842132148,1,0.0
PRPF40A,1965.7155190270926,225.15131524296882,5730.3157259463915,5505.164410703423,7188.935653601492,5505.164410703423,1.0,1.2545444260689844,0.5672208827052139,1,0.0
ARL6IP6,663.8994322778128,46.000269915200576,2030.9383427786772,1984.9380728634767,2579.8945737165104,1984.9380728634767,1.0,1.270296847213375,0.5811196397225127,1,0.0
NR4A2,1475.865244780941,7.341051153963792,17221.07863242087,17213.73758126691,22049.42464014897,17213.73758126691,1.0,1.280374192046143,0.5695973122891689,1,0.0
ENSG00000309294,37.5779802485816,0.0,203.9467575144417,203.9467575144417,265.2584744439317,203.9467575144417,1.0,1.300626093185857,0.8598728196044523,1,0.0
GPD2,719.9221558982453,99.83037300745657,2264.1006466280037,2164.270273620547,2837.9103252735144,2164.270273620547,1.0,1.253438238048341,0.5795037748606513,1,0.0
GALNT5,33.244589095553735,0.0,1022.4675505090256,1022.4675505090256,1192.5301090711591,897.6929543325488,0.8779671823185401,1.1663256290896171,0.8915611747598874,2,0.0
ERMN,405.4744705878204,12.225016213481446,3249.2344504200296,3237.009434206548,4162.901210087402,3237.009434206548,1.0,1.2811944701464257,0.5941884753507571,1,0.0
CYTIP,20709.47243472399,3559.52107938431,68558.24403384521,64998.72295446091,85215.43516995589,64998.72295446091,1.0,1.2429640865347646,0.5606893911221432,1,0.0
ACVR1,244.32586890973897,18.559088407681983,970.5997476856057,952.0406592779237,1239.0624881554932,952.0406592779237,1.0,1.2765946942702557,0.6156998551795264,1,0.0
PKP4,460.1514284400934,97.96709209640551,1800.3369320502213,1702.3698399538157,2246.42734702577,1702.3698399538157,1.0,1.2477816274465587,0.5902297538231321,1,0.0
TANC1,32.16158157050665,0.0,289.7758052561658,289.7758052561658,376.0444418939702,289.7758052561658,1.0,1.297708211220539,0.9006042262027303,1,0.0
WDSUB1,213.67888388044565,25.18092916646022,567.5710510225125,542.3901218560522,727.2720915014846,542.3901218560522,1.0,1.2813762967495634,0.6232806060204688,1,0.0
BAZ2B,1345.9863550047157,198.76675228100427,5015.20579815088,4816.439045869875,6291.0018883037965,4816.439045869875,1.0,1.2543855908412187,0.570514849337017,1,0.0
BAZ2B-AS1,339.10742787480314,28.52624467135946,1737.0855818375142,1708.5593371661546,2217.649930060386,1708.5593371661546,1.0,1.2766497823984722,0.6006518859494759,1,0.0
ENSG00000226266,30.123282287889786,3.2935706197510006,111.78367133569644,108.49010071594545,147.8399317351588,108.49010071594545,1.0,1.322553911216444,0.9191031595458115,1,0.0
MARCHF7,3806.0365342563805,305.28991897351705,12063.638535770473,11758.348616796957,15235.510046693811,11758.348616796957,1.0,1.2629282617775948,0.5637409407198507,1,0.0
CD302,1270.9151208089136,116.14256759053495,5496.88898349113,5380.746415900595,6969.3989517478285,5380.746415900595,1.0,1.2678806089551935,0.5711298921584163,1,0.0
ENSG00000287091,82.2813183698097,6.142543842234984,225.53933545006134,219.39679160782637,295.62561439724357,219.39679160782637,1.0,1.310749691655009,0.7127796522945049,1,0.0
LY75,972.2387923044929,62.65320809409241,4541.92746832098,4479.274260226887,5785.151361220036,4479.274260226887,1.0,1.273721652661847,0.5745057548662085,1,0.020000000000000018
RBMS1,4228.122108964084,585.1390113659077,13811.494445668914,13226.355434303006,17270.29340936029,13226.355434303006,1.0,1.2504290160125289,0.5633686056960089,1,0.0
TANK,1783.5756866133686,162.8212901192091,4972.249628728209,4809.428338609,6262.6366090508645,4809.428338609,1.0,1.2595177387851115,0.5679531173445855,1,0.0
PSMD14,422.56408900183493,57.90435583196779,2110.6542968499007,2052.749941017933,2670.49822197746,2052.749941017933,1.0,1.265246623268961,0.5928440595006053,1,0.0
SLC4A10,46.58491852883302,0.0,572.3986294825072,572.3986294825072,738.5826378896592,572.3986294825072,1.0,1.2903291514820627,0.8105916329219514,1,0.020000000000000018
DPP4,471.07241940593565,0.0,2950.377733479732,2950.377733479732,3780.447507085466,2948.102560532945,0.9992288536749145,1.2813435595674503,0.5895464813345174,2,0.0
IFIH1,444.64135917604773,3.6097130793113257,4917.897312406008,4914.287599326696,6297.460590581025,4909.113655604936,0.9989471630186094,1.280518927203888,0.5912563377845766,2,0.0
GCA,25412.464579894466,1087.7425218941557,118300.39162888381,117212.64910698966,150659.87972784188,117212.64910698966,1.0,1.2735366100940049,0.5605618719546172,1,0.020000000000000018
KCNH7,160.76487973608363,0.0,1111.6431084188146,1111.6431084188146,1428.7389086650676,1111.6431084188146,1.0,1.2852496433835547,0.6427474034240998,1,0.0
FIGN,18.197820345680515,0.0,498.3119261237293,498.3119261237293,642.422840963652,498.3119261237293,1.0,1.2891982055515574,1.0921658190613688,1,0.0
COBLL1,120.01195396692668,0.0,739.4275360774521,739.4275360774521,954.5739886564545,739.4275360774521,1.0,1.2909635387942417,0.6685207943443875,1,0.0
SLC38A11,27.460925269262624,0.0,384.3067317357287,384.3067317357287,499.3653401125958,384.3067317357287,1.0,1.2993926436240206,0.9467027322244639,1,0.0
SCN3A,22.80987460257953,0.0,288.2904075218434,288.2904075218434,373.54338135336917,288.2904075218434,1.0,1.2957190791201274,1.0074971911108297,1,0.0
GALNT3,845.0224399921149,66.55358200497105,3536.354039525675,3469.800457520704,4492.323580692371,3469.800457520704,1.0,1.2703263107940739,0.5766579648427628,1,0.0
ENSG00000235192,208.57271040162246,27.92337096487025,845.1728908835478,817.2495199186775,1075.3668643940207,817.2495199186775,1.0,1.2723631768049577,0.6247494356254888,1,0.0
TTC21B,315.11405528251015,21.532041236902398,2051.674263400467,2030.1422221635648,2621.8238230107113,2030.1422221635648,1.0,1.2778947758818557,0.6036350437739773,1,0.0
SCN9A,67.74182709861584,0.0,509.25348356077126,509.25348356077126,660.8624272094766,509.25348356077126,1.0,1.297708211220539,0.7414788291579347,1,0.0
XIRP2,60.39162959266857,0.0,13591.590949372781,13591.590949372781,11395.278653900816,7581.107985937305,0.5577792926653046,0.8384065335947062,0.7606164460768484,3,0.0
STK39,631.1183457929158,34.21129069691425,3517.220604063752,3483.009313366838,4495.728592875499,3483.009313366838,1.0,1.278204894990434,0.5821956905181206,1,0.0
CERS6,247.9993202632316,31.620218671296435,917.3379685229162,885.7177498516197,1163.9905702151818,885.7177498516197,1.0,1.2688786577638578,0.614911624433404,1,0.0
SPC25,32.58917829973586,0.0,706.2822056499386,706.2822056499386,909.2658828955241,706.2822056499386,1.0,1.2873974108675084,0.896972977474489,1,0.0
DHRS9,2179.570704073289,34.939139222260884,19814.15413122382,19779.214992001558,25351.252279738932,19779.214992001558,1.0,1.279451654198529,0.5665164561997563,1,0.0
KLHL41,105.23857254603661,0.0,22238.829956019887,22238.829956019887,20171.431563842023,13936.030266166423,0.626653034072687,0.9070365484035623,0.6823749039473532,3,0.0
FASTKD1,170.07204341601457,0.0,799.4023641912721,799.4023641912721,1030.049534644747,798.5988614833332,0.9989948707385276,1.2885245037857909,0.6384964982882388,2,0.0
PPIG,990.4131802489994,135.06462230420595,3792.090251797872,3657.025629493666,4769.415861621614,3657.025629493666,1.0,1.2577274128326403,0.5742428701027404,1,0.0
SSB,495.6436867539771,50.881653162252846,2591.389377068081,2540.5077239058282,3293.5845149971974,2540.5077239058282,1.0,1.2709724536740925,0.5881167014405124,1,0.0
METTL5,148.02356196962953,25.875430027457135,735.9410950489379,710.0656650214808,935.2645876872874,710.0656650214808,1.0,1.2708416393367667,0.6493773169482505,1,0.0
UBR3,732.5707607502989,124.66005024751946,2832.8886944644914,2708.228644216972,3550.717960125376,2708.228644216972,1.0,1.25339127056546,0.5791725939177136,1,0.0
GORASP2,1211.1391982317084,218.52216481598086,3655.0822203804964,3436.5600555645156,4539.384944471714,3436.5600555645156,1.0,1.2419378472966776,0.5716735981329335,1,0.0
TLK1,1194.1182063884187,113.00444799732222,3208.798619590367,3095.7941715930447,4038.899394745142,3095.7941715930447,1.0,1.2586951920531384,0.5718382712814654,1,0.0
METTL8,203.1784285568865,23.535770231117084,1429.4445368244526,1405.9087665933355,1826.8509639965644,1405.9087665933355,1.0,1.2780145832415157,0.626377296298891,1,0.0
DCAF17,235.5354453798403,20.92111478966339,1503.684342620428,1482.7632278307647,1922.2793059647704,1482.7632278307647,1.0,1.2783795451476663,0.6176814128206208,1,0.0
RPS15P4,137.07883821452393,13.238554680556657,1139.8903537430801,1126.6517990625234,1462.0363219762755,1126.6517990625234,1.0,1.2826113644837491,0.6559886833228529,1,0.0
CYBRD1,1372.2657695764324,150.10087682864588,8108.994091805517,7958.893214976872,10290.665708777055,7958.893214976872,1.0,1.2690434340279282,0.570315306662512,1,0.0
DYNC1I2,1071.3599863612594,179.10743392514266,2993.327184232808,2814.2197503076654,3717.1874921901,2814.2197503076654,1.0,1.2418246531051425,0.5731791075379105,1,0.0
SLC25A12,435.57747835237325,71.82197025420349,1675.1577917426864,1603.335821488483,2105.9771931488226,1603.335821488483,1.0,1.2571813852580118,0.591889216834562,1,0.0
HAT1,689.3074385742234,13.992454619619531,3570.082146932573,3556.0896923129535,4551.042668510584,3536.876882556616,0.9945972088955267,1.2747725349739798,0.5803548084297372,2,0.0
METAP1D,85.33699168673333,3.729979714017821,437.7412415277455,434.0112618137277,568.2174071062235,434.0112618137277,1.0,1.2980668787869007,0.7078784937900228,1,0.0
ITGA6,610.0577173741304,45.00004010179797,7786.717578316047,7741.7175382142495,8618.053251714016,6413.232474193328,0.828399181775449,1.1067633011004558,0.5829468471747402,2,0.0
ITGA6-AS1,146.89783079466218,37.15551457076867,405.0741494406051,367.9186348698364,514.3045726996246,367.9186348698364,1.0,1.2696553789222624,0.6500147993717404,1,0.0
PDK1,1553.892967994955,136.52075546130672,8267.954125036904,8131.433369575597,10498.863776541062,8131.433369575597,1.0,1.2698260800393835,0.5691192489138412,1,0.020000000000000018
MAP3K20,640.6644673567951,83.14471606641528,4172.469063315143,4089.324347248728,5294.2064423435695,4089.324347248728,1.0,1.268842587448012,0.5818711809017328,1,0.0
CDCA7,120.43057623440274,0.0,3502.5075591832215,3502.5075591832215,3937.27203057585,2951.2904489616176,0.8426221497291653,1.12412948838689,0.6681740984101966,2,0.0
SP3,3358.272241623215,272.4214371364018,9677.36130791629,9404.939870779888,12206.50678394889,9404.939870779888,1.0,1.2613466001278368,0.5642378529120773,1,0.0
ENSG00000289296,25.450355110183985,0.0,122.29747330355887,122.29747330355887,162.53515344474695,122.29747330355887,1.0,1.3290148116250342,0.970708463679521,1,0.0
ENSG00000271151,52.55304611394039,0.0,264.469800964538,264.469800964538,345.05303029630625,264.469800964538,1.0,1.3046972812694535,0.7861642853075357,1,0.0
OLA1,862.1083143000045,162.30232190047735,3552.421697890846,3390.119375990369,4441.992975344857,3390.119375990369,1.0,1.2504126348462992,0.5763325020117409,1,0.0
CIR1,2804.9341870310404,621.9362961129285,7237.927855694497,6615.991559581569,8839.33927184671,6615.991559581569,1.0,1.2212527463771676,0.5650701139315936,1,0.0
SCRN3,177.0644534190301,10.072371666584088,635.6170765482842,625.5447048817001,821.1758327676557,625.5447048817001,1.0,1.2919348190376627,0.6355805025892391,1,0.0
GPR155,1141.9006826086716,96.59658549716964,3890.750879465851,3794.1542939686815,4928.286500123098,3794.1542939686815,1.0,1.2666671942768248,0.5723737646432997,1,0.0
ENSG00000279884,195.25505452719,0.0,2868.9078713002423,2868.9078713002423,2985.062530074487,2175.3739147544256,0.758258547273777,1.0404874133241515,0.6289229694218379,2,0.0
ENSG00000236449,100.58770580083493,0.0,717.2269678250606,717.2269678250606,924.3709215065636,717.2269678250606,1.0,1.2888122769695236,0.6875064834598774,1,0.0
WIPF1,19984.878227696492,4387.477870760295,46057.76063198202,41670.28276122172,55818.02430189474,41670.28276122172,1.0,1.2119135523739575,0.5607143705386677,1,0.0
ENSG00000290018,866.6853318356335,66.65703281671279,4643.73759220371,4577.080559386997,5910.494734128418,4577.080559386997,1.0,1.2727882695291493,0.5762474649565662,1,0.0
H3P6,786.5859494369968,35.767188340675155,3406.653881007773,3370.886692667098,4347.133687342965,3370.886692667098,1.0,1.2760714293807194,0.5778763450599731,1,0.0
CHN1,41.83982184211554,0.0,293.8720251024977,293.8720251024977,380.5994563806687,293.8720251024977,1.0,1.295119725152205,0.8342726210025132,1,0.0
ATF2,767.1910411790053,72.64571656970715,2343.2073084718727,2270.5615919021657,2958.670280692944,2270.5615919021657,1.0,1.2626583529318396,0.5783211053427981,1,0.0
