gene,mean_train,max_train,uncovered_fraction,covered_within_total,n_clipped_intervals,holdout_inside_rate,holdout_above_rate,tight_and_holdout_all_in
PHC3,1765.4540144394114,8195.298863249644,0.021636369729438054,8017.982347001131,1,1.0,0.0,False
PRKCI,258.6638333777971,1200.3171224765981,0.013038893608612323,1184.6663152200301,1,1.0,0.0,False
SKIL,740.9493282349665,5427.0612826376055,0.004166236869388995,5404.450859829447,1,1.0,0.0,False
RPL22L1,225.33526173066062,1573.885480476938,0.00029838390515535274,1573.415858381006,1,1.0,0.0,False
EIF5A2,87.58968356874504,443.49166540936585,0.0,443.49166540936585,1,1.0,0.0,False
TNIK,668.8999313053013,3246.607099806458,0.0065009122924750695,3225.5011918024893,1,1.0,0.0,False
ENSG00000240497,28.638375819789996,149.3915666391324,0.0,149.3915666391324,1,1.0,0.0,False
PLD1,408.7392803995225,1283.4973910356118,0.04408806682427813,1226.910472290847,1,0.98,0.02,False
FNDC3B,3045.3358069241726,13971.307058559534,0.021129565269443984,13676.099414166258,1,1.0,0.0,False
ENSG00000279862,54.781346252970266,516.9358817510648,0.0,516.9358817510648,1,1.0,0.0,False
