gene,mean_n_neighbors,mean_neighbor_popularity,specificity,any_neighbor
THAP3,49.64,705.1882407281972,0.9568824065589607,True
DNAJC11,27.76,835.0190765185292,0.9489441102709552,True
CAMTA1,41.34,760.1389993651454,0.9535225313748,True
VAMP3,51.46,713.1311557061762,0.9563967498803928,True
ENSG00000269925,38.58,719.5460960218784,0.9560045187391086,True
PER3,25.18,790.2912406772682,0.9516789213893446,True
UTS2,33.68,770.8951461570728,0.9528648641909463,True
TNFRSF9,21.58,691.544973706891,0.9577166020356532,True
PARK7,46.4,702.2645810381573,0.9570611689979727,True
ENSG00000284747,40.82,695.7437325047035,0.95745987572579,True
ERRFI1,15.76,755.0610057522712,0.9538330170741504,True
SLC45A1,34.64,768.1776106259435,0.9530310235019295,True
RERE,25.66,768.5018497363942,0.9530111984263898,True
RERE-AS1,20.64,778.5321733502044,0.9523979105258206,True
ENO1,31.68,722.2106099774469,0.9558416013465334,True
ENSG00000310107,29.96,741.1850734071467,0.9546814384954359,True
SLC2A5,12.84,710.9767404537326,0.9565284781134985,True
GPR157,28.96,723.8747956861073,0.9557398474053129,True
H6PD,26.78,785.5808636141777,0.9519669297698454,True
SPSB1,31.94,700.1263217732263,0.9571919093993747,True
SLC25A33,34.32,756.4623874241777,0.9537473318603377,True
TMEM201,26.04,817.8805229575889,0.949992019385045,True
PIK3CD,30.8,796.3608629903141,0.9513078041583422,True
PIK3CD-AS1,18.72,783.1932105725989,0.9521129189500093,True
CLSTN1,21.1,841.0911633599893,0.9485728423503522,True
CTNNBIP1,47.22,723.0873562857607,0.955787994112763,True
LZIC,32.62,797.8025541317858,0.9512196542872647,True
NMNAT1,23.54,802.119017998129,0.9509557310915238,True
RBP7,20.3,760.9043549743521,0.9534757349450106,True
UBE4B,49.76,753.6495667022436,0.9539193172300676,True
KIF1B,28.96,744.6180138703401,0.9544715369079584,True
ENSG00000284735,26.78,752.2771412084422,0.9540032319652435,True
ENSG00000284642,24.06,769.4729601952314,0.9529518214493897,True
PGD,19.48,757.9623623865958,0.9536556183193766,True
CENPS,38.78,725.563917530886,0.9556365687844154,True
DFFA,38.8,778.1156185440071,0.9524233800951387,True
PEX14,28.14,808.006519221139,0.9505957493597592,True
CASZ1,26.48,775.4400328003791,0.9525869744542721,True
ENSG00000272078,18.8,805.7920550322254,0.9507311491878798,True
TARDBP,36.66,802.9982854265161,0.9509019697079477,True
MASP2,27.74,734.5076236317124,0.9550897203526926,True
SRM,29.68,771.7143573580655,0.952814774848177,True
EXOSC10-AS1,23.54,818.3742544769877,0.9499618309705297,True
EXOSC10,28.22,847.8890892072584,0.9481571941787063,True
MTOR,30.66,806.4294705093035,0.9506921754503636,True
UBIAD1,33.28,773.8755514595455,0.9526826321333204,True
FBXO2,19.9,762.5388914534029,0.9533757938579392,True
FBXO44,21.88,830.1551719081485,0.949241505844809,True
MAD2L2,45.72,701.1681067774231,0.9571282111417045,True
FBXO6,37.4,681.1874307643681,0.9583498972323835,True
DRAXIN,20.64,729.8701926907255,0.9553732685606404,True
ENSG00000305789,24.86,744.8505916201163,0.9544573163179385,True
AGTRAP,22.84,802.6936066522788,0.9509205987983932,True
MTHFR,36.62,777.06348576775,0.9524877110505808,True
CLCN6,26.46,807.1797460732759,0.9506463010655288,True
NPPA,22.86,671.4527405270777,0.9589451091087082,True
ENSG00000285646,37.54,736.6749582667015,0.9549572021848547,True
KIAA2013,25.64,800.1067850912419,0.9510787658152711,True
PLOD1,30.52,693.059040981542,0.9576240268430729,True
MFN2,35.68,702.6327837867503,0.9570386558369459,True
MIIP,43.78,713.3961584227037,0.9563805467182694,True
TNFRSF8,29.06,706.8247117759233,0.9567823471858194,True
TNFRSF1B,29.74,769.2573768217572,0.9529650029457807,True
ENSG00000296888,17.68,772.4113870660454,0.952772156095014,True
VPS13D,37.18,757.9745648846538,0.9536548722173859,True
DHRS3,15.76,785.3816723004896,0.9519791090002758,True
PRDM2,31.28,769.6757484100085,0.9529394222922648,True
KAZN,18.0,700.876172721293,0.9571460609769922,True
TMEM51,19.62,729.7365830532121,0.9553814379056428,True
EFHD2-AS1,27.08,753.7789409917121,0.9539114068485655,True
EFHD2,32.62,803.1727025902305,0.9508913052528137,True
CTRC,34.22,679.842060151053,0.9584321577406877,True
CASP9,55.44,706.9714104071787,0.9567733775354827,True
DNAJC16,33.98,781.5788030353021,0.9522116292855212,True
AGMAT,27.42,712.6656341209012,0.9564252134441515,True
DDI2,28.12,757.7278480191056,0.9536699573207517,True
PLEKHM2,48.1,748.7637119812481,0.9542180549079029,True
SLC25A34,29.08,718.081456466292,0.9560940717538189,True
FBLIM1,29.56,693.9426228834528,0.9575700016579973,True
SPEN-AS1,35.02,766.7461213815424,0.9531185495945251,True
UQCRHL,46.66,683.1715724097022,0.9582285801033505,True
SPEN,30.82,758.3550538872076,0.9536316078332493,True
ZBTB17,45.1,762.7528139716014,0.9533627139118556,True
HSPB7,19.58,641.7482041390982,0.9607613449013086,True
ARHGEF19,30.44,717.1367787559234,0.9561518325432025,True
ENSG00000291077,29.16,685.3947421977231,0.9580926479854648,True
ENSG00000288398,35.62,731.061402636688,0.9553004339567908,True
CPLANE2,42.84,723.7204883504195,0.9557492822775653,True
ENSG00000293791,32.48,748.2957007101984,0.9542466706994681,True
FBXO42,58.18,746.3530261325002,0.9543654523917762,True
SZRD1,57.88,730.2323235967887,0.9553511266525962,True
NECAP2,48.24,737.7341178905051,0.9548924415841942,True
CROCCP3,31.72,761.7106233195415,0.9534264369722077,True
LINC01772,36.56,723.1673254271932,0.9557831045290619,True
NBPF1,27.32,768.6062399719879,0.9530048156544183,True
ENSG00000291072,26.78,774.090853831328,0.952669467818323,True
MST1P2,28.94,764.9104861105894,0.9532307865416944,True
CROCC,18.12,816.5634465353718,0.9500725498908363,True
ENSG00000238142,35.3,691.5195402487234,0.957718157123282,True
ATP13A2,33.4,748.3590450224765,0.9542427976140339,True
SDHB,38.02,748.2085013888691,0.9542520023608151,True
PADI2,20.16,738.7535277051048,0.9548301114212715,True
PADI4,32.2,679.8371344630677,0.9584324589139059,True
RCC2,28.34,816.1849117230423,0.950095694789175,True
ARHGEF10L,21.74,742.5990069321466,0.9545949858188844,True
ALDH4A1,34.32,698.7018033411495,0.957279009272935,True
IFFO2,23.94,803.3003826428735,0.9508834984626797,True
ENSG00000272084,38.66,728.7153742608236,0.9554438780641502,True
UBR4,43.96,748.4255766146144,0.954238729647532,True
EMC1,24.86,836.2040101273909,0.9488716594235774,True
MRTO4,32.52,726.8725074274876,0.9555565571734951,True
AKR7A3,31.28,714.5754224194002,0.9563084425301498,True
AKR7A2,34.92,748.558041819668,0.9542306302769998,True
SLC66A1,49.4,702.7318442278287,0.9570325989466323,True
CAPZB,64.12,705.7140592087364,0.9568502562391479,True
MICOS10,44.68,732.9132107998636,0.9551872081443067,True
NBL1,24.48,764.1989846674337,0.9532742901456781,True
ENSG00000226396,29.0,751.5106720520109,0.9540500964810754,True
TMCO4,22.66,838.8444684191818,0.9487102128756233,True
OTUD3,25.9,785.3644676763371,0.9519801609491693,True
PLA2G2A,20.76,690.1496850969318,0.9578019146990564,True
UBXN10,27.48,655.1619137601936,0.9599411853402511,True
CAMK2N1,18.02,766.7647200177271,0.9531174124110225,True
MUL1,28.88,794.9782868182278,0.9513923395403101,True
CDA,28.62,706.8710047481343,0.9567795166769713,True
PINK1,30.48,750.3075209711136,0.9541236612062908,True
PINK1-AS,46.56,737.3668379753591,0.9549148983200636,True
DDOST,36.92,781.9098657224334,0.9521913869934312,True
HP1BP3,25.12,826.8143257244732,0.9494457764766449,True
EIF4G3,32.54,727.9153822778311,0.9554927922789465,True
ECE1,27.78,769.8413926090179,0.9529292942458565,True
ECE1-AS1,40.22,703.910227176016,0.9569605486287975,True
NBPF3,22.22,742.1064008940573,0.954625105417667,True
ALPL,14.16,795.1236321786372,0.9513834526335287,True
LINC02596,25.02,782.8780024976185,0.9521321918375042,True
RAP1GAP,11.42,669.9738270311972,0.9590355348803915,True
USP48,41.06,770.2712841479474,0.9529030092236046,True
HSPG2,25.24,677.8345523014848,0.958554903558454,True
ENSG00000305448,23.72,695.8882629445677,0.9574510386460062,True
CELA3B,155.12,687.2547049977885,0.9579789235709086,True
CELA3A,148.62,675.5994005387934,0.9586915682947849,True
LINC00339,31.56,725.0464741561301,0.9556682070219426,True
CDC42-AS1,35.56,749.5171763207306,0.9541719855505515,True
CDC42,51.76,745.644978046447,0.9544087448458302,True
WNT4,34.6,751.6146904661717,0.9540437364435236,True
ZBTB40,22.42,820.1398497147566,0.9498538765078106,True
C1QA,14.12,672.0763445738971,0.9589069798487375,True
C1QC,12.44,666.9652299482983,0.9592194906787955,True
C1QB,13.72,676.2263931343463,0.9586532318474872,True
EPHB2,27.22,678.3767234914068,0.9585217533786973,True
KDM1A,30.66,816.2820706701666,0.9500897541626312,True
LUZP1,24.66,813.6362140973216,0.9502515307797419,True
LINC01355,23.64,771.933545170459,0.9528013729642031,True
HNRNPR,26.58,804.7769675071945,0.9507932150714036,True
ZNF436,30.0,778.8386384734165,0.9523791722119587,True
TCEA3,18.46,747.1250459744467,0.9543182484882637,True
ASAP3,33.06,713.0174431144986,0.9564037026527362,True
E2F2,24.34,695.8288336387617,0.9574546723547073,True
ID3,18.96,757.2752871793475,0.9536976284207064,True
MDS2,26.6,734.8132651222186,0.9550710323985192,True
RPL11,21.88,776.1349702335367,0.9525444836298663,True
ELOA-AS1,50.6,674.2704451393865,0.9587728251214072,True
ELOA,43.08,760.7746862109766,0.9534836633316431,True
PITHD1,32.96,774.4990143383293,0.9526445115048408,True
LYPLA2,37.28,746.3021862845911,0.9543685609119785,True
GALE,43.06,751.7416461113347,0.9540359739461122,True
HMGCL,46.52,730.4611804931467,0.9553371335681353,True
FUCA1,27.16,708.2610103244145,0.9566945270361104,True
CNR2,20.3,720.9173178841686,0.9559206775980331,True
PNRC2,31.94,750.3560347540738,0.9541206949095644,True
SRSF10,23.7,804.7089994170544,0.9507973708702504,True
IFNLR1,23.4,756.7656694319078,0.9537287881729191,True
STPG1,33.82,774.6154083592897,0.9526373947808444,True
NIPAL3,23.32,839.9683316717413,0.9486414960763228,True
NCMAP-DT,34.1,762.3275283310996,0.9533887173139041,True
RCAN3,19.98,806.5738728643763,0.950683346202117,True
SRRM1,23.62,842.656539141067,0.9484771299822032,True
CLIC4,28.54,711.1402517797844,0.9565184804781545,True
RUNX3,10.28,817.8531784101692,0.9499936913231324,True
SYF2,38.96,798.0671558298723,0.9512034756447647,True
ENSG00000284657,31.82,754.2593673729326,0.9538820319551861,True
RSRP1,21.72,784.2292048822727,0.9520495747549818,True
RHD,16.54,698.2492729308733,0.9573066785123281,True
TMEM50A,35.16,795.3652202005936,0.951368681125002,True
RHCE,12.12,732.6210608462745,0.9552050711802951,True
MACO1,37.28,744.3811193974831,0.9544860214370233,True
LDLRAP1,25.3,721.8777062094373,0.9558619562085333,True
MAN1C1,22.52,802.2026434132598,0.950950617950886,True
ENSG00000233478,32.3,799.5110661187659,0.9511151900875104,True
SELENON,34.84,726.4967496010485,0.9555795322775269,True
MTFR1L,51.46,775.948826581048,0.9525558650821737,True
AUNIP,29.6,728.7188947280866,0.9554436628108782,True
PAQR7,27.2,727.6232091815816,0.9555106567299553,True
STMN1,18.32,748.260720503279,0.9542488095075953,True
PAFAH2,25.48,819.5440553467038,0.9498903053899906,True
PDIK1L,23.6,772.5021061938049,0.9527666092208007,True
CNKSR1,26.58,752.7870556744568,0.9539720540706538,True
CEP85,24.1,812.8771399947385,0.9502979431369771,True
SH3BGRL3,40.6,701.9085416418569,0.9570829384505132,True
UBXN11,34.1,712.2134744719827,0.9564528600139417,True
CD52,20.76,713.3652339631869,0.956382437544287,True
CRYBG2,39.96,697.8121113089517,0.9573334080520359,True
ZNF683,11.82,758.9773994512615,0.9535935555211702,True
DHDDS-AS1,44.04,715.8889109664359,0.9562281313991785,True
DHDDS,44.54,748.4281231131022,0.9542385739460042,True
HMGN2,34.22,709.4613820000361,0.9566211322531314,True
RPS6KA1,27.32,806.3220095987075,0.9506987459737873,True
ARID1A,30.92,743.6042476656539,0.9545335220014886,True
PIGV,28.3,786.1238860241458,0.9519337275436169,True
ZDHHC18,31.0,755.5473162778832,0.9538032824042871,True
ENSG00000304862,28.66,693.8999323809154,0.9575726118996689,True
SFN,29.2,664.7026771465603,0.959357830807303,True
GPN2,42.48,759.7302350794307,0.9535475246053543,True
ENSG00000289554,33.4,734.289403690906,0.9551030630577251,True
GPATCH3,51.18,715.5576221943702,0.9562483875148657,True
NUDC,27.88,778.6837452095345,0.9523886429098419,True
TRNP1,32.42,700.7567416148673,0.957153363398663,True
SLC9A1,31.88,755.5119158730133,0.9538054469047378,True
WDTC1,56.74,719.51038235079,0.9560067023937151,True
TMEM222,27.52,801.4304820274695,0.9509978305088677,True
ENSG00000304055,24.0,799.1616205079615,0.9511365563737108,True
SYTL1,34.52,736.2783672111816,0.9549814511029544,True
MAP3K6,34.96,680.1829889909808,0.958411312198656,True
FCN3,29.06,702.9940331075701,0.9570165678320043,True
WASF2,51.42,717.1744148502644,0.9561495313451382,True
AHDC1,21.0,799.7736262758143,0.9510991362717325,True
FGR,31.2,766.4512432089504,0.953136579443048,True
IFI6,18.9,692.4906394423539,0.9576587808350747,True
FAM76A,36.62,782.9078049892399,0.9521303696123974,True
STX12,45.42,726.4967829490151,0.9555795302385194,True
PPP1R8,33.9,783.4517628832515,0.9520971101875114,True
THEMIS2,36.56,735.5131375048014,0.9550282398346193,True
RPA2,50.34,714.5176287372348,0.956311976231291,True
SMPDL3B,33.84,683.7923734964669,0.9581906222258351,True
XKR8,28.4,745.7308152855481,0.9544034964667962,True
EYA3,43.08,742.9670713116461,0.9545724811182118,True
ENSG00000289576,31.66,722.8742641378319,0.9558010232872007,True
PTAFR,19.98,791.7304698482565,0.951590922051467,True
DNAJC8,44.38,769.8028966758429,0.9529316480173743,True
ATP5IF1,34.94,758.6583629995334,0.9536130624885641,True
ENSG00000270605,33.58,730.0638825477363,0.9553614257078731,True
SESN2,32.26,679.7486648541067,0.9584378682449338,True
MED18,27.48,816.0338192188009,0.9501049330957627,True
PHACTR4,29.92,801.8877382918146,0.9509698723147775,True
RCC1,32.46,764.4132261854709,0.9532611906948657,True
SNHG3,28.46,760.6280208078904,0.9534926309502971,True
SNORA73B,35.42,730.1952839647344,0.9553533913809396,True
TRNAU1AP,47.7,742.2971463795444,0.95461344259373,True
SNHG12,20.2,821.1960027631658,0.9497892997393357,True
TAF12,37.08,785.0001160472996,0.9520024386397249,True
GMEB1,52.4,758.359984855427,0.9536313063371796,True
YTHDF2,44.28,765.5808673733377,0.9531897971645773,True
EPB41,24.98,717.1895530969987,0.956148605741547,True
SRSF4,42.08,784.8352688933564,0.952012517952103,True
MECR,31.6,760.7640770968859,0.9534843120087505,True
MATN1-AS1,19.36,824.6540220551494,0.9495778647474687,True
LAPTM5,57.78,699.0675408763414,0.957256646843391,True
ENSG00000309098,20.7,772.2088568798562,0.9527845394753985,True
SDC3,22.36,671.0879082598886,0.9589674161871056,True
PUM1,29.02,791.9037430233116,0.951580327543668,True
SNRNP40,37.26,759.6563021073633,0.9535520451172508,True
ZCCHC17,46.4,709.9566535812866,0.9565908496740271,True
FABP3,25.62,698.3709455186206,0.9572992390389103,True
SERINC2,21.9,681.862083947263,0.9583086466556244,True
TINAGL1,28.8,719.9174494562557,0.9559818129344998,True
PEF1,56.04,703.0200878885153,0.9570149747546001,True
COL16A1,41.1,688.7847180353913,0.9578853734004652,True
ADGRB2,15.88,749.1421173229076,0.9541949179258388,True
SPOCD1,16.14,689.7636148711073,0.9578255203380552,True
ENSG00000269967,34.0,795.0482052926086,0.9513880644883761,True
PTP4A2,48.26,756.1732911948783,0.9537650081812976,True
KHDRBS1,38.66,794.5135213804971,0.9514207568706513,True
TMEM39B,50.72,751.8502190245276,0.9540293354310897,True
KPNA6,47.86,799.0019120210027,0.9511463214906143,True
TXLNA,35.86,779.106200715914,0.9523628125517631,True
CCDC28B,28.38,791.8108602079967,0.9515860067130543,True
IQCC,39.28,731.6437218781102,0.9552648289894154,True
TMEM234,51.44,687.7764029140624,0.9579470251963276,True
EIF3I,35.74,791.7059203554959,0.9515924230904619,True
FAM167B,28.68,742.5886594889292,0.9545956184965497,True
LCK,14.66,824.0221405175029,0.9496165001212166,True
HDAC1,44.18,772.1632727960647,0.9527873266404118,True
MARCKSL1,21.56,781.0846862457884,0.952241841256754,True
TSSK3,31.08,748.9140094882281,0.9542088652101358,True
FAM229A,30.28,721.7443498561283,0.955870110066883,True
BSDC1,54.46,739.6618904913684,0.9547745710491368,True
ZBTB8OS,31.22,781.7941463856234,0.9521984624649573,True
RBBP4,34.1,750.9336206961946,0.9540853793521128,True
NHSL3,32.76,699.1283905552101,0.9572529262882782,True
YARS1,23.66,829.3250312246096,0.9492922634530964,True
S100PBP,41.76,755.5620108126819,0.953802383930744,True
TMEM54,34.62,696.6662594586217,0.9574034693085527,True
ENSG00000287691,24.64,768.5900747523905,0.9530058040506029,True
RNF19B,35.76,724.2687290305701,0.9557157609886536,True
AK2,32.86,790.0631000494499,0.9516928706787252,True
AZIN2,22.94,815.4664011764461,0.9501396269534426,True
ENSG00000278997,39.1,716.6401272071535,0.9561821994981868,True
TRIM62,33.78,763.1688375321969,0.9533372768246899,True
ENSG00000279179,40.44,720.711718697467,0.955933248627486,True
ZNF362,37.22,721.129385862451,0.9559077110447906,True
ENSG00000225313,18.12,740.4471856832165,0.9547265554458443,True
PHC2,22.44,768.3763992350614,0.9530188688942182,True
RN7SKP16,20.56,690.3232467716567,0.957791302551412,True
ZSCAN20,37.2,735.272141872744,0.9550429751224248,True
SMIM12,46.32,749.5934839949479,0.9541673198413361,True
GJA4,32.26,668.2335854599561,0.9591419391342124,True
DLGAP3,39.78,719.5995737384652,0.9560012489306962,True
GPR199P,35.66,762.3203385437374,0.9533891569218137,True
TMEM35B,36.46,735.954622050025,0.955001245976764,True
ZMYM6,27.86,772.8127041367658,0.9527476182123653,True
ZMYM1,29.38,757.558964714532,0.9536802834170265,True
SFPQ,39.3,803.1133539818954,0.9508949340273987,True
ZMYM4,32.48,809.1225424814672,0.9505275119240925,True
RPL5P4,43.04,720.7819344224204,0.9559289554006469,True
KIAA0319L,28.8,766.8537756595447,0.9531119672479642,True
NCDN,30.68,784.8306709089087,0.952012799088419,True
TFAP2E-AS1,39.1,734.2579776365376,0.9551049845529479,True
TFAP2E,38.94,741.1313424538329,0.9546847237875982,True
PSMB2,39.28,775.2142462307851,0.9526007798085732,True
C1orf216,35.6,735.2434133307845,0.9550447316826178,True
CLSPN,24.98,731.9699966223519,0.9552448794483429,True
AGO4,21.52,770.8671891850822,0.9528665735747428,True
AGO1,43.44,735.3693433784123,0.9550370318937076,True
AGO3,37.58,760.8933972413653,0.953476404937856,True
ADPRS,44.26,729.6783293192195,0.9553849997359083,True
COL8A2,23.7,726.3661300903739,0.955587518796064,True
TRAPPC3,40.88,789.3249177373519,0.9517380056412502,True
MAP7D1,45.26,691.8517018097543,0.9576978476423262,True
THRAP3,51.22,719.4171977176794,0.9560124000172621,True
SH3D21,18.0,765.6601718639151,0.9531849482198768,True
STK40,36.78,719.1388640977915,0.9560294182758917,True
LSM10,45.78,684.8904125815003,0.9581234844034546,True
ENSG00000297367,32.6,757.7044896510494,0.9536713855303547,True
MRPS15,39.48,717.1711051160705,0.9561497337134778,True
CSF3R,25.82,765.7904493985636,0.9531769826109102,True
LITATS1,36.4,716.3746912631261,0.9561984291493044,True
ZC3H12A,26.8,760.9990213535889,0.9534699467224953,True
MEAF6,30.02,816.0804110753218,0.9501020843121173,True
SNIP1,46.74,751.4875653280702,0.9540515093043063,True
GNL2,37.16,807.4001172028273,0.9506328268295428,True
AIRIM,30.34,775.7489374090438,0.9525680869820212,True
CDCA8,21.86,747.2654285674694,0.9543096650218607,True
MANEAL,38.7,732.5988718399382,0.9552064278911686,True
YRDC,43.56,736.0864369689302,0.9549931863669257,True
C1orf122,36.9,677.2979497197039,0.9585877132546803,True
MTF1,34.34,717.363885300184,0.9561379464811871,True
INPP5B,27.9,819.3611650397786,0.94990148792175,True
SF3A3,34.72,767.2507813832085,0.9530876929756522,True
FHL3,27.88,687.1155422822478,0.9579874324498778,True
UTP11,39.44,749.797828827113,0.9541548255073609,True
RRAGC,38.46,723.5908208796366,0.9557572105851644,True
MYCBP,28.54,795.0478542643818,0.9513880859514288,True
AKIRIN1,38.06,733.9270263988676,0.9551252200306409,True
NDUFS5,30.74,720.798375401481,0.9559279501435964,True
MACF1,26.38,739.5605095847335,0.9547807698205605,True
BMP8A,24.9,762.5815261516244,0.9533731870283324,True
PPIEL,22.56,787.0869098377284,0.9518748450114505,True
PABPC4,25.62,824.8507576173873,0.9495658356699855,True
HPCAL4,18.76,721.1640483029648,0.9559055916659759,True
PPIE,27.4,797.4081738265264,0.9512437680326183,True
BMP8B,30.44,742.8680220553886,0.9545785373246476,True
ENSG00000284719,39.08,713.1719678035585,0.9563942544907638,True
TRIT1,33.14,758.4679497442106,0.9536247049988253,True
