ensembl_id,symbol,cv,mean_log2cpm,std_log2cpm,mean_cpm,pct_zero_samples
ENSG00000003096,KLHL13,1.8556044823000128,0.5145483842992182,0.9547982882658588,0.946820833426156,69.04761904761905
ENSG00000039560,RAI14,1.816918890877486,0.5290884784936144,0.9613108515206744,0.9894188098773544,68.65079365079364
ENSG00000186204,CYP4F12,1.802514523770665,0.5010426360716982,0.9031366285475756,0.8378203716204888,71.82539682539682
ENSG00000142910,TINAGL1,1.800766707430915,0.5631608255994667,1.0141212656688274,1.089783103550753,71.03174603174604
ENSG00000168939,SPRY3,1.7913805891113876,0.5073344759007906,0.9088291323156754,0.8744462676926044,68.65079365079364
ENSG00000164976,MYORG,1.785592220778185,0.5028921574244108,0.8979603241873864,0.83986547488786,68.65079365079364
ENSG00000227825,SLC9A7P1,1.7827695250991538,0.5687899058629334,1.0140213103564542,1.0749691789077536,69.84126984126983
ENSG00000079156,OSBPL6,1.7806527486942012,0.5483102602632023,0.976350172074904,1.0127141875703922,67.85714285714286
ENSG00000186638,KIF24,1.7725574677023743,0.5298407312119654,0.939173144802656,0.9476942824808982,66.26984126984127
ENSG00000111012,CYP27B1,1.7656125177541335,0.5349518975905413,0.9445177667821872,0.93874724033771,71.03174603174604
ENSG00000244649,LINC02086,1.757500592977538,0.5503063976288205,0.9671638201519848,1.0193684719294416,66.66666666666666
ENSG00000124721,DNAH8,1.75382799220399,0.5052383950469403,0.8861012399695418,0.8345101934865166,67.06349206349206
ENSG00000175445,LPL,1.746829354894704,0.5454535042479712,0.9528141929505392,0.9602204396584804,68.65079365079364
ENSG00000143603,KCNN3,1.7457912542338472,0.5378786214430538,0.9390237931546416,0.9577351335935976,65.07936507936508
ENSG00000189221,MAOA,1.743668212010253,0.5339964540934243,0.9311126423288963,0.910891502770127,68.25396825396825
ENSG00000163293,NIPAL1,1.7150187705558566,0.5456899564259384,0.9358685181742918,0.9630731121572936,61.11111111111112
ENSG00000189325,BNIP5,1.7130986844791138,0.5847431187300626,1.0017226674546844,1.0721653981550447,68.25396825396825
ENSG00000111110,PPM1H,1.7105938676161814,0.5018723805924891,0.858499816567446,0.806557806918293,66.66666666666666
ENSG00000172771,EFCAB12,1.7092761969161512,0.5423106901961668,0.9269587540854772,0.960120097349373,62.698412698412696
ENSG00000142025,DMRTC2,1.707576058454891,0.5139176462040638,0.8775534686755504,0.8328502536771116,67.46031746031747
ENSG00000152990,ADGRA3,1.6995463745893682,0.5247951600119336,0.8919137116003292,0.8750842269306571,65.47619047619048
ENSG00000035499,DEPDC1B,1.6928788786050584,0.5057355576061877,0.8561490436310669,0.8153321232562795,65.47619047619048
ENSG00000150510,FAM124A,1.684132065635377,0.531856280308498,0.8957162159770988,0.8580955543494996,66.66666666666666
ENSG00000137968,SLC44A5,1.6818144362866454,0.5374686926143079,0.9039226062908524,0.8832050231785452,65.47619047619048
ENSG00000134769,DTNA,1.6815450479410723,0.5598468588959985,0.9414077131819304,0.993034942537512,63.49206349206349
ENSG00000143217,NECTIN4,1.6679334685420817,0.5744107292809031,0.9580788800572833,0.9831200624622036,66.66666666666666
ENSG00000281990,IGHV1-69-2,1.666601803198144,0.5083236937123197,0.847173184549293,0.8697157579611849,61.90476190476191
