lncRNA,pc,r,direction
ENSG00000281383,MYH11,0.17932369307475549,pos
ENSG00000281383,CNN1,0.17760079319241126,pos
ENSG00000281383,TG,0.15471351483201884,pos
ENSG00000281383,ACTG2,0.15349389745711153,pos
ENSG00000281383,ZER1,0.15031644302795424,pos
ENSG00000281383,NOTCH2NLB,0.14928763688856078,pos
ENSG00000281383,HBE1,0.14180197622865048,pos
ENSG00000281383,DCAF12,0.1368989583432237,pos
ENSG00000281383,APC2,0.1363127029002802,pos
ENSG00000281383,VASN,0.13564825704474612,pos
ENSG00000281383,MAF1,0.13308395562550074,pos
ENSG00000281383,AKT1S1,0.13194966188906324,pos
ENSG00000281383,MARCHF2,0.1303058836190459,pos
ENSG00000281383,RETREG2,0.12806137538115964,pos
ENSG00000281383,RHBDF1,0.12773094603208654,pos
ENSG00000281383,GPR146,0.12750343302484768,pos
ENSG00000281383,TANGO2,0.12516231072129547,pos
ENSG00000281383,EIF5AL1,0.12510583199668387,pos
ENSG00000281383,MARCHF8,0.12507782347735882,pos
ENSG00000281383,PINK1,0.12490826568546941,pos
ENSG00000281383,TNS1,0.12398753466380683,pos
ENSG00000281383,OSBP2,0.123142847604657,pos
ENSG00000281383,TPO,0.12284547951360515,pos
ENSG00000281383,TMEM86B,0.12258337502933549,pos
ENSG00000281383,GATA1,0.12174372745817717,pos
ENSG00000281383,FKBP8,0.12133593867128806,pos
ENSG00000281383,NLRP7,0.12103576497595449,pos
ENSG00000281383,INSYN2B,0.11980478302057972,pos
ENSG00000281383,MAP1B,0.11816246647642019,pos
ENSG00000281383,SORBS2,0.11812122203818631,pos
ENSG00000281383,BCL2L1,0.11779954053404688,pos
ENSG00000281383,LYL1,0.11517776879796057,pos
ENSG00000281383,TRIM58,0.11515614203276336,pos
ENSG00000281383,POLL,0.11472026560268112,pos
ENSG00000281383,RUNDC3A,0.11453216065610197,pos
ENSG00000281383,SHARPIN,0.11357540220605748,pos
ENSG00000281383,CC2D2A,0.1134006298296683,pos
ENSG00000281383,UBXN6,0.11304070052380402,pos
ENSG00000281383,KLC3,0.11258402488497196,pos
ENSG00000281383,DPM2,0.11160646472167614,pos
ENSG00000281383,PDZK1IP1,0.11121841928969918,pos
ENSG00000281383,PLEKHG6,0.11071397719996175,pos
ENSG00000281383,MICAL2,0.11033033019110683,pos
ENSG00000281383,SMIM5,0.10998986729621078,pos
ENSG00000281383,EPB42,0.10994993590393143,pos
ENSG00000281383,DMTN,0.10993168014913748,pos
ENSG00000281383,RGS5,0.1097164431984409,pos
ENSG00000281383,LMOD1,0.10955851384819994,pos
ENSG00000281383,CNPPD1,0.10950158797049951,pos
ENSG00000281383,STRADB,0.1092147270476487,pos
ENSG00000281383,PCBP1,-0.12530123979869884,neg
ENSG00000281383,SMAP1,-0.12135811538278567,neg
ENSG00000281383,AKIRIN2,-0.10855823056684938,neg
ENSG00000281383,RBM17,-0.10621878536831075,neg
ENSG00000281383,GNB1,-0.10502356311664988,neg
ENSG00000281383,TRAPPC6B,-0.10273775072255738,neg
ENSG00000281383,SH3KBP1,-0.1015855034961616,neg
ENSG00000281383,PATL1,-0.10153992644783494,neg
ENSG00000281383,CD9,-0.10029118652761476,neg
ENSG00000281383,WAC,-0.09930205991496886,neg
ENSG00000281383,ACTG1,-0.09757653150598193,neg
ENSG00000281383,GTF2F2,-0.09663241840282347,neg
ENSG00000281383,SLC25A13,-0.09504068556527683,neg
ENSG00000281383,CFDP1,-0.09482081716693384,neg
ENSG00000281383,DAZAP2,-0.09471858673136306,neg
ENSG00000281383,PPIG,-0.09410203047856172,neg
ENSG00000281383,SH3BP5,-0.09361685185229424,neg
ENSG00000281383,CCNK,-0.09351288302114193,neg
ENSG00000281383,RSRC2,-0.09329707540112739,neg
ENSG00000281383,PNRC1,-0.09328944070619143,neg
ENSG00000281383,CNBP,-0.09304450423408896,neg
ENSG00000281383,RBBP8,-0.09250786174406107,neg
ENSG00000281383,CDK11A,-0.09132181889789207,neg
ENSG00000281383,YPEL5,-0.09072184849980933,neg
ENSG00000281383,MUC7,-0.09035647116504145,neg
ENSG00000281383,PNN,-0.08910734895972153,neg
ENSG00000281383,NFXL1,-0.08806965220421728,neg
ENSG00000281383,CCNL1,-0.08788340591371577,neg
ENSG00000281383,FAM107B,-0.08776077742971555,neg
ENSG00000281383,CCDC93,-0.08724726909535745,neg
ENSG00000281383,CNOT8,-0.0871628404168011,neg
ENSG00000281383,VDAC2,-0.08693059321016633,neg
ENSG00000281383,GBE1,-0.08682364008756815,neg
ENSG00000281383,ACAD8,-0.08659086609817124,neg
ENSG00000281383,RYBP,-0.08655479806027429,neg
ENSG00000281383,GPBP1,-0.08652653528436346,neg
ENSG00000281383,MT-ND4L,-0.08598019386406941,neg
ENSG00000281383,CDV3,-0.08593934121534604,neg
ENSG00000281383,ANP32A,-0.08579103515226558,neg
ENSG00000281383,RAD23B,-0.085170635277729,neg
ENSG00000281383,CDK14,-0.08514933497011634,neg
ENSG00000281383,RPL36A,-0.08506703548624509,neg
ENSG00000281383,UQCRB,-0.08470114836815584,neg
ENSG00000281383,HNRNPH3,-0.08458679522627827,neg
ENSG00000281383,IVNS1ABP,-0.08428495597087345,neg
ENSG00000281383,AZI2,-0.0842302906357833,neg
ENSG00000281383,GORASP1,-0.08363649982385157,neg
ENSG00000281383,FLII,-0.0836125326752346,neg
ENSG00000281383,NT5C3A,-0.08323649180007636,neg
ENSG00000281383,WDR45B,-0.08314169802793987,neg
ENSG00000261026,EGR3,0.9224108018987534,pos
ENSG00000261026,LAMB3,0.7961424669224616,pos
ENSG00000261026,FOSL1,0.7901361196391629,pos
ENSG00000261026,FOSB,0.7870889945629113,pos
ENSG00000261026,NR4A3,0.7854203491573489,pos
ENSG00000261026,EGR2,0.7625154941658783,pos
ENSG00000261026,C17orf107,0.7573263550856975,pos
ENSG00000261026,PTGS2,0.7473811356992169,pos
ENSG00000261026,PHLDA1,0.7386666014735076,pos
ENSG00000261026,EGR1,0.7328894667505805,pos
ENSG00000261026,RAPH1,0.7245413178182927,pos
ENSG00000261026,NRIP3,0.724436167509902,pos
ENSG00000261026,ZNF394,0.7215933857214168,pos
ENSG00000261026,JOSD1,0.7206887739906642,pos
ENSG00000261026,SYAP1,0.7188682173108167,pos
ENSG00000261026,CD83,0.7166215758891937,pos
ENSG00000261026,NAB2,0.7128499604606062,pos
ENSG00000261026,NFKBID,0.7124317665294211,pos
ENSG00000261026,NR4A1,0.708441233620646,pos
ENSG00000261026,DUSP4,0.7051663740893951,pos
ENSG00000261026,TAMALIN,0.6977319259439789,pos
ENSG00000261026,NR4A2,0.6964651944290473,pos
ENSG00000261026,IRGQ,0.6954572041639543,pos
ENSG00000261026,CXCL8,0.6861455807552471,pos
ENSG00000261026,ZNF331,0.6813205251671378,pos
ENSG00000261026,CREM,0.6768248866406559,pos
ENSG00000261026,DCUN1D3,0.6724348498368328,pos
ENSG00000261026,RIPK2,0.6724057042937795,pos
ENSG00000261026,DUSP5,0.6708277071096105,pos
ENSG00000261026,HBEGF,0.6708274501706876,pos
ENSG00000261026,OXSR1,0.6706103195717519,pos
ENSG00000261026,ASTL,0.6657774046587362,pos
ENSG00000261026,C15orf48,0.6654821446568765,pos
ENSG00000261026,EREG,0.6636029120908936,pos
ENSG00000261026,ETF1,0.6622191270878505,pos
ENSG00000261026,ATF3,0.659619089586794,pos
ENSG00000261026,PLK3,0.6595293184643837,pos
ENSG00000261026,MAFF,0.6591481668712313,pos
ENSG00000261026,PDE4B,0.6573815738324298,pos
ENSG00000261026,EZR,0.6573283732306002,pos
ENSG00000261026,ZC3H12A,0.6527120531159565,pos
ENSG00000261026,CDKN1A,0.6499427442517406,pos
ENSG00000261026,CSRNP1,0.6497377140810903,pos
ENSG00000261026,TSPYL2,0.646772885706545,pos
ENSG00000261026,LIF,0.6460941761562037,pos
ENSG00000261026,POFUT2,0.6455858783581915,pos
ENSG00000261026,PLAUR,0.6450134792726786,pos
ENSG00000261026,ATG2A,0.6438349385479039,pos
ENSG00000261026,CXCL2,0.6432469823192112,pos
ENSG00000261026,CCDC85C,0.6413643891894261,pos
ENSG00000261026,NFE2,-0.6633251157933698,neg
ENSG00000261026,TLR5,-0.6394186848187223,neg
ENSG00000261026,YIPF1,-0.6215404832833584,neg
ENSG00000261026,TMEM11,-0.6197273459608361,neg
ENSG00000261026,PEAK3,-0.6075815705004264,neg
ENSG00000261026,NLRC4,-0.60516870047118,neg
ENSG00000261026,FRAT2,-0.6006724592578959,neg
ENSG00000261026,NATD1,-0.6004673644381003,neg
ENSG00000261026,CARD6,-0.5987615304326187,neg
ENSG00000261026,B9D2,-0.598113009542649,neg
ENSG00000261026,MS4A6A,-0.596414500102114,neg
ENSG00000261026,HRH2,-0.5946008562503363,neg
ENSG00000261026,KCNE3,-0.5944561104054493,neg
ENSG00000261026,NDUFAF1,-0.5942859066387342,neg
ENSG00000261026,TNFAIP8L2,-0.5938620153943618,neg
ENSG00000261026,ALPL,-0.5937325238395343,neg
ENSG00000261026,IMPA2,-0.5919933392308305,neg
ENSG00000261026,HAUS4,-0.5857691187679016,neg
ENSG00000261026,MNDA,-0.5843801510875251,neg
ENSG00000261026,CCNDBP1,-0.5841073930969612,neg
ENSG00000261026,TLR8,-0.5840216734879435,neg
ENSG00000261026,C14orf119,-0.5822692244383161,neg
ENSG00000261026,HTATIP2,-0.5816548556326562,neg
ENSG00000261026,MSRB1,-0.5815894089316141,neg
ENSG00000261026,RNF135,-0.5814243345976786,neg
ENSG00000261026,ATP6V0E1,-0.5807088044588841,neg
ENSG00000261026,P2RY13,-0.580308681035582,neg
ENSG00000261026,SH3GLB1,-0.5802597647828069,neg
ENSG00000261026,DHRS7B,-0.5800461655468556,neg
ENSG00000261026,SULT1B1,-0.5797634296259965,neg
ENSG00000261026,RAB32,-0.5785406310438448,neg
ENSG00000261026,PINK1,-0.574903634366577,neg
ENSG00000261026,PSMD4,-0.5726556051132982,neg
ENSG00000261026,ARL11,-0.5722459585508858,neg
ENSG00000261026,THOC5,-0.571888429246818,neg
ENSG00000261026,KIAA0930,-0.5703371854309787,neg
ENSG00000261026,SNX11,-0.5701810778837434,neg
ENSG00000261026,CXCR1,-0.5686362015208329,neg
ENSG00000261026,CYBC1,-0.5673301886127251,neg
ENSG00000261026,CCR2,-0.5664167031917323,neg
ENSG00000261026,GALNT14,-0.5653533563428785,neg
ENSG00000261026,TMEM60,-0.5650040371917253,neg
ENSG00000261026,AGTRAP,-0.563945239421371,neg
ENSG00000261026,LRG1,-0.5638165601209896,neg
ENSG00000261026,TTC1,-0.5631045345350487,neg
ENSG00000261026,S1PR4,-0.5620725547477037,neg
ENSG00000261026,GRB10,-0.561407800134844,neg
ENSG00000261026,SLC22A4,-0.5613585201340254,neg
ENSG00000261026,CLEC4E,-0.5604822480497046,neg
ENSG00000261026,NMNAT1,-0.5601689803200322,neg
ENSG00000276980,FGL1,0.8148562794565659,pos
ENSG00000276980,SAA4,0.8004095713111242,pos
ENSG00000276980,SAA1,0.8001240356703591,pos
ENSG00000276980,LBP,0.7935653491530203,pos
ENSG00000276980,KRT18,0.7895511945706053,pos
ENSG00000276980,MT1M,0.7842128971830628,pos
ENSG00000276980,SERPINA3,0.7840151674441989,pos
ENSG00000276980,APCS,0.7729067642409688,pos
ENSG00000276980,SAA2,0.770612801030933,pos
ENSG00000276980,MT1E,0.768866675659391,pos
ENSG00000276980,FGG,0.7675505935280342,pos
ENSG00000276980,MT1H,0.7641038115391398,pos
ENSG00000276980,MT1G,0.7635730106916688,pos
ENSG00000276980,ITIH3,0.7610172147934782,pos
ENSG00000276980,FGB,0.7593993932312254,pos
ENSG00000276980,CPB2,0.7592456123913683,pos
ENSG00000276980,RARRES2,0.7586964631241264,pos
ENSG00000276980,FGA,0.7576871926506501,pos
ENSG00000276980,CRP,0.7459170043510056,pos
ENSG00000276980,KNG1,0.7451932206224311,pos
ENSG00000276980,GPX2,0.7425775779517074,pos
ENSG00000276980,HAMP,0.7412353885409491,pos
ENSG00000276980,TPD52L1,0.739332573452901,pos
ENSG00000276980,KRT8,0.7370235325006663,pos
ENSG00000276980,PRAP1,0.7364455502990573,pos
ENSG00000276980,VTN,0.7334434610331997,pos
ENSG00000276980,APOC2,0.7333230916790152,pos
ENSG00000276980,RBP4,0.7332116490401303,pos
ENSG00000276980,CFB,0.7286042469297838,pos
ENSG00000276980,SERPINC1,0.7284803022797253,pos
ENSG00000276980,PCK1,0.7238754571530243,pos
ENSG00000276980,HSD17B6,0.7229716101164122,pos
ENSG00000276980,GC,0.7192389849083742,pos
ENSG00000276980,BHMT2,0.718678238110287,pos
ENSG00000276980,CYP2C9,0.717956349810168,pos
ENSG00000276980,ASS1,0.7147801792290805,pos
ENSG00000276980,NNMT,0.7124077179786934,pos
ENSG00000276980,FABP1,0.7117524396800726,pos
ENSG00000276980,AMBP,0.7088297200636844,pos
ENSG00000276980,AZGP1,0.7076201779471689,pos
ENSG00000276980,GLYATL1,0.7065557726943018,pos
ENSG00000276980,CYB5A,0.7045946041791233,pos
ENSG00000276980,SULT2A1,0.7044670651443932,pos
ENSG00000276980,PTGR1,0.7017492542329664,pos
ENSG00000276980,ITIH1,0.6997765752408616,pos
ENSG00000276980,BAAT,0.6989368097152208,pos
ENSG00000276980,MT1X,0.6977039655418785,pos
ENSG00000276980,NUPR1,0.6952469019583349,pos
ENSG00000276980,HPX,0.6923097479502175,pos
ENSG00000276980,HAO1,0.689740357475476,pos
ENSG00000276980,KCNQ1,-0.45221312865784996,neg
ENSG00000276980,PSKH1,-0.4235031246876202,neg
ENSG00000276980,CTDSP2,-0.4208220387351042,neg
ENSG00000276980,MUL1,-0.41873248407734737,neg
ENSG00000276980,CASP8,-0.4154379142827495,neg
ENSG00000276980,KBTBD4,-0.4094973639037561,neg
ENSG00000276980,C16orf54,-0.40598626663685483,neg
ENSG00000276980,HIF1AN,-0.4059498787330087,neg
ENSG00000276980,RIPK1,-0.4042670085500326,neg
ENSG00000276980,HPS6,-0.4041503636359114,neg
ENSG00000276980,CCNY,-0.40189037491046953,neg
ENSG00000276980,TBCC,-0.40170050374906036,neg
ENSG00000276980,EFHD2,-0.4010846009887901,neg
ENSG00000276980,B3GALT4,-0.40071613750413054,neg
ENSG00000276980,NUAK2,-0.40033929912415867,neg
ENSG00000276980,ATXN7L3,-0.39917419786705566,neg
ENSG00000276980,ZC3H10,-0.3990289102308854,neg
ENSG00000276980,MBP,-0.3986765822246136,neg
ENSG00000276980,C6orf47,-0.39758218695474024,neg
ENSG00000276980,CTDSP1,-0.3975002513396619,neg
ENSG00000276980,CYB561D1,-0.39688696460513884,neg
ENSG00000276980,TOR4A,-0.396624895387842,neg
ENSG00000276980,CBX7,-0.39623255170617644,neg
ENSG00000276980,KLF16,-0.3960467874595282,neg
ENSG00000276980,ARHGAP30,-0.3954021030676779,neg
ENSG00000276980,DGCR2,-0.3952342884594231,neg
ENSG00000276980,TMEM80,-0.3936644499870733,neg
ENSG00000276980,TMEM250,-0.3928849660940386,neg
ENSG00000276980,ZBTB7B,-0.39249200640537685,neg
ENSG00000276980,MED22,-0.3923728818806063,neg
ENSG00000276980,WBP1L,-0.39174316250058716,neg
ENSG00000276980,PPM1F,-0.39107937537251863,neg
ENSG00000276980,ZNF319,-0.3908940865211869,neg
ENSG00000276980,TMEM129,-0.39066316354834385,neg
ENSG00000276980,FRMD8,-0.3905522209578419,neg
ENSG00000276980,ST3GAL2,-0.39042666248294,neg
ENSG00000276980,ARHGAP27,-0.3903849321810596,neg
ENSG00000276980,ZBED1,-0.3902698683194571,neg
ENSG00000276980,SLC39A1,-0.38955731546644295,neg
ENSG00000276980,TWF2,-0.38736247130705065,neg
ENSG00000276980,TREML2,-0.38728110551814926,neg
ENSG00000276980,STK35,-0.38665756248243227,neg
ENSG00000276980,SLC8B1,-0.3861886940416209,neg
ENSG00000276980,SLC44A2,-0.3861013714857754,neg
ENSG00000276980,C14orf93,-0.3858600919785583,neg
ENSG00000276980,CLP1,-0.38584204119187177,neg
ENSG00000276980,TRIM8,-0.3852159520784287,neg
ENSG00000276980,KCTD2,-0.38428687839321335,neg
ENSG00000276980,ERP27,-0.3842847570307809,neg
ENSG00000276980,NHSL2,-0.3827229975728167,neg
ENSG00000300109,ENSG00000293691,0.41699113924477066,pos
ENSG00000300109,ENSG00000293689,0.3494388237869463,pos
ENSG00000300109,ENSG00000215156,0.3485089839923096,pos
ENSG00000300109,GTF2H2,0.340474714938806,pos
ENSG00000300109,TMEM119,0.33128016137260713,pos
ENSG00000300109,MPZL1,0.3272611436428827,pos
ENSG00000300109,PGM5,0.31696035716690113,pos
ENSG00000300109,TMEM121B,0.3083069358294789,pos
ENSG00000300109,PPM1F,0.3065481585760283,pos
ENSG00000300109,FRAT1,0.2992144880840189,pos
ENSG00000300109,DHRS7B,0.29500143597909545,pos
ENSG00000300109,PAQR6,0.2948203394466879,pos
ENSG00000300109,KCTD2,0.29446098535631243,pos
ENSG00000300109,KIAA2013,0.2938535158122071,pos
ENSG00000300109,NFAM1,0.29317348482447564,pos
ENSG00000300109,NHLH1,0.29150644876510823,pos
ENSG00000300109,MINDY1,0.29148744767002904,pos
ENSG00000300109,PTAFR,0.2905155037887001,pos
ENSG00000300109,KCNH3,0.2900311009766487,pos
ENSG00000300109,RAB36,0.2894113320905235,pos
ENSG00000300109,TLR9,0.2894020299597027,pos
ENSG00000300109,CHRNA10,0.28918526509460446,pos
ENSG00000300109,TRIM27,0.2884878430718001,pos
ENSG00000300109,DHRS12,0.2873791403851398,pos
ENSG00000300109,KREMEN1,0.2873360360676286,pos
ENSG00000300109,NLRX1,0.28495383226317406,pos
ENSG00000300109,THOC5,0.28484687022709987,pos
ENSG00000300109,RNF130,0.284679592952636,pos
ENSG00000300109,TNFAIP8L2,0.28380152545843174,pos
ENSG00000300109,S1PR4,0.28268371375746637,pos
ENSG00000300109,C1RL,0.28236278088238376,pos
ENSG00000300109,TMEM272,0.281557126208137,pos
ENSG00000300109,ROM1,0.28097581779164854,pos
ENSG00000300109,CCM2,0.2809603743162255,pos
ENSG00000300109,SAP30L,0.28094524513975083,pos
ENSG00000300109,KIAA0930,0.280794447152606,pos
ENSG00000300109,GAPT,0.28037571164336883,pos
ENSG00000300109,CDC123,0.27997734780654876,pos
ENSG00000300109,RNASET2,0.2798821249734416,pos
ENSG00000300109,TRIOBP,0.27977023496449155,pos
ENSG00000300109,MTX1,0.279744553762474,pos
ENSG00000300109,TNFSF10,0.27944766834299534,pos
ENSG00000300109,P2RY13,0.2788502454160493,pos
ENSG00000300109,CANT1,0.27880467269809944,pos
ENSG00000300109,IMPDH1,0.2784715430822917,pos
ENSG00000300109,MED18,0.27843449186610053,pos
ENSG00000300109,KCTD21,0.2780937126386955,pos
ENSG00000300109,ARMH2,0.2779579625265297,pos
ENSG00000300109,ICAM3,0.2777793526087367,pos
ENSG00000300109,NUDT5,0.27773478093202336,pos
ENSG00000300109,ACKR1,-0.3370625744140157,neg
ENSG00000300109,SHB,-0.3071788215583616,neg
ENSG00000300109,VEGFA,-0.30685444839760967,neg
ENSG00000300109,G0S2,-0.30544471239431287,neg
ENSG00000300109,DDIT4,-0.30523352285075067,neg
ENSG00000300109,CXCL8,-0.30327375503403786,neg
ENSG00000300109,AREG,-0.3002089602578005,neg
ENSG00000300109,JUN,-0.29883716487114287,neg
ENSG00000300109,DUSP2,-0.29700757672148537,neg
ENSG00000300109,DHCR7,-0.2944837219205473,neg
ENSG00000300109,PLIN2,-0.2927783777780395,neg
ENSG00000300109,HBEGF,-0.29262892724255024,neg
ENSG00000300109,SLC25A51,-0.2920235226744454,neg
ENSG00000300109,CCL3,-0.2906681446149506,neg
ENSG00000300109,HILPDA,-0.290564492069313,neg
ENSG00000300109,GADD45B,-0.29016883482295586,neg
ENSG00000300109,GZF1,-0.28951075146736865,neg
ENSG00000300109,CCL4,-0.2893940347822975,neg
ENSG00000300109,HSPA1B,-0.2891994883884716,neg
ENSG00000300109,FTH1,-0.28759680204235116,neg
ENSG00000300109,KIR3DL1,-0.2865740316486138,neg
ENSG00000300109,RGS1,-0.28646458924413104,neg
ENSG00000300109,SLC3A2,-0.2846546576438577,neg
ENSG00000300109,GTPBP1,-0.2845435293236924,neg
ENSG00000300109,MAFF,-0.2840109006163411,neg
ENSG00000300109,SRSF3,-0.2833306895922443,neg
ENSG00000300109,ATF3,-0.28197887658695836,neg
ENSG00000300109,OSM,-0.2810729557900028,neg
ENSG00000300109,DUSP10,-0.2808538798749844,neg
ENSG00000300109,PPP1R15A,-0.2796713423765592,neg
ENSG00000300109,BHLHE40,-0.27937826123899806,neg
ENSG00000300109,PDE4A,-0.2792271287556459,neg
ENSG00000300109,TRIB1,-0.27883907345873293,neg
ENSG00000300109,CSRNP1,-0.27822269375097347,neg
ENSG00000300109,KIR2DL1,-0.2775078532118713,neg
ENSG00000300109,C1orf21,-0.2772534781601157,neg
ENSG00000300109,H1-4,-0.2770208754548111,neg
ENSG00000300109,GZMB,-0.27681967916138794,neg
ENSG00000300109,PLAUR,-0.2765102213653553,neg
ENSG00000300109,H1-3,-0.2753996039325778,neg
ENSG00000300109,LIF,-0.2753120725895692,neg
ENSG00000300109,GADD45G,-0.27474372963521754,neg
ENSG00000300109,KIR2DL3,-0.27449541585162773,neg
ENSG00000300109,PHF1,-0.2744838846312421,neg
ENSG00000300109,DNAJB1,-0.27356720684259184,neg
ENSG00000300109,FOS,-0.2735655700456907,neg
ENSG00000300109,ANKRD37,-0.2733614803132409,neg
ENSG00000300109,CYTIP,-0.2724141568415517,neg
ENSG00000300109,EREG,-0.2713981175643278,neg
ENSG00000300109,RALGDS,-0.2712877880099956,neg
ENSG00000309652,KLRC2,0.5367394179586061,pos
ENSG00000309652,MYO6,0.5320673149046029,pos
ENSG00000309652,JAKMIP1,0.5249570223384491,pos
ENSG00000309652,TPRG1,0.5178660317078987,pos
ENSG00000309652,KIF21A,0.510302292210929,pos
ENSG00000309652,GLB1L2,0.5059174166265931,pos
ENSG00000309652,ZNF365,0.5016134044793568,pos
ENSG00000309652,ENPP5,0.48467354812028907,pos
ENSG00000309652,KLRC4,0.4833376986433261,pos
ENSG00000309652,NECTIN3,0.47881658843011043,pos
ENSG00000309652,HOXC4,0.47843539551552344,pos
ENSG00000309652,STYK1,0.47776286817617075,pos
ENSG00000309652,KIAA1671,0.4761970213519543,pos
ENSG00000309652,CCDC65,0.47381224373183417,pos
ENSG00000309652,BMPR1A,0.4734950480758965,pos
ENSG00000309652,THEMIS,0.4731307555987463,pos
ENSG00000309652,ABCD2,0.472755273727912,pos
ENSG00000309652,IKZF2,0.4727135004194802,pos
ENSG00000309652,KLRC3,0.4691888905825683,pos
ENSG00000309652,TTC16,0.46775525274593244,pos
ENSG00000309652,KIF3A,0.46539215490092123,pos
ENSG00000309652,JAKMIP2,0.46528589801853665,pos
ENSG00000309652,EIF5A2,0.4648177508724656,pos
ENSG00000309652,JHY,0.4642164771982778,pos
ENSG00000309652,MCOLN2,0.46306045655848604,pos
ENSG00000309652,ZNF678,0.4611591718869199,pos
ENSG00000309652,TBC1D19,0.45994491029049345,pos
ENSG00000309652,RRAS2,0.4591708528976927,pos
ENSG00000309652,EDARADD,0.45893333789338386,pos
ENSG00000309652,GPR174,0.4582704907127133,pos
ENSG00000309652,LIMA1,0.45793236303939094,pos
ENSG00000309652,IQCG,0.4577078729098639,pos
ENSG00000309652,KPNA5,0.45754780596162137,pos
ENSG00000309652,ANKAR,0.45580860385751426,pos
ENSG00000309652,CRTAM,0.4554821054744918,pos
ENSG00000309652,SPEF2,0.4535920743717226,pos
ENSG00000309652,ZNF527,0.45289181380240656,pos
ENSG00000309652,TMEM116,0.4528765324280997,pos
ENSG00000309652,PTPRM,0.45256245960292274,pos
ENSG00000309652,CARNMT1,0.45122251776143746,pos
ENSG00000309652,TIGD1,0.45102820485621986,pos
ENSG00000309652,KLRG1,0.450240698435585,pos
ENSG00000309652,CD3G,0.4501745748194361,pos
ENSG00000309652,PPP2R2B,0.45001752798955574,pos
ENSG00000309652,PRKACB,0.4494985591109716,pos
ENSG00000309652,GCFC2,0.44938062307196525,pos
ENSG00000309652,HEATR9,0.4493298524571418,pos
ENSG00000309652,NUGGC,0.44823373381745074,pos
ENSG00000309652,RADX,0.447012460732424,pos
ENSG00000309652,KLRK1,0.44540357332166924,pos
ENSG00000309652,CDA,-0.3723291605821223,neg
ENSG00000309652,TALDO1,-0.3531049060961818,neg
ENSG00000309652,NFE2,-0.35232333132300114,neg
ENSG00000309652,RXRA,-0.35003092904466093,neg
ENSG00000309652,PGD,-0.34764526645661165,neg
ENSG00000309652,GRINA,-0.34406860930842603,neg
ENSG00000309652,S100A11,-0.3406824100343416,neg
ENSG00000309652,IFITM2,-0.33805726225803656,neg
ENSG00000309652,SPI1,-0.33447292212865204,neg
ENSG00000309652,UBTD1,-0.3279097567098098,neg
ENSG00000309652,FCER1G,-0.3247773225924726,neg
ENSG00000309652,HLX,-0.3220874219479727,neg
ENSG00000309652,MPP1,-0.3164478025303722,neg
ENSG00000309652,PYGL,-0.31634968950028985,neg
ENSG00000309652,DYSF,-0.31339055841564395,neg
ENSG00000309652,FPR1,-0.3129719804543122,neg
ENSG00000309652,PINK1,-0.3127185874447479,neg
ENSG00000309652,RHOG,-0.3124741893603169,neg
ENSG00000309652,SERPINA1,-0.30847292514131336,neg
ENSG00000309652,LRG1,-0.30700470355298315,neg
ENSG00000309652,MMP9,-0.3061595121959186,neg
ENSG00000309652,R3HDM4,-0.3048992068812819,neg
ENSG00000309652,HRH2,-0.3046534625475222,neg
ENSG00000309652,MSRB1,-0.30396427095571577,neg
ENSG00000309652,ATP6V0D1,-0.3036561903538181,neg
ENSG00000309652,ALPL,-0.303233633892229,neg
ENSG00000309652,SEMA4A,-0.30217196969970855,neg
ENSG00000309652,TKT,-0.30159787392819937,neg
ENSG00000309652,ABTB1,-0.30073124565982906,neg
ENSG00000309652,CFP,-0.299317151727965,neg
ENSG00000309652,ALOX5AP,-0.2992932031268026,neg
ENSG00000309652,ZNF467,-0.2986401882368445,neg
ENSG00000309652,VSIR,-0.29856146972655184,neg
ENSG00000309652,TYROBP,-0.29836786169141216,neg
ENSG00000309652,MCEMP1,-0.2980853705733392,neg
ENSG00000309652,SYN2,-0.2957010220684948,neg
ENSG00000309652,C19orf38,-0.29568691031591704,neg
ENSG00000309652,HCK,-0.2955753354765853,neg
ENSG00000309652,TMEM91,-0.29501009873117945,neg
ENSG00000309652,TSPO,-0.2947651815767204,neg
ENSG00000309652,NCF4,-0.2936662140025016,neg
ENSG00000309652,CA4,-0.29180703694726307,neg
ENSG00000309652,RASGRP4,-0.2917567275198996,neg
ENSG00000309652,TMEM88,-0.2915945457825441,neg
ENSG00000309652,GSN,-0.29097811864848566,neg
ENSG00000309652,MARCHF2,-0.29093085512656613,neg
ENSG00000309652,RTN3,-0.29057631235483766,neg
ENSG00000309652,PLIN3,-0.2903686820030034,neg
ENSG00000309652,FURIN,-0.2899789640049783,neg
ENSG00000309652,LILRA2,-0.28930333986088236,neg
UMODL1-AS1,SPTLC2,0.322723131704638,pos
UMODL1-AS1,FKBP5,0.3204699868688835,pos
UMODL1-AS1,NUDT16,0.3148008340824234,pos
UMODL1-AS1,SORT1,0.3061501495720688,pos
UMODL1-AS1,ITPKC,0.30408262513119183,pos
UMODL1-AS1,FES,0.30090014187894554,pos
UMODL1-AS1,IL1R2,0.30084194325315344,pos
UMODL1-AS1,HPGD,0.3002226836839972,pos
UMODL1-AS1,CLEC4E,0.298292716060622,pos
UMODL1-AS1,CD163L1,0.2978931870205491,pos
UMODL1-AS1,EXT1,0.29760929005046133,pos
UMODL1-AS1,SMAP2,0.29742762294976866,pos
