rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p
17,Osteoclast differentiation,0.00017113014476113163,2.825083452551264,24.502192335726853,JUN;JUND;SYK;IL1R1;NCF4;FOS;LILRA2;MAPK14;RELA;FOSL2;TNFRSF1A;LILRA5;PPP3CC;FCGR2A;IFNG;SIRPA;GRB2;FCGR1A;MAP2K6,0.002830164319325534,0,0
18,NOD-like receptor signaling pathway,0.00017812222988762102,2.458906215681968,21.22783708970323,GABARAPL1;JUN;RNASEL;NLRX1;CXCL8;HSP90AB1;CARD8;CARD6;IRAK4;NLRC4;MAPK14;RELA;NLRP12;AIM2;NLRP6;CASP5;CCL5;CASP4;CASP1;TAB3;RIPK1;FADD;TLR4;MYD88,0.002830164319325534,0,0
19,Viral protein interaction with cytokine and cytokine receptor,0.0002497773397065158,3.0547945205479454,25.339339331829326,CXCL8;TNFSF14;IL10RB;CCL4L2;CXCR4;TNFRSF1A;IL18RAP;CCL5;CCL4;CXCR2;IL2RB;TNFSF10;CCL3;XCL1;IL6R;IL18R1,0.003759806271371764,0,0
20,TNF signaling pathway,0.00030994799405955297,2.870671537455464,23.192459744644527,JUN;LIF;FOS;CFLAR;PTGS2;MAPK14;RELA;TNFRSF1A;CCL5;TAB3;RIPK1;FADD;IL18R1;MAP3K5;ATF4;MAP2K6;CREB5,0.004347979462550887,0,0
21,Shigellosis,0.000319257233264226,2.1520178745985197,17.32269673208143,GSK3B;CXCL8;ARPC1B;ARPC1A;UBE2D1;NLRC4;MYL12A;RELA;HK2;HK3;H3C13;UBB;CCL5;CASP4;CASP1;RIPK1;RPS27A;GABARAPL1;JUN;IL1R1;BNIP3;MAPK14;TNFRSF1A;HCLS1;TAB3;PRKCQ;TLR5;TLR4;MYD88,0.004347979462550887,0,0
22,Neutrophil extracellular trap formation,0.00034354893789708383,2.3386833855799374,18.65376195711854,H2AC8;H2BC7;SIGLEC9;SELPLG;H2BC8;SYK;HDAC1;AQP9;NCF4;MAPK14;H2AC16;AGER;H2BC18;HDAC6;RELA;FCGR2A;H3C13;H2AC20;H2BC21;CASP4;CASP1;TLR8;FCGR1A;TLR4,0.00446613619266209,0,0
23,Legionellosis,0.0004447519959725017,3.8264946810482225,29.53286200815576,EEF1G;CXCL8;BNIP3;CASP1;NLRC4;TLR5;TLR4;RELA;HSPA1B;MYD88;HSPA1A,0.0052765104203123265,0,0
24,Yersinia infection,0.0004601691671754071,2.5842874809049245,19.85744890866164,GSK3B;GIT2;JUN;CXCL8;WIPF2;ARPC1B;ARPC1A;FOS;IRAK4;NLRC4;MAPK14;RELA;ZAP70;FCGR2A;RPS6KA1;CASP1;TLR4;MYD88;MAP2K6,0.0052765104203123265,0,0
25,Endocytosis,0.00047671546168349217,2.093440490749908,16.0118695971939,TFRC;WIPF2;ARPC1B;VPS4B;ARPC1A;CXCR4;CBLB;SNX1;RAB11FIP1;CHMP1A;CXCR2;RAB11FIP2;SNX6;SH3GLB1;GIT2;RAB10;ZFYVE16;CAPZA2;RAB35;IL2RB;CHMP3;AMPH;STAMBP;SMAP2;VPS25;STAM2;HSPA1B;RAB7A;HSPA1A,0.0052765104203123265,0,0
26,Pertussis,0.00047968276548293875,3.304582977512098,25.25489728798303,JUN;CXCL8;LY96;FOS;IRAK4;MAPK14;TIRAP;RELA;CASP1;CALM1;TLR4;CALM2;MYD88,0.0052765104203123265,0,0
27,Colorectal cancer,0.0004981940798421434,3.1150997150997153,23.688840696863327,GSK3B;CDKN1A;JUN;RALB;GADD45B;TGFA;BRAF;FOS;AREG;EREG;GADD45G;PMAIP1;GRB2;RALGDS,0.005277166919809372,0,0
28,HIF-1 signaling pathway,0.0006722034728272836,2.7578435704816617,20.145907945980362,CDKN1A;TFRC;RPS6;HK2;RELA;VEGFA;HK3;IFNG;MKNK1;ERBB2;ALDOC;VHL;EIF4E2;IL6R;TLR4;PDK1,0.006866078329592968,0,0
29,Natural killer cell mediated cytotoxicity,0.0007179085826485405,2.5550934288620044,18.496751402912878,FCER1G;SYK;PRF1;SH2D1B;GZMB;BRAF;FASLG;KIR3DL1;KIR2DL1;KIR3DL2;KIR2DL3;ZAP70;NCR3;PPP3CC;IFNG;TNFSF10;GRB2;CD247,0.0070800639530166415,0,0
30,Epithelial cell signaling in Helicobacter pylori infection,0.000766435781134078,3.3114040249499825,23.755216562854045,JUN;CXCL8;ATP6V0E1;CCL5;CXCR2;ATP6V1B2;MAPK14;ATP6V1E2;RELA;ATP6V1C1;HBEGF;ATP6V1C2,0.007306687780144877,0,0
