rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p
14,Positive Regulation Of Cellular Process (GO:0048522),6.879418671581595e-08,2.0163088672969187,33.25326141216714,PRR5;RNF10;HSP90AB1;DDX49;FLT3;HILPDA;HP;PTEN;HBB;PTPRJ;HBD;AREG;CXCL16;IGF1R;MECP2;ZFP36;TMEM102;CAPNS1;NAMPT;TIMP1;TRIM21;IL6R;H3-3A;TGM2;CR1;TFE3;HBE1;RHOG;TBC1D8;RAD23A;GAB2;HBA1;TNFRSF1B;TMEM250;HCK;ADAM17;SFRP2;TAL1;RARA;PRKD2;S100A9;TLR4;S100A8;HBEGF;TLR2;MTPN;CDC123;NOTCH1;MAZ;TGFA;NEDD9;CST7;LILRA2;AIF1;THBS1;RELA;GNAI2;ZFP36L1;SDCBP;EXOSC4;FUT7;PDCD10;PDGFC;CXCR2;LYN;HBG2;HBG1;IGF2;LIF;OSM;AZU1;PA2G4;BMP6;VEGFA;FOSL1;SLC6A6;CXCL12;CCPG1;FKBP1B;ARMC12;ECHDC3;RNF187,2.0466270547955245e-05,0,0
15,Regulation Of Inflammatory Response (GO:0050727),9.137772153178422e-08,2.7218052657621654,44.11573867181853,MACIR;GPS2;IFI35;FPR2;NLRC4;MEFV;METRNL;RELA;SHARPIN;MAPK7;ALOX5;CASP4;CCL3;S100A12;SIRPA;NLRP3;TNFAIP8L2;GPSM3;BRD4;SNCA;PRKCD;STAT3;PLA2G2A;OSM;NKG7;MMP8;TNFRSF1B;MMP9;HCK;PSMA6;NLRP12;BCL6;TNIP1;NINJ1;XCL1;PPARG;LCP1;TLR4;S100A9;NAIP;S100A8;BIRC2;TLR2,2.537254734532542e-05,0,0
16,Carbon Dioxide Transport (GO:0015670),1.3918009394033516e-07,32.822015090989794,518.1774681496489,HBG2;CA2;HBG1;HBE1;HBB;RHAG;HBA1;HBD,3.414736714114053e-05,0,0
17,Positive Regulation Of Interleukin-1 Production (GO:0032732),1.393770087393491e-07,5.223265519040167,82.45490448942783,EGR1;ORM1;FZD5;STAT3;HSPB1;NLRC4;AZU1;LILRA2;MEFV;NLRP12;TYROBP;STMP1;CCL3;TLR8;NLRP3;MNDA;LCP1;TLR4;NAIP,3.414736714114053e-05,0,0
18,Negative Regulation Of Apoptotic Process (GO:0043066),1.9172839487506273e-07,2.095855884314935,32.416992952121156,PRR5;TFRC;HSPB1;PTMS;IGF1R;ARHGDIA;CFL1;CLEC5A;PIM1;HTATIP2;BNIP3L;GPX1;HGF;PRKCD;PLAUR;OXSR1;MMP9;HCK;RNF144B;FKBP8;TAX1BP1;RAF1;BIRC2;NAIP;LTF;NOTCH1;BCL2A1;PRKDC;MAZ;HIGD1A;CBL;GATA1;THBS1;RELA;HSPD1;PRDX2;SOCS3;PRDX5;MIEN1;BAG3;PDCD10;BAG1;FLNA;SFN;MAP4K4;SNCA;CDKN2D;PLK3;EGR3;HSPA5;SIAH2;BRAF;AZU1;PA2G4;MERTK;SOD2;VEGFA;SOD1;NR4A2;PINK1;ALB;BCL3;HSPA1B;TPT1;CPEB4;HSPA1A;LAMTOR5;BCL2L1;GRINA,4.4363820258590904e-05,0,0
19,Negative Regulation Of Intracellular Signal Transduction (GO:1902532),2.3507871058793175e-07,2.688187452975529,41.0307337028028,GSK3A;SPI1;DGKD;FAM89B;MGRN1;NPRL3;PTEN;PIK3R2;PTPRJ;IFI35;ARRB2;SLA2;ADIPOR1;THBS1;RELA;IGF1R;ADGRG3;SPRED2;NLRP3;MARK3;LYN;MAP2K3;DUSP2;DUSP1;RIOK3;PLAUR;MAPK14;MMP9;PER1;PPM1A;NLRP12;PINK1;CDC34;TNIP1;DDIT3;CARD19;DDIT4;AKT1S1;MYADM;PPARG;BCL2L1,4.977931971099771e-05,0,0
20,Response To Reactive Oxygen Species (GO:0000302),2.3903634915245e-07,5.000456640552535,76.24021327915138,PLK3;JUN;GPX1;TXNRD2;PTPRN;PXN;HP;HBB;FOS;HBA1;MMP9;HIF1A;CAMKK2;SOD1;PRDX5;STK24;COA8;PDK2;MAPK3,4.977931971099771e-05,0,0
21,Erythrocyte Differentiation (GO:0030218),3.1503999712676974e-07,5.989858423593363,89.67157224577073,KMT2E;LYN;ALAS2;DYRK3;ALAS1;DMTN;MPIG6B;SLC1A5;GATA1;HIPK2;KLF1;VEGFA;SLC25A38;TSPO2;TAL1;AHSP,6.2482932763476e-05,0,0
22,Positive Regulation Of Protein Kinase Activity (GO:0045860),3.4021008141839667e-07,3.2388366627497063,48.2382697776038,CDKN1A;HSP90AB1;RALB;CAB39;NEDD9;IQGAP1;CAMKK2;RASSF2;PDCD10;FCGR1A;IL6R;SNCA;MAP2K3;EGR1;PTPN1;HSP90AA1;MAP2K2;SLC11A1;STRADB;PRKCD;AZU1;RHOA;VEGFA;PTPRC;CASS4;JTB;RAPGEF2;CALM3;TAB2;LTF,6.440795405034646e-05,0,0
23,Regulation Of Cold-Induced Thermogenesis (GO:0120161),3.977006183927084e-07,3.21074091332712,47.31850717799767,ACHE;CEBPB;NOTCH1;CXCR4;PCTP;ADIPOR1;IGF1R;PDGFC;UCP2;GRB10;MFN2;MAP2K6;KDM6B;TLE3;IL4R;ACSL1;TFE3;PLCL2;G0S2;GADD45G;VEGFA;ADAM17;DDIT3;LEP;ID1;GNAS;ALPL;TLR4;IL18R1;LGR4,7.201839459154915e-05,0,0
24,Positive Regulation Of Response To External Stimulus (GO:0032103),4.797443347143467e-07,3.1044624746450302,45.16996784588235,LY96;IFI35;FPR2;NLRC4;MEFV;AIF1;THBS1;PLAU;CASP4;CCL3;NLRP3;S100A12;GPSM3;SNCA;AKIRIN2;RIOK3;PLA2G2A;OSM;NKG7;BMP6;NLRP12;TNIP1;NINJ1;TLR8;LCP1;S100A9;TLR4;NAIP;OPTN;S100A8;TLR2,8.055050310579458e-05,0,0
25,Response To Lipid (GO:0033993),5.026842519814107e-07,3.645276292335116,52.868548750327584,OTUD5;RARG;ALAS1;HMGB2;LY96;FOXO3;RXRA;SNCA;CDKN2D;STAT5B;SLC11A1;STAT3;IRAK3;ADAM17;SLPI;MAPKAPK2;PELI1;RARA;ALPL;TAB2;PPARG;TRIB1;S100A9;TLR4;S100A8,8.055050310579458e-05,0,0
26,Glycolytic Process (GO:0006096),5.074620610665052e-07,8.704782847718526,126.16576365065318,PFKFB2;GPI;HK3;LDHA;TPI1;PKLR;UCP2;ALDOC;ENO1;GAPDH;HK2;HK1,8.055050310579458e-05,0,0
27,Negative Regulation Of Programmed Cell Death (GO:0043069),5.2217613057778e-07,2.199497846091101,31.816310173066224,PRR5;TFRC;HSPB1;PTMS;IGF1R;ARHGDIA;CFL1;CLEC5A;PIM1;HTATIP2;BNIP3L;HGF;PLAUR;OXSR1;MMP9;HCK;RNF144B;TAX1BP1;FKBP8;RAF1;NAIP;BIRC2;LTF;KANK2;BCL2A1;PRKDC;HIGD1A;CBL;GATA1;THBS1;RELA;HSPD1;PRDX2;SOCS3;PRDX5;MIEN1;PDCD10;BAG3;BAG1;FLNA;MAP4K4;SNCA;PLK3;EGR3;HSPA5;SIAH2;LAPTM5;BRAF;AZU1;PA2G4;VEGFA;ALB;BCL3;HSPA1B;TPT1;HSPA1A;BCL2L1,8.055050310579458e-05,0,0
28,Regulation Of Apoptotic Process (GO:0042981),5.683945340835759e-07,1.8421504637581587,26.490952741719276,PRR5;RARG;HIP1;TFRC;FLT3;HSPB1;PTMS;IGF1R;RASSF2;ARHGDIA;CFL1;CLEC5A;PIM1;TNFSF10;CTSB;HTATIP2;TGM2;BNIP3L;HSP90AA1;APAF1;ACTN1;HGF;PLAUR;OXSR1;FBXO11;MMP9;RHOB;DNM2;HCK;RNF144B;SFRP2;AKT1S1;FKBP8;TAX1BP1;RAF1;BIRC2;NAIP;LTF;PXT1;BCL2A1;PRKDC;NLRC4;FOXO3;HIGD1A;CBL;GATA1;THBS1;RELA;HSPD1;PTPA;PRDX2;SOCS3;PRDX5;MIEN1;UBB;BAG3;PDCD10;BAG1;FLNA;SAP18;MAP4K4;SNCA;PLK3;EGR1;JUN;EGR3;GADD45B;HSPA5;GADD45A;SIAH2;TNFRSF10C;BRAF;AZU1;PA2G4;GADD45G;VEGFA;SOD1;PINK1;RYBP;BCL6;CDK5;ALB;BCL3;TNFSF9;MNDA;ANP32B;HSPA1B;TPT1;HSPA1A;BCL2L1,8.454868694493192e-05,0,0
29,Regulation Of Interleukin-1 Beta Production (GO:0032651),7.675227467114422e-07,4.125139914931721,58.08237311303637,EGR1;ORM1;SERPINB1;FZD5;STAT3;HSPB1;NLRC4;AZU1;LILRA2;MEFV;NLRP12;TYROBP;STMP1;CCL3;SIRPA;TLR8;NLRP3;MNDA;LCP1;TLR4;NAIP,0.00011023214620872954,0,0
30,Positive Regulation Of Defense Response (GO:0031349),1.5514325034272317e-06,3.2880796523461138,43.98244460558051,IFI35;FPR2;NLRC4;MEFV;CASP4;CCL3;NLRP3;S100A12;GPSM3;SNCA;AKIRIN2;RIOK3;PLA2G2A;OSM;NKG7;NLRP12;TNIP1;NINJ1;TLR8;LCP1;S100A9;TLR4;NAIP;OPTN;S100A8;TLR2,0.0002153905458924807,0,0
