rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p
19,Acylglycerol O-acyltransferase Activity (GO:0016411),0.0005033472011223418,3.9099788998835856,29.693280489194905,LPGAT1;DGAT2;MBOAT7;LPCAT1;MBOAT2;AGPAT1;AGPAT2;AGPAT3;PLA2G15;GPAT4;LPCAT3;LPCAT2;PNPLA4,0.02702179711288361,0,0
20,Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.0005728363732082104,1.6048492854208942,11.980056191176558,RB1;GPI;GSK3B;CDKN1A;HSP90AB1;UBE2D1;SUMO4;ARRB1;ARRB2;TRIOBP;MAP1LC3B;MAP1LC3A;CASP8;UBXN7;ARIH1;FBXO7;PRKACB;GABARAPL1;HSP90AA1;TPI1;FBXW7;TRAF1;POU5F1;TRAF4;TRAF3;TRIB1;EIF4E2;TRIB2;UBA52;ZNF675;RALB;RNF34;CUL3;CUL2;RHOBTB3;CXCR4;PRR5L;BCL10;UBE2J2;ACVR1B;HIF1A;RELA;HSPD1;UBB;BAG1;SPOP;ZNF746;APBB1;PATZ1;H2BC9;NGFR;HSPA8;EGR2;JUN;SMAD3;HSPA5;PYHIN1;ISG15;PRDX6;SMAD5;SMAD7;PER1;UBE2W;PINK1;NPLOC4;ABI2;APC;JKAMP;BCL2;TRIM37;HSPA1B;HSPA1A,0.02921465503361873,0,0
21,Protein Kinase Binding (GO:0019901),0.000828943403294945,1.4235064012730387,10.100288494920402,ERRFI1;TFRC;PPP1CB;TCL1B;ZFP36;TCL1A;SIRPA;FBXO5;FBXO7;CDK5RAP2;NSF;PDGFRB;EPHA4;TICAM2;VRK1;ANK2;TICAM1;LAX1;CDC25B;TOM1L2;STX1B;ADAM9;UTRN;EZR;TRIB1;TRIB2;SKAP1;NAIP;PFKFB2;BCL10;ADIPOR1;HIF1A;MACROH2A1;ZBTB4;TBC1D14;PLCG1;RAB11FIP2;MAP2K6;SMAD3;LRBA;CAV1;SH2D1A;MICAL2;NBEAL1;NBEAL2;ESR1;MAVS;RGCC;NR4A3;CASS4;GRB2;CD24;INKA2;BCL2L1;RAD9A;INKA1;ACVRL1;GSK3B;CDKN1A;USP37;HSPB1;ILK;PTPRJ;CD3E;BICD1;GYS1;DUSP10;BLNK;DACT1;HSP90AA1;DUSP1;IRAK3;IRAK4;OXSR1;TIRAP;SYN1;DNM1;CIT;CEACAM3;CNKSR2;FGR;LCK;BANK1;CEACAM4;CKS2;HCLS1;TRIM58;MAPT;CACUL1;PPP1R15A;DCTN2;MVP;WAS;XIAP;PHYHIP;RELA;MAPK7;RNF138;CAMK2N1;SV2A;RICTOR;SASH1;HNRNPA0;SPAG9;CDKN2B;MAP3K1;CEP152;STAT3;DAB2IP;PINK1;APC;CENPJ;CD247;CEP43;BCAR1;CDK5R1,0.04026296530289733,0,0
22,Sterol Binding (GO:0032934),0.0014747893968705516,2.469434910379792,16.09883904558177,GRAMD1C;STARD4;GRAMD1A;OSBPL7;OSBPL5;INSIG1;SH2D2A;CAV1;OSBPL3;PTCH1;OSBPL2;ERLIN1;NR1H3;RORA;OSBPL10;TSPO2;NPC1;SIDT1;TSPO;OSBP2,0.06671705440202634,0,0
23,Protein Phosphatase Binding (GO:0019903),0.0015652411108009925,1.9402132004341122,12.533225094875501,PPP1R15A;MTMR3;STX17;MVP;PXN;CLEC12B;PIK3R1;AKAP5;STRN3;SNX3;LGALS3;PPME1;KIF3A;SIRPA;NEK2;JAK3;FCRL2;FCRL6;DYNLT4;ITGA1;STAT3;EIF2AK3;DAB2IP;LILRB2;MAPK14;ANK1;PPP1R3B;LCK;TRAF3;PPP1R3D;MAPT;SKAP1;CD22,0.06671705440202634,0,0
24,Transmembrane Receptor Protein Serine/Threonine Kinase Activity (GO:0004675),0.0015774325984726776,5.4947482044256235,35.45187744434335,ACVRL1;TGFBR3;HJV;LTBP4;ACVR1B;ACVR2B;TGFBR2;BMPR1A,0.06671705440202634,0,0
25,MHC Class II Protein Complex Binding (GO:0023026),0.0016360019142445353,3.7793359926867782,24.24632957251269,GNAO1;CD74;HSPA8;HSP90AA1;HSP90AB1;HLA-DOA;HLA-DOB;MS4A1;HLA-DQA1;HLA-DRB1;HLA-DPA1,0.06671705440202634,0,0
26,Non-Membrane Spanning Protein Tyrosine Kinase Activity (GO:0004715),0.0017006307984830241,3.062141061267699,19.52652650413833,BLK;LYN;ITK;YES1;SYK;RIPK2;MATK;FGR;HCK;ZAP70;TEC;FES;LCK;JAK3,0.06671705440202634,0,0
27,Iron Ion Binding (GO:0005506),0.001894701485213924,2.4723504845953825,15.498408600341062,KDM3A;TYW5;FECH;PHF1;HAAO;ALOX15;TET2;ALOX15B;PHF8;JMJD6;HEPH;FTH1;ALOX5;LCN2;CDO1;ISCU;KDM7A;LTF;SNCA,0.06902126838993582,0,0
28,Protein Serine/Threonine Kinase Activator Activity (GO:0043539),0.001894701485213924,2.4723504845953825,15.498408600341062,PARP6;DDX3X;CAB39;STRADA;STRADB;SH2D1A;DAB2IP;IGF2;STK3;TCL1B;TCL1A;CD40LG;TAOK1;MLST8;CKS2;RICTOR;FAM20A;LTF;CDK5R1,0.06902126838993582,0,0
29,Protein Tyrosine Kinase Activity (GO:0004713),0.002077370006541578,1.9964452798663326,12.331348939133832,BLK;CSF1R;ITK;DYRK2;FLT1;FLT3;TWF1;IGF1R;CAMKK2;RPS6KA5;ERBB2;JAK3;PDGFRB;LYN;NTRK1;EPHA4;YES1;SYK;RIPK2;STYK1;MATK;MERTK;HIPK2;FGR;HCK;ZAP70;TEC;FES;LCK,0.07306611747146238,0,0
31,Neurotrophin Binding (GO:0043121),0.002345568234538515,12.012921022067363,72.74097079655083,NTRK1;NGFR;NTRK2;SORT1;FURIN,0.07717676126546083,0,0
