lncRNA,pc,r,direction
VIM-AS1,UBLCP1,0.8682229760982293,pos
VIM-AS1,STXBP5,0.8679207216960897,pos
VIM-AS1,NMNAT1,0.8668408250686316,pos
VIM-AS1,HILPDA,-0.8196303309189776,neg
VIM-AS1,EMD,-0.8121134376832632,neg
VIM-AS1,MCOLN1,-0.8099034185634677,neg
VIM-AS1,JUN,-0.8088492867247936,neg
VIM-AS1,PLIN2,-0.8085046625339246,neg
VIM-AS1,MAFF,-0.8072516381244839,neg
VIM-AS1,GPI,-0.8067170432839331,neg
VIM-AS1,PPDPF,-0.7940291023163483,neg
VIM-AS1,ATF3,-0.7897071623657159,neg
VIM-AS1,CCL3,-0.7850684939404085,neg
VIM-AS1,SLC3A2,-0.7828467541357924,neg
VIM-AS1,HBEGF,-0.7819861484818573,neg
VIM-AS1,DDIT4,-0.7812926414394672,neg
VIM-AS1,GTPBP1,-0.7794941006222152,neg
VIM-AS1,G0S2,-0.7778842705280872,neg
VIM-AS1,MRPL55,-0.7770003105627472,neg
VIM-AS1,RALGDS,-0.7765907926655584,neg
VIM-AS1,AVPI1,-0.7733173105406935,neg
VIM-AS1,GADD45G,-0.7728513590735413,neg
VIM-AS1,H1-3,-0.769904291795703,neg
VIM-AS1,UBE2M,-0.7678619807534542,neg
VIM-AS1,LIF,-0.7671912971144174,neg
VIM-AS1,TKTL1,-0.7667797415768234,neg
VIM-AS1,HSPB1,-0.766624332716776,neg
VIM-AS1,VEGFA,-0.7650690924876011,neg
VIM-AS1,BHLHE40,-0.7617843751376344,neg
VIM-AS1,CXCL8,-0.7600025452256064,neg
VIM-AS1,SHB,-0.7595034282014631,neg
VIM-AS1,SH2D2A,-0.7573037017759143,neg
VIM-AS1,H1-4,-0.7561380369423906,neg
VIM-AS1,DHCR7,-0.7548245805838975,neg
VIM-AS1,NR4A1,-0.7540587374331095,neg
VIM-AS1,CIZ1,-0.7529490050808397,neg
VIM-AS1,FTH1,-0.7527267306473681,neg
VIM-AS1,SNAI1,-0.750759078838907,neg
VIM-AS1,AK1,-0.7484261909133425,neg
VIM-AS1,CAPN5,-0.7482711523279789,neg
VIM-AS1,RHOB,-0.7433876414571295,neg
VIM-AS1,DUSP2,-0.7420892626617351,neg
VIM-AS1,H1-10,-0.7397359659518717,neg
VIM-AS1,HSPA1B,-0.7387551407098586,neg
VIM-AS1,CDKN1A,-0.7361665414824564,neg
VIM-AS1,PRG2,-0.7344754992927681,neg
VIM-AS1,TUBB,-0.7332579423499932,neg
VIM-AS1,HSF1,-0.7316505549209789,neg
VIM-AS1,PPP1R15A,-0.7312308679887936,neg
VIM-AS1,CCL4,-0.7310437676727525,neg
VIM-AS1,NKG7,-0.7306709078896878,neg
VIM-AS1,UBE2S,-0.7286676097186628,neg
VIM-AS1,PDE4A,-0.7283488607387265,neg
ENSG00000276136,PISD,0.8995200704784535,pos
ENSG00000276136,PPM1F,0.8949802031248457,pos
ENSG00000276136,CHRNA10,0.8947985471790865,pos
ENSG00000276136,NFAM1,0.8906907646926505,pos
ENSG00000276136,KCTD2,0.889665660741835,pos
ENSG00000276136,NLRX1,0.8807433429659539,pos
ENSG00000276136,FRAT1,0.8795095665334954,pos
ENSG00000276136,CANT1,0.8751308692689789,pos
ENSG00000276136,ICAM3,0.8745205149624534,pos
ENSG00000276136,C16orf54,0.8741698312446744,pos
ENSG00000276136,C3orf62,0.8699176752070393,pos
ENSG00000276136,TREML2,0.8677946015878979,pos
ENSG00000276136,RAB36,0.8676233757651342,pos
ENSG00000276136,SAP30L,0.866743519285757,pos
ENSG00000276136,DGCR2,0.8636185287848097,pos
ENSG00000276136,TNFAIP8L2,0.8630966822747842,pos
ENSG00000276136,EXTL3,0.8624005599855746,pos
ENSG00000276136,PTAFR,0.8622876247882679,pos
ENSG00000276136,KCTD21,0.8611935844546638,pos
ENSG00000276136,CCM2,0.8605255580683396,pos
ENSG00000276136,SPATA2,0.8596539734422832,pos
ENSG00000276136,KIAA2013,0.8594533690271691,pos
ENSG00000276136,ANXA9,0.8586673718996372,pos
ENSG00000276136,MED18,0.8584706677956704,pos
ENSG00000276136,ARHGAP27,0.8577214002760638,pos
ENSG00000276136,LRP10,0.8567860921793716,pos
ENSG00000276136,IP6K1,0.8555709384469131,pos
ENSG00000276136,LASP1,0.8555523731117829,pos
ENSG00000276136,S1PR4,0.8553206488318554,pos
ENSG00000276136,TLR9,0.8548203503645039,pos
ENSG00000276136,TBCC,0.8541591788805055,pos
ENSG00000276136,AVIL,0.8535429664274061,pos
ENSG00000276136,TNFRSF1A,0.8532681778649208,pos
ENSG00000276136,SLC46A3,0.85117904523651,pos
ENSG00000276136,WBP1L,0.8507486662632624,pos
ENSG00000276136,TRIOBP,0.8507202015726488,pos
ENSG00000276136,P2RY13,0.8487952448944084,pos
ENSG00000276136,FLOT2,0.8469620651909615,pos
ENSG00000276136,TMEM121B,0.8467729154219145,pos
ENSG00000276136,TWF2,0.8444362422329283,pos
ENSG00000276136,UBE2J2,0.8443325747154788,pos
ENSG00000276136,TNFSF10,0.8439810539896966,pos
ENSG00000276136,ZSWIM1,0.8418504285865764,pos
ENSG00000276136,LYSMD1,0.8401393591569877,pos
ENSG00000276136,MINDY1,0.839707983342176,pos
ENSG00000276136,NUAK2,0.8378834765698722,pos
ENSG00000276136,GMPR2,0.8356936227390918,pos
ENSG00000276136,ARMH2,0.8350299460433193,pos
ENSG00000276136,IRF2BPL,0.8349058063537323,pos
ENSG00000276136,ZSWIM3,0.8349034767162271,pos
ENSG00000276136,HILPDA,-0.880745417064466,neg
ENSG00000276136,PLIN2,-0.8538034532302654,neg
ENSG00000276136,VEGFA,-0.8446400484454056,neg
ENSG00000276136,JUN,-0.8397588157480385,neg
ENSG00000276136,DDIT4,-0.836826575005028,neg
ENSG00000276136,G0S2,-0.8134985789416641,neg
ENSG00000276136,CCL3,-0.8108724376118878,neg
ENSG00000276136,GADD45G,-0.8100584617787555,neg
ENSG00000276136,BHLHE40,-0.8056948908418206,neg
ENSG00000276136,HSPA1B,-0.8045470398110097,neg
ENSG00000276136,H1-3,-0.8023682247323378,neg
ENSG00000276136,CXCL8,-0.8013340982023541,neg
ENSG00000276136,TFRC,-0.801195707364817,neg
ENSG00000276136,GTPBP1,-0.7974842695622091,neg
ENSG00000276136,DHCR7,-0.7941835798689045,neg
ENSG00000276136,GZF1,-0.7941357799430794,neg
ENSG00000276136,RGS1,-0.7937310392042762,neg
ENSG00000276136,H2BC18,-0.7936936012158871,neg
ENSG00000276136,ATF3,-0.7925282795814244,neg
ENSG00000276136,LIF,-0.7888565489653679,neg
ENSG00000276136,SLC3A2,-0.7861772758497868,neg
ENSG00000276136,H1-4,-0.7856055791897928,neg
ENSG00000276136,RHOB,-0.7844615002564331,neg
ENSG00000276136,HBEGF,-0.7844091732177634,neg
ENSG00000276136,MAFF,-0.7833623025171738,neg
ENSG00000276136,FTH1,-0.7821996150445711,neg
ENSG00000276136,RALGDS,-0.7816483361924261,neg
ENSG00000276136,FAM210A,-0.7788875613088545,neg
ENSG00000276136,EMD,-0.7766563474195207,neg
ENSG00000276136,GPI,-0.7761270449850897,neg
ENSG00000276136,ENSG00000285976,-0.7732963615893637,neg
ENSG00000276136,SLC2A3,-0.7717830870500325,neg
ENSG00000276136,PPP1R15A,-0.7698429221389097,neg
ENSG00000276136,ANKRD37,-0.7668827665022002,neg
ENSG00000276136,MCOLN1,-0.7605111515023824,neg
ENSG00000276136,SRSF3,-0.7583433809484397,neg
ENSG00000276136,BTG3,-0.756273806680771,neg
ENSG00000276136,DUSP10,-0.7560887252211801,neg
ENSG00000276136,AVPI1,-0.7523955485347954,neg
ENSG00000276136,GADD45B,-0.7523333696061488,neg
ENSG00000276136,SNAI1,-0.750801696798927,neg
ENSG00000276136,DNAJB1,-0.7457196118647959,neg
ENSG00000276136,HK2,-0.7455792805675706,neg
ENSG00000276136,SERPINH1,-0.7447449716054374,neg
ENSG00000276136,H2BC8,-0.7439762896225632,neg
ENSG00000276136,H2BC26,-0.7420259036704291,neg
ENSG00000276136,DUSP2,-0.7402226166633422,neg
ENSG00000276136,TKTL1,-0.73785977465572,neg
ENSG00000276136,DNAJA4,-0.7364293105746753,neg
ENSG00000276136,SHB,-0.7364094968848887,neg
ENSG00000225850,FRAT1,0.9391312370604433,pos
ENSG00000225850,NFAM1,0.9227878350427089,pos
ENSG00000225850,PISD,0.9199201481030361,pos
ENSG00000225850,P2RY13,0.9123000720350062,pos
ENSG00000225850,KCTD21,0.9091892578570822,pos
ENSG00000225850,GMPR2,0.9060956811233235,pos
ENSG00000225850,DHRS7B,0.9056526095426325,pos
ENSG00000225850,RNF130,0.9046966339225783,pos
ENSG00000225850,C1RL,0.9035388589914802,pos
ENSG00000225850,TNFAIP8L2,0.902950610220833,pos
ENSG00000225850,FLOT2,0.9022561928724299,pos
ENSG00000225850,MED18,0.9002642913738504,pos
ENSG00000225850,RAB36,0.8990952951664345,pos
ENSG00000225850,PRSS36,0.8980441907405557,pos
ENSG00000225850,SAP30L,0.8966102442874072,pos
ENSG00000225850,CANT1,0.8962133303880248,pos
ENSG00000225850,KCTD2,0.8957154832737559,pos
ENSG00000225850,PTAFR,0.8953375750615936,pos
ENSG00000225850,S1PR4,0.8950105516486947,pos
ENSG00000225850,PPM1F,0.8945451340484836,pos
ENSG00000225850,CDC123,0.8937151300438402,pos
ENSG00000225850,APH1B,0.8921025227933113,pos
ENSG00000225850,NLRX1,0.8914640224675364,pos
ENSG00000225850,IMPA2,0.8913301011024753,pos
ENSG00000225850,IMPDH1,0.8901382900360385,pos
ENSG00000225850,SLC16A5,0.8893611794497879,pos
ENSG00000225850,B9D2,0.8892903212499932,pos
ENSG00000225850,TNFSF10,0.8885393449437423,pos
ENSG00000225850,LINGO3,0.888053568932032,pos
ENSG00000225850,RAB3D,0.8826634493568299,pos
ENSG00000225850,RNF135,0.881503152728416,pos
ENSG00000225850,ABTB1,0.8811075687136408,pos
ENSG00000225850,KIAA2013,0.8801525553947611,pos
ENSG00000225850,DGCR2,0.8797983576697938,pos
ENSG00000225850,GLT1D1,0.8789959624338732,pos
ENSG00000225850,NLRP12,0.8789519820905668,pos
ENSG00000225850,TNFRSF1A,0.8782530185331962,pos
ENSG00000225850,ROM1,0.8780155351447972,pos
ENSG00000225850,SLC22A4,0.8779545961176398,pos
ENSG00000225850,CHRNA10,0.8765882628997249,pos
ENSG00000225850,C3orf62,0.8765146998984235,pos
ENSG00000225850,SNX11,0.8762932880869095,pos
ENSG00000225850,TWF2,0.8761497593015184,pos
ENSG00000225850,MINDY1,0.8746336671220171,pos
ENSG00000225850,SLC25A44,0.8743606352469999,pos
ENSG00000225850,LRP10,0.8739033624807357,pos
ENSG00000225850,SLC46A3,0.8735696453509809,pos
ENSG00000225850,CARD6,0.8732931139131006,pos
ENSG00000225850,GIT2,0.8730654042706424,pos
ENSG00000225850,LRRC4,0.8728831725592144,pos
ENSG00000225850,JUN,-0.8946203933333778,neg
ENSG00000225850,HILPDA,-0.8829406564931791,neg
ENSG00000225850,CCL3,-0.8759874156526054,neg
ENSG00000225850,ATF3,-0.875099624622497,neg
ENSG00000225850,VEGFA,-0.869214478972236,neg
ENSG00000225850,CXCL8,-0.8650556629709638,neg
ENSG00000225850,RGS1,-0.8637819309766877,neg
ENSG00000225850,MAFF,-0.8584784829723475,neg
ENSG00000225850,RALGDS,-0.8565245344120088,neg
ENSG00000225850,DDIT4,-0.8552088260516152,neg
ENSG00000225850,BHLHE40,-0.8549909952777126,neg
ENSG00000225850,PLIN2,-0.8543586760202356,neg
ENSG00000225850,HSPA1B,-0.8539921355751844,neg
ENSG00000225850,G0S2,-0.8532407800436603,neg
ENSG00000225850,DUSP2,-0.8492396458421813,neg
ENSG00000225850,H1-3,-0.8480597423926959,neg
ENSG00000225850,EMD,-0.8467820938652731,neg
ENSG00000225850,HBEGF,-0.8426918863692324,neg
ENSG00000225850,CCL4,-0.8423902880967529,neg
ENSG00000225850,NR4A1,-0.8378900430104882,neg
ENSG00000225850,BTG3,-0.8378788429671092,neg
ENSG00000225850,H1-4,-0.8372561800346296,neg
ENSG00000225850,TKTL1,-0.8338401405075089,neg
ENSG00000225850,DUSP10,-0.8320235902606626,neg
ENSG00000225850,FTH1,-0.8296728395744801,neg
ENSG00000225850,LIF,-0.8295249158634489,neg
ENSG00000225850,SERPINH1,-0.8272664918638283,neg
ENSG00000225850,GTPBP1,-0.8268993088364086,neg
ENSG00000225850,AVPI1,-0.8255976724108128,neg
ENSG00000225850,DNAJB1,-0.823705005501659,neg
ENSG00000225850,DNAJA4,-0.8231088872958253,neg
ENSG00000225850,RHOB,-0.8202871397384878,neg
ENSG00000225850,SLC3A2,-0.8196554216144196,neg
ENSG00000225850,HSPB1,-0.8160119297659291,neg
ENSG00000225850,SH2D2A,-0.8148340168348049,neg
ENSG00000225850,SNAI1,-0.8105208668173821,neg
ENSG00000225850,BAG3,-0.8073952645582845,neg
ENSG00000225850,PPP1R15A,-0.803786833027449,neg
ENSG00000225850,HSPH1,-0.803649900845392,neg
ENSG00000225850,GZF1,-0.8027102636014343,neg
ENSG00000225850,HSP90AB1,-0.8024206840591196,neg
ENSG00000225850,GZMB,-0.802353880968042,neg
ENSG00000225850,TNFSF9,-0.8008496698076578,neg
ENSG00000225850,GADD45G,-0.7998167544005034,neg
ENSG00000225850,ARHGEF39,-0.7998104419115183,neg
ENSG00000225850,CD69,-0.7996970314834516,neg
ENSG00000225850,CAPN5,-0.798734126108792,neg
ENSG00000225850,HSPE1,-0.7983096434373633,neg
ENSG00000225850,LGR6,-0.7982632443789905,neg
ENSG00000225850,ENSG00000285976,-0.7979327021710927,neg
PIK3CD-AS1,FLOT2,0.9303016408077954,pos
PIK3CD-AS1,ROPN1L,0.9159262506598401,pos
PIK3CD-AS1,FUT7,0.9098365756796941,pos
PIK3CD-AS1,NLRC4,0.9091279855776224,pos
PIK3CD-AS1,IMPA2,0.907588677989616,pos
PIK3CD-AS1,CARD6,0.9051647458182838,pos
PIK3CD-AS1,PPM1M,0.9044047168058543,pos
PIK3CD-AS1,RGS19,0.9008417256294114,pos
PIK3CD-AS1,S1PR4,0.8990641818550776,pos
PIK3CD-AS1,MSRB1,0.8983381872742298,pos
PIK3CD-AS1,C1RL,0.896510809503806,pos
PIK3CD-AS1,ROM1,0.8943801322779122,pos
PIK3CD-AS1,NLRP12,0.891375893068945,pos
PIK3CD-AS1,B9D2,0.8906530202443549,pos
PIK3CD-AS1,PEAK3,0.8844803866943272,pos
PIK3CD-AS1,FRAT1,0.8837758060983356,pos
PIK3CD-AS1,ARPC1B,0.8820477708192243,pos
PIK3CD-AS1,IMPDH1,0.8820247778493123,pos
PIK3CD-AS1,P2RY13,0.8818902572443026,pos
PIK3CD-AS1,TP53I11,0.8815869453486992,pos
PIK3CD-AS1,TSPO,0.8809811294738934,pos
PIK3CD-AS1,HRH2,0.8805206810632649,pos
PIK3CD-AS1,CDC123,0.8801999926545188,pos
PIK3CD-AS1,PRSS36,0.8797323385042232,pos
PIK3CD-AS1,APH1B,0.87952031012982,pos
PIK3CD-AS1,DHRS7B,0.878365399889556,pos
PIK3CD-AS1,GLT1D1,0.8774193031053439,pos
PIK3CD-AS1,OSTF1,0.8762937459545868,pos
PIK3CD-AS1,MAP2K6,0.8760437511699148,pos
PIK3CD-AS1,YIPF1,0.8759610143663046,pos
PIK3CD-AS1,SLC22A4,0.8754065302840419,pos
PIK3CD-AS1,CAP1,0.8746482080390353,pos
PIK3CD-AS1,GMPR2,0.8746021904913902,pos
PIK3CD-AS1,MYL12A,0.8745555295714312,pos
PIK3CD-AS1,RAB32,0.8745381016790471,pos
PIK3CD-AS1,TALDO1,0.874517046709627,pos
PIK3CD-AS1,ARL11,0.8736970004954333,pos
PIK3CD-AS1,KCTD21,0.8728733432076805,pos
PIK3CD-AS1,ARHGDIB,0.8727309426305013,pos
PIK3CD-AS1,TNFAIP8L2,0.8726709493187003,pos
PIK3CD-AS1,MANSC1,0.8720005631919963,pos
PIK3CD-AS1,AGTRAP,0.871630766081468,pos
PIK3CD-AS1,RTN3,0.8696399941867362,pos
PIK3CD-AS1,ZNF467,0.8687730158644469,pos
PIK3CD-AS1,HCK,0.8683253270494422,pos
PIK3CD-AS1,RASGRP4,0.8678711159918701,pos
PIK3CD-AS1,CA4,0.8673677814525307,pos
PIK3CD-AS1,IRAG1,0.8672618881687265,pos
PIK3CD-AS1,KCNH7,0.8666478403811242,pos
PIK3CD-AS1,RPS6KA1,0.866198426170145,pos
PIK3CD-AS1,RALGDS,-0.86840587340306,neg
PIK3CD-AS1,JUN,-0.8574332785897101,neg
PIK3CD-AS1,EMD,-0.8542585456031276,neg
PIK3CD-AS1,ATF3,-0.8509612392663782,neg
PIK3CD-AS1,MAFF,-0.8509303818739431,neg
PIK3CD-AS1,CCL3,-0.8482125412827634,neg
PIK3CD-AS1,RGS1,-0.8426258076636312,neg
PIK3CD-AS1,VEGFA,-0.8416487136944069,neg
PIK3CD-AS1,CXCL8,-0.8406441898634982,neg
PIK3CD-AS1,BTG3,-0.8390203819913888,neg
PIK3CD-AS1,DUSP10,-0.8382818977355659,neg
PIK3CD-AS1,CCL4,-0.8374329976314931,neg
PIK3CD-AS1,BHLHE40,-0.8373750814804053,neg
PIK3CD-AS1,DUSP2,-0.8368496008639335,neg
PIK3CD-AS1,NR4A1,-0.8353229270634982,neg
PIK3CD-AS1,TKTL1,-0.8330666735569235,neg
PIK3CD-AS1,CD83,-0.8301880893335178,neg
PIK3CD-AS1,ZBTB21,-0.8281930137366861,neg
PIK3CD-AS1,JMY,-0.8277376866732568,neg
PIK3CD-AS1,DUSP5,-0.8179611849424427,neg
PIK3CD-AS1,CD69,-0.8172903869978322,neg
PIK3CD-AS1,PLAU,-0.816873965082095,neg
PIK3CD-AS1,ARHGEF39,-0.8157195917988123,neg
PIK3CD-AS1,EOMES,-0.8143099555421245,neg
PIK3CD-AS1,SH2D2A,-0.8105163701032395,neg
PIK3CD-AS1,LGR6,-0.8103456425989682,neg
PIK3CD-AS1,CAPN5,-0.8101175239698978,neg
PIK3CD-AS1,HILPDA,-0.8098368324158668,neg
PIK3CD-AS1,SETBP1,-0.807993276239187,neg
PIK3CD-AS1,AK1,-0.8079730195758902,neg
PIK3CD-AS1,H1-3,-0.8079573021213169,neg
PIK3CD-AS1,SERPINH1,-0.8067140466786326,neg
PIK3CD-AS1,PI4K2A,-0.8064727471262461,neg
PIK3CD-AS1,TSPYL2,-0.8064052954782012,neg
PIK3CD-AS1,PPT2,-0.8035231006492304,neg
PIK3CD-AS1,AUTS2,-0.8025223137023804,neg
PIK3CD-AS1,ARL4C,-0.8018748613321203,neg
PIK3CD-AS1,DNAJA4,-0.8007765073605554,neg
PIK3CD-AS1,C1orf21,-0.8002077373272637,neg
PIK3CD-AS1,AVPI1,-0.8001782529532537,neg
PIK3CD-AS1,SYTL2,-0.7990915178962646,neg
PIK3CD-AS1,SSBP3,-0.7970136124429374,neg
PIK3CD-AS1,FTH1,-0.795872032938849,neg
PIK3CD-AS1,H1-4,-0.7952613058261865,neg
PIK3CD-AS1,CXCR4,-0.7951672262745046,neg
PIK3CD-AS1,USP36,-0.7945815062348034,neg
PIK3CD-AS1,ZNF331,-0.7942736246646882,neg
PIK3CD-AS1,ST13,-0.7938498448028999,neg
PIK3CD-AS1,RUNX3,-0.7927752159922801,neg
PIK3CD-AS1,HBEGF,-0.79259277245449,neg
ENSG00000305635,FTH1,0.9241355285123748,pos
ENSG00000305635,GTPBP1,0.8936264240902176,pos
ENSG00000305635,RHOB,0.8876561195892343,pos
ENSG00000305635,H1-3,0.8872216866968294,pos
ENSG00000305635,JUN,0.8872060951917436,pos
ENSG00000305635,LIF,0.8862425616600667,pos
ENSG00000305635,PPP1R15A,0.8839330641523174,pos
ENSG00000305635,H2AC20,0.8822057454172133,pos
ENSG00000305635,GADD45G,0.8802702467571304,pos
ENSG00000305635,EMD,0.8746841313789387,pos
ENSG00000305635,HILPDA,0.8732985459314174,pos
ENSG00000305635,CXCL8,0.8687320930761383,pos
ENSG00000305635,H1-4,0.8684800491102098,pos
ENSG00000305635,MAFF,0.8658404788391871,pos
ENSG00000305635,DDIT4,0.865605937883271,pos
ENSG00000305635,H2BC18,0.8653574886131314,pos
ENSG00000305635,VEGFA,0.8617736032347033,pos
ENSG00000305635,ATF3,0.8581965966936203,pos
ENSG00000305635,NFKBID,0.854696274867138,pos
ENSG00000305635,PLAUR,0.8501786696025544,pos
ENSG00000305635,HBEGF,0.8493788548909237,pos
ENSG00000305635,G0S2,0.8484311567670353,pos
ENSG00000305635,MRPL55,0.8479081024052795,pos
ENSG00000305635,CARD19,0.840421912850825,pos
ENSG00000305635,ENSG00000285976,0.8401732733702941,pos
ENSG00000305635,CCL3,0.8396940039022383,pos
ENSG00000305635,HSPA1B,0.8387920445943776,pos
ENSG00000305635,BHLHE40,0.8362967459739389,pos
ENSG00000305635,PLIN2,0.8346504160479574,pos
ENSG00000305635,RALGDS,0.833961629422943,pos
ENSG00000305635,GADD45B,0.8252950773085352,pos
ENSG00000305635,DNAJB1,0.8249473779979788,pos
ENSG00000305635,CSRNP1,0.8247040191823999,pos
ENSG00000305635,NR4A1,0.8245477087832481,pos
ENSG00000305635,DUSP2,0.8225844941215283,pos
ENSG00000305635,SNAI1,0.8207369516499577,pos
ENSG00000305635,DDIT3,0.8191587104634482,pos
ENSG00000305635,MCOLN1,0.8191082931782078,pos
ENSG00000305635,TKTL1,0.8140905578314859,pos
ENSG00000305635,GZF1,0.8123382181278821,pos
ENSG00000305635,H2BC8,0.8100622444986142,pos
ENSG00000305635,SLC3A2,0.8098452105698377,pos
ENSG00000305635,C5orf58,0.8082630770700945,pos
ENSG00000305635,SERPINH1,0.807767040047432,pos
ENSG00000305635,DUSP10,0.8057894546863271,pos
ENSG00000305635,RGS1,0.8052283456281912,pos
ENSG00000305635,CCL4,0.8040381251590626,pos
ENSG00000305635,AVPI1,0.8036778721102369,pos
ENSG00000305635,NXT1,0.8032827873950384,pos
ENSG00000305635,OSM,0.8032796671214748,pos
ENSG00000305635,MED18,-0.8362512829480846,neg
ENSG00000305635,KCTD2,-0.8336454475815738,neg
ENSG00000305635,SAP30L,-0.8252386485990584,neg
ENSG00000305635,FRAT1,-0.8242829424173133,neg
ENSG00000305635,PTAFR,-0.82113916946412,neg
ENSG00000305635,RAMAC,-0.8199480534678846,neg
ENSG00000305635,P2RY13,-0.8179169201207956,neg
ENSG00000305635,KCTD21,-0.8144660086421321,neg
ENSG00000305635,TNFAIP8L2,-0.8141462306784648,neg
ENSG00000305635,TNFSF10,-0.8101281324091759,neg
ENSG00000305635,CCNDBP1,-0.8072661975360795,neg
ENSG00000305635,CARD6,-0.8032773361993832,neg
ENSG00000305635,WBP1L,-0.8028223494310843,neg
ENSG00000305635,CANT1,-0.7989909928788337,neg
ENSG00000305635,MNDA,-0.7955356275645153,neg
ENSG00000305635,SMG8,-0.7927905556045513,neg
ENSG00000305635,NFAM1,-0.7923995991857994,neg
ENSG00000305635,HHEX,-0.7912071653221832,neg
ENSG00000305635,NLRC4,-0.7889539387575903,neg
ENSG00000305635,SLC40A1,-0.7877880961944842,neg
ENSG00000305635,ZSWIM3,-0.7872477793888729,neg
ENSG00000305635,TMEM169,-0.7870916330795568,neg
ENSG00000305635,LAMTOR1,-0.7861678615957822,neg
ENSG00000305635,PDCD6,-0.78424964937128,neg
ENSG00000305635,ZNF20,-0.7833151303324856,neg
ENSG00000305635,NMNAT1,-0.7829860373985291,neg
ENSG00000305635,IMPA2,-0.7815191240242736,neg
ENSG00000305635,TADA3,-0.7812958986970979,neg
ENSG00000305635,SLC39A1,-0.7812745416687809,neg
ENSG00000305635,SLC22A4,-0.780327245322496,neg
ENSG00000305635,FADD,-0.7800570583081711,neg
ENSG00000305635,C1GALT1C1,-0.7787627664886825,neg
ENSG00000305635,CDC123,-0.7787306674510305,neg
ENSG00000305635,LRP10,-0.7786381768937073,neg
ENSG00000305635,S1PR4,-0.7771298376909839,neg
ENSG00000305635,SGMS2,-0.7760270312150379,neg
ENSG00000305635,PISD,-0.7758639616035996,neg
ENSG00000305635,C1RL,-0.7748265225613334,neg
ENSG00000305635,NMI,-0.7739450318141214,neg
ENSG00000305635,DHRS7B,-0.7728868313865472,neg
ENSG00000305635,CUL3,-0.7720703611310251,neg
ENSG00000305635,SULT1B1,-0.7720670214688653,neg
ENSG00000305635,FLOT2,-0.7719918068188891,neg
ENSG00000305635,SNX11,-0.771409094939653,neg
ENSG00000305635,OPRL1,-0.7707743513705629,neg
ENSG00000305635,TUSC2,-0.7706966815806562,neg
ENSG00000305635,HPS6,-0.7699611172615223,neg
ENSG00000305635,UNC50,-0.7699337267174621,neg
ENSG00000305635,NLRP12,-0.7696380287342577,neg
ENSG00000305635,ROM1,-0.7696116571136922,neg
ENSG00000298322,FTH1,0.9004557035530552,pos
ENSG00000298322,H1-3,0.9002829545338444,pos
ENSG00000298322,H2BC18,0.8990723913128473,pos
ENSG00000298322,RHOB,0.8979963615874512,pos
ENSG00000298322,ENSG00000285976,0.8940227220714898,pos
ENSG00000298322,H2AC20,0.8808990996857026,pos
ENSG00000298322,JUN,0.8759050206640379,pos
ENSG00000298322,H1-4,0.8705523859961629,pos
ENSG00000298322,CXCL8,0.8681303691930606,pos
ENSG00000298322,H2BC8,0.867448280932556,pos
ENSG00000298322,LIF,0.8566024477562462,pos
ENSG00000298322,GTPBP1,0.8515136766865494,pos
ENSG00000298322,H3C13,0.8465516545819298,pos
ENSG00000298322,PPP1R15A,0.8435117767820904,pos
ENSG00000298322,HILPDA,0.8336116973193329,pos
ENSG00000298322,H2AC8,0.8333357626493821,pos
ENSG00000298322,GADD45G,0.8308360408799017,pos
ENSG00000298322,RBM15,0.8291764855673914,pos
ENSG00000298322,DDIT4,0.8290805799193682,pos
ENSG00000298322,EMD,0.828699305816006,pos
ENSG00000298322,VEGFA,0.825381363594992,pos
ENSG00000298322,RGS1,0.8236223532757652,pos
ENSG00000298322,CCL3,0.8222667496912104,pos
ENSG00000298322,MAFF,0.8214254939349112,pos
ENSG00000298322,ZBTB20,0.8186160037535932,pos
ENSG00000298322,ATF3,0.8150927937974514,pos
ENSG00000298322,GZF1,0.81418674290925,pos
ENSG00000298322,H2AC16,0.8132827765842852,pos
ENSG00000298322,HBEGF,0.8126596531511702,pos
ENSG00000298322,SRSF3,0.8116778246614921,pos
ENSG00000298322,CSRNP1,0.80972208582712,pos
ENSG00000298322,G0S2,0.8091591534037617,pos
ENSG00000298322,CARD19,0.8080136023968352,pos
ENSG00000298322,C5orf58,0.8072517607936585,pos
ENSG00000298322,MRPL55,0.8050515721088369,pos
ENSG00000298322,IRGQ,0.8047833866916086,pos
ENSG00000298322,CD69,0.8021882005106937,pos
ENSG00000298322,DUSP2,0.801321611364942,pos
ENSG00000298322,H2BC26,0.7991607379259253,pos
ENSG00000298322,NR4A1,0.7989984518994666,pos
ENSG00000298322,IFNG,0.7958091998160123,pos
ENSG00000298322,CCDC85C,0.7933176614544232,pos
ENSG00000298322,H2BC7,0.7910513257535791,pos
ENSG00000298322,PLAUR,0.7898452916753307,pos
ENSG00000298322,NFKBID,0.7892309910797244,pos
ENSG00000298322,HSPA1B,0.7886535903927934,pos
ENSG00000298322,FOS,0.7885840003812108,pos
ENSG00000298322,RALGDS,0.7830166404460772,pos
ENSG00000298322,GATAD2B,0.7829599598821951,pos
ENSG00000298322,GLUL,0.7826580073500626,pos
ENSG00000298322,TNFAIP8L2,-0.8351006733057262,neg
ENSG00000298322,KCTD21,-0.8269314263425921,neg
ENSG00000298322,PTAFR,-0.8176989001250581,neg
ENSG00000298322,MED18,-0.8110553874861217,neg
