gene,mean_cpm,mean_log2cpm,cv
UBAP2L,59.30328644207303,5.9141647239527,0.264805951572402
PDE8A,49.9726432754078,5.67165126354059,0.26480963218585724
PCBP2,172.72805468744673,7.440686938009856,0.26481626042638245
NEDD8,44.946269840790926,5.521875835604388,0.2648322781205503
SRSF2,108.7928132780253,6.77863981253784,0.2650294711759582
DHRS3,212.59803617828172,7.738754572713683,0.26512616285574514
INTS10,49.748346864794165,5.665288921937721,0.26540111969527985
NR3C1,46.14665378596024,5.559083474743956,0.26545313160458844
TEX261,60.10920015055101,5.933317692809958,0.26555727634869875
IST1,67.68058860194643,6.10183049837229,0.2655790583611675
NR1H4,77.16014555490932,6.28836124887675,0.2656626264670189
RNF11,50.559536201941604,5.688167381042933,0.2656778240543345
RPL15,261.37398853823055,8.035480889658265,0.2656893512199421
ATP13A1,46.842059790081514,5.580207599493705,0.2656977485369128
FAM234A,54.64991742091424,5.798307641636522,0.265723106292505
TBC1D17,57.17283417013073,5.862273688611195,0.265751785817271
RALY,47.46700349893488,5.598930984677397,0.26585469357234487
RCC1L,54.24406464064482,5.787747566206165,0.26585544933721844
GOLGA2,52.364393227013935,5.73780553625858,0.2658740084059778
EBLN3P,60.48688212886463,5.942206747513719,0.26590255976330884
KHNYN,39.79706622370003,5.3503935045179665,0.26605942564217633
KHSRP,74.60108524560003,6.24033503921741,0.26606202226297154
CCNT2,41.51409893068239,5.409869455767261,0.26607126894190464
SIDT2,40.61858506803901,5.379156012627049,0.2662747902325042
TOM1,74.08465448814707,6.230446180309641,0.2663540738214719
DNAJA2,42.19145809161144,5.432674115901605,0.26635734863627314
POLD2,74.60339731681755,6.240379159783459,0.2664949401677232
DPP7,64.12323044455613,6.0251003613027265,0.26653188239903813
ATPAF1,45.28174443969141,5.532371338050614,0.2665592518037885
CNP,49.116305399106444,5.647208157215645,0.2666080608991177
OGA,108.30237423099912,6.772180928882315,0.26674440418454465
OAZ1,209.1864209904767,7.715525657350269,0.26688222338733325
HPN,634.8795592598926,9.31260972303099,0.26706890014550966
MRPL49,39.787523707462384,5.35005601576113,0.2671100439352694
CFLAR,109.26040925936958,6.784771051253509,0.26722296787288496
PRPF40A,40.118034022432525,5.361699381454849,0.26722371115868987
HYAL1,162.45428729482296,7.352743408286216,0.267247622804722
ELAC2,54.495389458314804,5.794296012621743,0.26738463870620055
SELENOT,47.337303718720925,5.595065095915582,0.2675802720562186
RPLP1,438.03472415714907,8.778191239758943,0.26763234845793554
CSNK2B,48.91555059179279,5.641417434831838,0.26764349077109
DNM2,81.52041622270073,6.366679192904197,0.26765016583765716
HERC1,38.25350160208857,5.294749450003517,0.2676711912386266
RALGAPA2,84.21574396902741,6.41304809397322,0.26767476122374084
CGGBP1,52.315564980856664,5.7364848706961045,0.26768594990947986
ZNF638,82.97137750604985,6.391825749362819,0.26770541331562303
RPL41,100.7766539923921,6.669262856963601,0.26786794464773883
GPAA1,70.6644656421676,6.1631860401814365,0.26796272084259015
CPNE1,46.186774190362954,5.56031064337764,0.26814214141928144
USP19,39.00359117429594,5.322057613307102,0.2681631004091763
DNAJA3,74.90659014799436,6.246153239567608,0.26826548368124864
APEX1,54.4865370271623,5.794065860578882,0.26827189176581606
FZR1,42.413289069656706,5.440064822816297,0.26828996823589535
ATF6B,38.92925053473489,5.319374087971054,0.26839854095043375
RDX,61.413922538801565,5.963795978738527,0.26842609879021573
NUDT5,42.770130132308246,5.451874768125385,0.26846815656644607
ANP32A,47.451544420649974,5.5984707479890385,0.2684906954413118
POMGNT1,55.62544553644133,5.823378591404923,0.26859607364531285
APRT,57.508935244637605,5.870585058878449,0.26866273252078765
C6orf62,77.81237639898492,6.300350297759321,0.26869175334290873
PPP2CA,57.2545901133097,5.864299824874193,0.26870636775287793
NASP,47.70504190522108,5.605999221510184,0.26875915953528395
PITPNB,57.760056575859416,5.8767638798501824,0.26878535079819005
U2AF2,80.45772654637469,6.347979644730275,0.2687887806852054
DESI1,79.36411472822297,6.328479528371545,0.2689815418020913
PHRF1,64.46054832052754,6.032553781840659,0.26911512735703946
TPMT,50.93732315760021,5.698699754518358,0.2691402145474835
EDF1,148.17119127146043,7.220825131380631,0.2691495850883383
CDC42EP4,38.57801975349068,5.30662752527965,0.2691836144024633
HNRNPL,105.89082586468672,6.7399942257378385,0.2692702410208091
PIGQ,39.74114590217657,5.348414653594162,0.2692974853158211
PPP4C,49.47829402377937,5.657591248372986,0.2693239225657035
TIMM13,41.885619245710345,5.422422047482983,0.2693525382836445
RPS10,205.24732229648694,7.688231578783329,0.2693631870504934
COQ9,57.817901762263794,5.878183414114552,0.2693740428040364
ATXN10,43.82370774266617,5.486190086009547,0.269382718759295
YTHDF1,40.44287818463462,5.373052295752245,0.2694120458194529
LYPLA2,46.41882048440169,5.567387871952995,0.2695620418308946
ACTR1A,47.9766169097021,5.614021217173026,0.26960987127928066
SAP18,52.751633631651195,5.748236696965586,0.2696825721934675
DVL3,58.0594179827951,5.884095233995995,0.26971820571442506
ZDHHC5,55.54796235302406,5.82140313402463,0.2697997420407978
TACO1,39.73596192919171,5.348231070933301,0.2699655539921106
TMEM120A,56.81912896082121,5.853474969814929,0.27004242710630766
SNX5,38.760459721116476,5.313262532711622,0.27012712875928513
PRRC2C,73.50306753724878,6.2192279222026805,0.2701571010481938
RBBP6,49.436214254934164,5.656388085846829,0.270188621880687
TOP2B,51.42441263086895,5.712166887179098,0.27021469902555645
EWSR1,70.60771140981379,6.162043054075776,0.2702833289802136
HNRNPD,97.21039592811104,6.61780384203526,0.27032810615598935
OIP5-AS1,80.60203547733556,6.35053323405022,0.27039068996442467
INTS11,62.2762363480828,5.983591886173495,0.27071712861798775
GTF3A,63.75597180114896,6.016941339279296,0.2708178917803677
IPO5,64.30090275713313,6.0290310314406375,0.27136559513675523
GORASP1,46.766719856451196,5.577933905142022,0.27139068226516827
SUN2,108.91810521041035,6.780285229801149,0.27139551503215836
NORAD,157.3688895516923,7.3071451457877785,0.2714684152044923
DDX39B,136.55958668673065,7.10391287601886,0.2716373373967139
QTRT1,42.256946489097494,5.434859923836876,0.2717553678439579
SUN1,66.21807955811167,6.070777419866409,0.27179968932690324
EIF2S3,82.55633829737745,6.384677365224817,0.2719870409025904
SPEN,63.518240228049294,6.011635183584112,0.27213234799797564
TMED10,132.12906673368695,7.056681786226143,0.27216448841571644
DCAF6,76.728906902858,6.280379322731895,0.2721857969338964
TECR,50.62277093891442,5.68993567747653,0.27241386176669957
GOLM2,39.961101434053894,5.356182604465579,0.2725234938238997
EIF4A2,164.35878884757426,7.369455916826839,0.2725492977007245
HMGB1,106.44631089085046,6.74747213926129,0.27263852070871825
SRSF6,149.79662422467354,7.236460322168867,0.27276188716692856
PCGF5,40.1517893289861,5.362883257002831,0.2729114567206578
QARS1,70.1399806241111,6.152588676350625,0.27291176258115063
AHCY,136.00883120159713,7.098125077997933,0.27294849383034975
PRR13,49.27205818606706,5.651684850442378,0.27315084201978446
CABIN1,42.07324281127447,5.428720037265167,0.273247042729775
RIOK3,63.690577743906005,6.015483692235858,0.2732796660268247
ZFAND3,55.42170106196802,5.818178257384234,0.273390454598579
ATP6V0A1,60.285317734965346,5.937469580417352,0.2735435258022057
SCAMP2,44.75639272056066,5.515901414283084,0.27359002399607624
PTBP1,136.3664795064957,7.101886187018733,0.2735908502433139
PSMD3,70.1797446971659,6.153394853180505,0.2736982441250958
RHOT2,77.86759580871421,6.301360759274738,0.2738944785126493
ZMYM2,39.68583797701981,5.346454800046476,0.2739130213971822
RBMX,64.59533522741899,6.035521316993553,0.27421273679910835
NAPRT,61.51167403569475,5.966053732672968,0.2742165793536322
FBRS,48.83437396680686,5.639069299919954,0.27432897994117506
RNF130,82.71306808763595,6.387380948171924,0.27435437405400814
SCARB2,145.97231962353277,7.199400657066384,0.2744312625621477
LARP1,93.95051812761594,6.569103967806659,0.2745458955028263
SUMO3,43.071580125283475,5.461776718256587,0.2746584270595015
MTG1,47.48083869388743,5.599342751805613,0.2746586994086083
ACP2,70.99619588822488,6.169848774800902,0.27493045893836493
CD81,593.5027868458819,9.215539762671325,0.2751327847632116
RPS15,142.05543906416267,7.160430540715934,0.27514649559067555
SRSF7,88.12323645481965,6.477729719088393,0.27525963219968214
RPL21,179.28858709524192,7.494164261740527,0.2756325403733728
SMAP2,60.15865976908295,5.9344848867122515,0.27565455705899894
ACAD10,46.046803099885885,5.556024787901991,0.27576439480269777
TRIM56,49.29734328177212,5.652410293418439,0.27601356543559447
SLC25A38,45.49730822990338,5.539075294639768,0.27601484483467253
ERLIN2,41.555576197585665,5.411276280277228,0.2761364852384599
ZSWIM8,97.32584002784154,6.619498701494901,0.27614176652711164
NFIC,153.51519840256347,7.271604941053882,0.27633478884528195
EMC10,66.36706579026122,6.073971558202065,0.27637356188484924
TCEA1,38.48832662943471,5.303354327852322,0.27643845664518263
ADK,52.72876947668329,5.747622891982911,0.2765819939306062
YPEL5,39.58455173660984,5.342858773672784,0.2766859974360343
UBA5,39.5924275689316,5.343138715704782,0.27675434162503326
