rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p
14,Protein Phosphatase Binding (GO:0019903),7.161877774755458e-08,3.9480849667842204,64.95353277504876,ANKLE2;VCP;MTMR3;PPP1R11;MVP;PXN;IQGAP1;SMG7;ARPP19;STRN4;SLC9A1;PPP1R9B;PTPA;ENSA;RACK1;STAT6;MAP2K7;JAK1;STAT3;ATP2B4;RPA2;LILRB2;GTF2F1;VRK3;CTNNB1;ANAPC5,3.6014013953056015e-06,0,0
15,Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111),3.127328940059193e-07,2.57287932510883,38.5363713989402,ARF4;RAB1A;ARF1;RAB5B;RAB5C;SAR1A;DHX9;RAB1B;AGAP2;GNAI3;GNAI2;EFTUD2;RAB43;CDC42;RHOT2;RAP1A;GNG5;RAC2;MFN2;RAC1;RAB6A;GBP2;RAB8B;RAB2A;RAB4B;ENTPD4;SEPTIN2;RHOG;RHOA;RAB11A;SEPTIN7;RAB11B;DNM2;RRAGA;RIT1;RAB14;GNB2;RAB35;GNB1;GNAS;SRPRA;ARL8A;RAB7A,1.418290828851383e-05,0,0
16,Purine Ribonucleoside Triphosphate Binding (GO:0035639),3.223388247389507e-07,2.1215778885681797,31.712630444969776,ARF3;ARF4;ARF1;NDUFA13;HNRNPU;AKT2;PAPOLA;RAC2;MYO18A;AKT1;RAC1;RAB2A;MINK1;RHOG;TUBA4A;RHOA;DNM2;ACLY;RRAGA;RAB35;BTK;SIK3;MYH9;CARS1;CARS2;ARF5;ARL8A;RABL6;RAB7A;PXK;PDXK;DHX9;RAB1B;VPS4A;AGAP2;STK4;CDC42;PTPA;RHOT2;ATP5F1A;RAP1A;STK38;MKNK2;PGK1;RAB6A;GBP2;MARK2;MAP4K4;SRPK2;RAB4B;MLKL;HSPA4;MYO9B;TUBB4B;RAB11A;RAB11B;BCKDK;GLUD1;PFKL;RIT1;RAB14;STK17A;CAPRIN1;MYO1F,1.418290828851383e-05,0,0
17,RNA Polymerase II Complex Binding (GO:0000993),5.17097281919468e-07,8.481137815637359,122.76476514326279,ELOF1;DHX9;PCF11;NCOA3;PCIF1;AGO2;SUPT4H1;WAC;HNRNPU;ERCC5;CCAR2;BRD4,2.1413910968900323e-05,0,0
18,GTPase Binding (GO:0051020),9.274839898968514e-07,2.666979788016846,37.04645698082988,ARHGAP1;WAS;BRK1;IQGAP1;FGD3;AKAP13;GGA1;PAK1;GGA3;TMEM127;PPP6R1;DVL3;DENND5A;PAK2;RAB11FIP4;TNPO3;RALBP1;ATP6AP1;MYO5A;TSC2;MYO9B;GAPVD1;CYRIB;UNC13D;EHD1;FMNL1;RILPL2;SGSM3;GNB2;GNB1;RIN3;ULK1;ARHGEF2;PKN1;LCP1;DOCK2;PICALM,3.627492938263241e-05,0,0
19,Small GTPase Binding (GO:0031267),1.0374553198750912e-06,2.7896854002580875,38.438348838211105,ARHGAP1;WAS;BRK1;IQGAP1;FGD3;AKAP13;GGA1;PAK1;GGA3;TMEM127;PPP6R1;DVL3;DENND5A;PAK2;RAB11FIP4;TNPO3;RALBP1;ATP6AP1;MYO5A;TSC2;MYO9B;GAPVD1;CYRIB;UNC13D;EHD1;FMNL1;RILPL2;SGSM3;RIN3;ULK1;ARHGEF2;PKN1;DOCK2;PICALM,3.8440449746950746e-05,0,0
20,GTPase Activity (GO:0003924),1.2642349526054251e-06,2.482801792303637,33.719038893104205,ARF4;RAB1A;ARF1;RAB5B;RAB5C;SAR1A;RAB1B;AGAP2;GNAI3;GNAI2;EFTUD2;RAB43;CDC42;RHOT2;RAP1A;GNG5;RAC2;MFN2;RAC1;RAB6A;GBP2;RAB8B;RAB2A;RAB4B;SEPTIN2;RHOG;RHOA;RAB11A;SEPTIN7;RAB11B;DNM2;RRAGA;RIT1;RAB14;GNB2;RAB35;GNB1;GNAS;SRPRA;ARL8A;RAB7A,4.450107033171097e-05,0,0
21,GTPase Activator Activity (GO:0005096),1.4733209961445626e-06,2.692622403313072,36.156510809654215,ARHGAP9;TBC1D9B;AGAP2;ARHGAP1;ASAP1;IQGAP1;ARHGAP15;ARHGAP4;PREX1;TBC1D10C;NCKAP1L;TBC1D17;TBC1D22A;TBC1D10B;RAP1GAP2;UNC45A;ARFGEF1;RALBP1;RANBP3;TSC2;MYO9B;ARAP1;GMIP;ARHGAP26;ARFGAP3;ARHGAP25;ARHGAP45;ARFGAP2;TBC1D1;ARHGAP30;SGSM3;TBC1D25;PREB;SIPA1;ARHGEF6,4.939133244217962e-05,0,0
22,Nuclear Androgen Receptor Binding (GO:0050681),3.2913635761383628e-06,8.94131794131794,112.87706301302954,DDX5;DAXX;SNW1;PRMT2;PRKCB;NSD1;PARK7;PKN1;ZBTB7A;FOXP1,9.756556278359916e-05,0,0
23,Basal RNA Polymerase II Transcription Machinery Binding (GO:0001099),3.305965479610876e-06,6.71242774566474,84.70937484344992,DRAP1;ELOF1;DHX9;PCF11;NCOA3;AGO2;SUPT4H1;WAC;HNRNPU;ERCC5;GTF2F1;CCAR2,9.756556278359916e-05,0,0
24,Promoter-Specific Chromatin Binding (GO:1990841),3.3260987312590624e-06,6.020769441743337,75.94424268295121,DDX5;DHX9;TAF10;HNRNPU;GTF2F1;MACROH2A1;WDR13;RBL2;NIPBL;POLR2A;E2F4;NUP98;ATF4,9.756556278359916e-05,0,0
25,Guanyl Ribonucleotide Binding (GO:0032561),7.234226911072896e-06,2.479140299517986,29.3448078973359,ARF3;ARF4;ARF1;RAB5B;RAB5C;RAB1B;AGAP2;GNAI3;CDC42;RHOT2;RAP1A;RAC2;RAC1;RAB6A;GBP2;RAB8B;RAB2A;RAB4B;RHOG;TUBB4B;RHOA;RAB11A;TUBA4A;RAB11B;DNM2;GLUD1;RRAGA;RIT1;STING1;RAB14;RAB35;ARF5;ARL8A;RABL6;RAB7A,0.00020371582981581275,0,0
26,Protein Kinase Activator Activity (GO:0030295),8.232130983605669e-06,3.7064927957226907,43.39363708064,PARP6;NEK9;DAXX;MAP2K2;STRADA;AGAP2;IQGAP1;STK4;PARP8;MOB1A;STING1;TAOK2;AKT1;NCKAP1L;CALM3;TAB2;CALM1;PAK2;MARK2,0.00022158365989936337,0,0
27,RNA Polymerase Core Enzyme Binding (GO:0043175),8.49823695636763e-06,6.708303249097473,78.32381312583836,ELOF1;DHX9;PCF11;NCOA3;AGO2;SUPT4H1;WAC;HNRNPU;ERCC5;MAF1;CCAR2,0.00022158365989936337,0,0
28,Polyubiquitin Modification-Dependent Protein Binding (GO:0031593),1.1091199807844211e-05,4.82225685554195,55.01885760172524,RNF31;VCP;UBXN1;ZFAND2B;RAD23B;BAG6;PSMD4;UIMC1;TOM1;UBQLN1;TAB2;SQSTM1;EPS15;UBL7,0.0002788644523115116,0,0
29,Protein Phosphatase Regulator Activity (GO:0019888),1.3987095250842378e-05,4.3819853288417345,48.97909511080871,PPP2R2A;PPP4R3A;PPP2R5C;ARPP19;PPP1R9B;PTPA;PPP1R2;PPP3R1;PPP2R1A;PPP6R1;PPP6R2;ENSA;PPP6R3;CALM3;CALM1,0.0003395487950549322,0,0
30,DNA-binding Transcription Factor Binding (GO:0140297),1.4589704808897746e-05,2.238231063653429,24.92313806870611,DAZAP2;HDAC5;CRTC2;HDAC3;LDB1;CTBP1;DHX9;MAX;HDAC1;CHD4;PARK7;RBPJ;STK4;CRKL;YY1;CHCHD2;MLX;VHL;MTA2;ZBTB7A;MAPK3;STAT5A;ZBTB17;DAXX;CREBBP;STAT3;ARNT;WWP2;YWHAZ;USF2;SIRT2;USF1;PSMC5;NCOR1;STING1;CSNK2B;CTNNB1;CGGBP1;ATF4;NFE2L2,0.0003423717395154671,0,0
