gene,mean_cpm,mean_log2cpm,cv
TMBIM1,188.49990797171412,7.566053337544264,0.2603304174411194
E2F4,84.39665570466201,6.416107667159682,0.2606417325213061
TMEM248,68.94992675275249,6.128250641576947,0.26069643870838816
USP4,153.38270080757178,7.270367291750107,0.26103912276844854
EXOC7,88.50183829444987,6.483845409343031,0.26104107585277003
ARAF,130.10174901878287,7.034543122351119,0.2611715937191217
WDTC1,214.0116515736978,7.748271031971425,0.26117335715471157
ZDHHC5,73.19045024523855,6.213161590756261,0.26160093610771934
MAP2K2,188.79806227298008,7.56832145313779,0.26176909080181987
ARNT,55.080182956035436,5.809419150893075,0.2621518810849129
LAPTM5,1773.6823756499691,10.793345125573156,0.2624071500448788
PRR14,101.5847355500704,6.680672265899518,0.26299691927851687
SAP18,54.5047765005148,5.7945400237751645,0.2630611355605953
ACIN1,172.7529798951873,7.440893910305223,0.26317548676625246
CARS1,60.89783552537535,5.951817056323605,0.26324240402977134
TMEM131L,69.63364763821282,6.142283696467503,0.2634107495341946
PSME3IP1,90.6019483458175,6.5173063792243795,0.26374551748867725
HGS,90.69548291553151,6.518778760704711,0.264386702650629
CALCOCO2,102.30212897124612,6.6907261770329605,0.26440899410542645
CYB5R3,134.13182473816698,7.078223671877271,0.2646436046900841
RALY,227.20393623961596,7.834179866346092,0.264945490897837
WDR45,118.9421194364455,6.906194561049686,0.26508372884066533
CLPTM1,83.83958045484628,6.406665581418144,0.26545732825674906
PPP2CA,108.89859762273275,6.780029166456432,0.2656463202743226
ATP6V1E1,111.93121459757323,6.819300497151239,0.26603863414488366
EXOC3,86.1536752266918,6.445489598246064,0.266613175086763
CALCOCO1,138.36064452795924,7.122679391148625,0.2671823900216208
SH3KBP1,187.42144544265219,7.557819366365558,0.26782603037602365
POLDIP2,47.94315809498271,5.6130352903171685,0.2680472694144392
RANBP3,54.31747562316222,5.789663416432856,0.26817152176489767
BAP1,82.26381316723086,6.379617724846207,0.26831765184350126
ATP5F1B,357.7365810022584,8.486781056730786,0.26833000229237924
DVL3,78.98223626725186,6.321607713701967,0.26863939049619845
PI4KB,78.172104424956,6.306920294170868,0.26949896727694195
COPA,155.67701460197816,7.291649733643504,0.27001983028767784
BRK1,116.97724479122132,6.882364812136127,0.2703667181940884
HNRNPC,379.01254097998566,8.569903220202225,0.27091074752139543
SHC1,49.115898088845206,5.647196431952236,0.27113895328615606
MARS1,112.12423995094844,6.821764288952392,0.27131142086007937
CUX1,102.3812577904875,6.691830849861068,0.2716894403905412
PSMA7,106.55881507603543,6.748981956705216,0.27174265722485996
EEF1D,110.62177052366481,6.802474625216248,0.27177543873258353
SKP1,134.25528235493144,7.079541128953967,0.2718840231500666
GUCD1,114.01107384760024,6.845628967604008,0.27208999250771165
AKT2,132.61112425207182,7.0618963191074675,0.2722981147472943
PCIF1,89.73157615337206,6.503532815784925,0.2730548030726118
INPPL1,180.38069096111312,7.50287707046273,0.27388448570420176
GPS2,89.67988657960838,6.502710681476219,0.2741501520739551
ANKRD13D,200.0807234712078,7.651630974623079,0.2742937658012149
PBX2,169.89244851938432,7.41694483767036,0.2743752492619386
DENND1A,47.69863374900864,5.605809392632779,0.27465966276901366
HADHB,90.10315299068922,6.509429080037801,0.27476368846426297
GGA3,87.46614625007675,6.467053572896846,0.27491025633536054
AHCYL1,49.51437353155757,5.65862205051781,0.2758502851531067
SUMO2,66.55216986397684,6.077930206432714,0.27649236212902345
PIGS,54.45682636079161,5.793293152221207,0.2771040347304715
AP2A1,128.90548677363958,7.021318556464681,0.2773563577221867
ZFAND3,123.50404183778659,6.960048767768323,0.2774799672475938
SH3GL1,64.70369707944916,6.037902646684917,0.27800946512016655
THRAP3,120.84965421382105,6.928958346747235,0.27822647761142477
AP2B1,156.07588128477144,7.295317864218778,0.27838673305202355
SPG21,109.48617199338202,6.787722008758609,0.2792679866438902
TBC1D22A,46.03360944956918,5.55562014652145,0.2793711007269949
PLEKHM1,112.18442614905938,6.822531650919462,0.2795070708052136
NELFE,51.40073502748923,5.711515143540857,0.2796924100875472
TSC22D4,256.39145710079464,8.007820360649392,0.2796998464857942
KHNYN,97.33475199267487,6.61962945720296,0.2804751938109589
UBE2I,48.8569986037989,5.639724129948051,0.2808755971870331
VPS4A,60.05042216749303,5.931929366461102,0.28092470121642094
C1orf43,94.02597232125133,6.570249976941146,0.2813470829242105
RXRB,62.822667143002306,5.995996994848688,0.2814775809108918
TAFAZZIN,84.70955446493666,6.421384132490702,0.2815251230267101
RSU1,67.90002507097124,6.106432602777151,0.2816043713060515
APH1A,118.71766575610422,6.903492244464079,0.28203241514583616
GPR108,124.6358251528359,6.973104098277026,0.28205195144957634
ANAPC16,71.99483052048654,6.189722391119219,0.28206869023922626
CALM3,230.24313790285697,7.853266744331648,0.2821853212188153
RXRA,356.43987412722294,8.481556772662307,0.2823540228983284
POLR2E,118.03286523478695,6.895216149568592,0.28257863242832343
CPNE1,188.91480193583695,7.56920854311477,0.282660214643491
PPP6R1,236.13934633062337,7.889591245452437,0.2832369943659535
ANP32A,216.71391230778625,7.766289791036001,0.2833162972172756
PCBP2,537.2463227924997,9.072122747953305,0.2834082454735545
TMUB2,99.02010343659617,6.644146191908325,0.2834200574810472
RAC2,1304.2634256576325,10.350125282673783,0.284302164361141
USP7,86.13413093478556,6.445166036274059,0.2843968685394144
CAST,168.11826269673801,7.40188865129295,0.2846985672370854
AP1M1,91.7979906650764,6.536021662213122,0.2849792532912383
WWP2,113.31664024509898,6.836891611277691,0.28501733354031605
ZBTB48,53.43032942374781,5.766338862469185,0.28510280626554424
SERP1,160.29716049743914,7.333577231043724,0.28516161346335556
