rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p
11,Cytoplasmic Vesicle Membrane (GO:0030659),1.8438210164040734e-14,3.1370953138848914,99.20860409276916,B4GALT1;ARHGAP1;AP2A1;TCIRG1;AP2A2;LAMP1;ADGRE5;CHMP1B;TOM1;ITGAX;VPS35;RAC1;VPS39;AP2M1;ATP6V0B;ATP6AP1;APLP2;ATP6AP2;AP1B1;HLA-B;RHOG;VPS37B;TMEM175;RHOA;SERPINB6;MFSD10;DNM2;RAB35;TMBIM1;EXOC3;ATP6V0D1;ATP6V0C;VPS28;CD44;RAB7A;RAB1A;RAB5B;TMED10;TSG101;COPB1;VPS4A;IQGAP1;CORO1C;APH1A;GGA1;NCSTN;SNX1;GGA3;RAP1A;AP2S1;NCKAP1L;RAB6A;SLC15A3;RFFL;CAMK2G;VPS16;AP1M1;ATP6V0A1;LYN;RAB4B;TOR1A;AP3D1;AP2B1;RAB11A;EHD1;DIAPH1;STING1;SNX17;UBAP1;PLEKHM2;TAB2;UBA1,6.134895381853554e-13,0,0
12,Secretory Granule Lumen (GO:0034774),2.4114160208382802e-14,3.4280694679598755,107.49046796234178,ARHGAP9;PYGB;HEXB;CTSZ;GDI2;SRP14;PSMD6;PSMD2;TMSB4X;TIMP2;COTL1;ACAA1;GUSB;B2M;ARSA;DBNL;IST1;ACTN1;PGAM1;PRKCD;ACTN4;GTPBP2;ILF2;UNC13D;ARHGAP45;FGR;ACLY;BIN2;NPC2;CSNK2B;ALDOA;DOCK2;PAFAH1B2;KPNB1;VCL;FTL;CSTB;VCP;PDXK;PSMD13;MVP;GNS;PSMB7;CYB5R3;NEU1;PSMB1;MAPK1;CCT8;CTSA;GSDMD;TGFB1;TRAPPC1;XRCC5;TUBB4B;CYRIB;PRDX6;NFKB1;ERP44;PFKL;TOLLIP;MAN2B1;PTPN6;FERMT3,7.354818863556755e-13,0,0
13,Lysosome (GO:0005764),5.2956311446866943e-14,2.778719657721637,84.94354021254294,CPQ;SLC44A2;HEXB;CLTC;CTSZ;RNF19B;GBA1;TCIRG1;IFI30;LITAF;TIAL1;LAPTM4A;LAMP1;CHMP1B;LAMP2;CHMP1A;PGAP6;IDS;VPS35;ATP6V1E1;GUSB;SPG11;VPS39;AP2M1;RAB2A;STARD3;ARSA;HGSNAT;ATP6V0B;MANBA;SZT2;USP4;PRKCD;ATP6AP2;AP1B1;TSC2;HLA-F;UNC13D;TMEM175;RNF167;RRAGA;NPC2;HGS;DNAJC5;TMBIM1;CHMP4A;ATP6V0D1;ATP6V0C;ARL8A;RAB7A;RAB5C;UNC93B1;VPS4A;GNAI3;PSEN1;GNS;CLN3;NCSTN;SNX1;GGA3;PSAP;NEU1;SLC15A3;RFFL;VPS16;AP1M1;ATP6V0A1;LYN;CTSA;LAPTM5;AP3D1;MYO5A;TMEM59;RAB14;MAN2B2;GNB2;GNB1;PLEKHM1;CHMP2A;PLEKHM2;MAN2B1;UBA1;TECPR1;LAMTOR5,1.4909238453502539e-12,0,0
14,Golgi Membrane (GO:0000139),7.618051801150828e-13,2.844609281251735,79.37337610564124,ARF3;ARF1;B4GALT1;KDELR1;ZDHHC5;ZDHHC7;GBA2;ZDHHC3;GALNT10;RAB43;CHP1;TMED2;B2M;RAB2A;GABARAPL2;SREBF1;TMED9;CHPF2;ENTPD4;ATG9A;AP1B1;HLA-B;HLA-A;ARFGAP3;HLA-F;MAPK8IP3;COPZ1;HLA-E;DNM2;TAPBP;TPST2;RER1;SEC22B;NAA60;RAB1A;COPB2;MARCHF2;COPA;TMED10;UNC93B1;STX16;RAB1B;COPB1;GNAI3;FURIN;GLG1;AGPAT3;CDC42;CLN3;CHST11;LMAN2;CHST15;STX5;MGAT1;RAB6A;RFFL;GBP2;ST3GAL1;YKT6;CYTH1;AP1M1;ARFGEF1;SURF4;GBF1;ARCN1;STING1;VAPA;GOLGB1;C6ORF89;MGAT4B;COPG1;PI4KB;COPE,1.9915763994437163e-11,0,0
15,Ficolin-1-Rich Granule Lumen (GO:1904813),1.8863540513270766e-12,5.193205629526968,140.19772778639808,CSTB;VCP;PSMD13;MVP;CTSZ;APEH;SRP14;GNS;PSMB7;PSMD6;PSMD2;PSMB1;COTL1;TIMP2;MAPK1;CAPN1;CCT8;GUSB;PGM1;KCMF1;GSDMD;DBNL;PGAM1;PDAP1;ILF2;ACLY;PFKL;BIN2;CSNK2B;ALDOA;YPEL5;KPNB1;VCL;PAFAH1B2,4.602703885238067e-11,0,0
16,Phagocytic Vesicle (GO:0045335),3.775781095181987e-12,5.814892281949383,152.94570324648464,NCF2;UNC93B1;ZDHHC5;TCIRG1;RAB43;RAC2;STX4;B2M;ATP6V0A1;RAB8B;ATP6V0B;APLP2;HLA-B;ANXA11;CYBA;HLA-A;HLA-F;RAB11A;HLA-E;TAPBP;RAB11B;FMNL1;RAB14;HGS;ADAM8;ATP6V0D1;SEC22B;ATP6V0C;RAB7A;VAMP3,8.637099255228794e-11,0,0
17,Lytic Vacuole Membrane (GO:0098852),1.8379687079508422e-11,3.172620456304408,78.42646391701933,SLC44A2;GBA1;TCIRG1;LITAF;LAPTM4A;LAMP1;CHMP1B;CHMP1A;LAMP2;PGAP6;VPS35;ATP6V1E1;SPG11;VPS39;AP2M1;RAB2A;STARD3;HGSNAT;ATP6V0B;SZT2;ATP6AP2;AP1B1;HLA-F;TMEM175;RNF167;RRAGA;DNAJC5;TMBIM1;CHMP4A;ATP6V0D1;ATP6V0C;ARL8A;RAB7A;RAB5C;GNAI3;PSEN1;CLN3;NCSTN;PSAP;SLC15A3;ATP6V0A1;VPS16;AP1M1;LYN;AP3D1;LAPTM5;RAB14;GNB2;GNB1;CHMP2A;PLEKHM2;UBA1;TECPR1;LAMTOR5,3.9570385124118133e-10,0,0
18,Tertiary Granule (GO:0070820),2.303305296671133e-11,4.170269371466578,102.14695683744974,CSTB;COPB1;ITGB2;UBR4;TCIRG1;AP2A2;LAMP1;LAMP2;TBC1D10C;ITGAX;TIMP2;NCKAP1L;RAC1;B2M;PGM1;ATP6V0A1;GSDMD;CD53;HGSNAT;DBNL;ATP6AP2;CYBA;NBEAL2;KCNAB2;LILRB2;ILF2;RHOA;SERPINB6;DIAPH1;TSPAN14;RAB14;VAMP1;ADAM8;PTPN6;ALDOA;YPEL5;ATP6V0C;ARL8A,4.683387436564636e-10,0,0
19,Endoplasmic Reticulum Membrane (GO:0005789),1.0477475335400018e-10,2.1173989180748425,48.65615074218752,ANKLE2;AHCYL1;ARL6IP1;KDELR1;EMC10;AUP1;GBA2;ZFYVE27;PSMD2;SLC39A7;STARD3;DGAT1;ATG9A;DNAJB12;HLA-B;MOGS;CYBA;HLA-A;HLA-F;ATG13;HLA-E;CTDNEP1;STIM1;PREB;ULK1;COPB2;VCP;COPA;TMED10;ABHD4;COPB1;CYB5R1;PTDSS1;CYB5R3;SSR1;RAB6A;FDFT1;OST4;TOR1A;SEC16A;SURF4;SRPRA;DEGS1;UBA1;SERINC1;CLPTM1L;COPE;PIGS;LMBR1L;PIGT;GPAA1;ADPGK;ATP2A3;HERPUD1;SEC61A1;SERP1;RAC2;ANXA7;TMED2;RAC1;GET3;ELOVL1;SREBF1;TMED9;ELOVL5;ATP6AP2;RHBDF2;RHOG;DDOST;COPZ1;RHOA;TAPBP;DAD1;TMBIM6;SEC22B;CERS2;GRAMD1A;ATF6B;UNC93B1;RAB1B;GNAI3;AGPAT1;AGPAT3;USP19;CDC42;CLN3;NCLN;OS9;LMAN2;EMC3;STX5;CDIPT;SEC11A;MARCHF6;BCAP31;PTPN1;ARCN1;ERP44;SPCS1;STING1;VAPA;BAX;PNPLA6;COPG1;LPIN2;PNPLA2,2.0182926172402138e-09,0,0
20,Clathrin-Coated Vesicle (GO:0030136),2.9769510121141764e-10,6.00907029478458,131.8086642953839,TMED9;TMED10;DENND1A;TNK2;CLTC;CLTB;CLTA;AP2A1;FURIN;AP2B1;AP2A2;UNC13D;TGOLN2;FCHO1;RAB14;RAB35;AP2S1;GPR107;AP2M1;SPG21;RAB8B;VAMP3;AP1M1;PICALM,5.447820352168943e-09,0,0
21,Phagocytic Vesicle Membrane (GO:0030670),3.879140044386152e-10,8.9874213836478,194.75955534723357,ATP6V0B;APLP2;HLA-B;CYBA;TCIRG1;HLA-A;HLA-F;HLA-E;TAPBP;RAC2;STX4;ATP6V0D1;SEC22B;B2M;ATP6V0C;ATP6V0A1;RAB7A;VAMP3,6.7607869345015785e-09,0,0
22,Autophagosome (GO:0005776),1.2296372622398782e-09,5.498344616296882,112.80704365200491,GABARAPL2;CALCOCO2;ENTPD4;ATG9A;AUP1;WIPI2;GABARAP;CLN3;MAP1LC3B;ATG16L2;STING1;CHMP1B;CHMP1A;LAMP2;NBR1;UBQLN1;CHMP2A;PLEKHM1;TBC1D25;CHMP4A;ULK1;SQSTM1;TECPR1;FTL,2.045669263544525e-08,0,0
23,Ficolin-1-Rich Granule Membrane (GO:0101003),1.8563123034367167e-09,6.745639534883721,135.61888343171645,COPB1;ITGB2;ATP6AP2;UBR4;NBEAL2;TCIRG1;LILRB2;AP2A2;RHOA;SERPINB6;DIAPH1;LAMP1;LAMP2;ITGAX;TBC1D10C;NCKAP1L;RAC1;ATP6V0C;ARL8A;ATP6V0A1,2.9539578393819058e-08,0,0
24,Specific Granule (GO:0042581),3.4230153775905177e-09,3.6903729809104258,71.93549572596588,PDXK;SLC44A2;CTSZ;ITGB2;UBR4;STK10;RAP1A;NEU1;TOM1;TIMP2;STX4;B2M;AP1M1;GSDMD;CD53;HGSNAT;DGAT1;ANXA11;CYBA;KCNAB2;ILF2;NFKB1;ERP44;TSPAN14;TOLLIP;DNAJC5;TMBIM1;VAMP1;ADAM8;DEGS1;PTPN6;DOCK2;KPNB1;VCL,5.22009845082554e-08,0,0
25,Intracellular Non-Membrane-Bounded Organelle (GO:0043232),4.003379550864017e-08,1.7394136759248076,29.62837564651622,NARF;FHOD1;WASHC2C;AUP1;RBPJ;CCAR2;ACTG1;TXN2;PPP1CC;NUB1;MAEA;RPL36AL;ARHGDIA;ZNF207;KAT7;CDK5RAP3;RPS9;SCAF11;MAP1S;TPM3;DNTTIP1;DYRK1A;ARID5A;ANXA11;CSNK1D;LARP4B;ILF2;TUBA4A;EML3;CTDNEP1;SELENOO;BIN2;EWSR1;WDR82;JTB;ANAPC5;ADAM8;SRSF5;VCL;ZNF276;DDX5;VCP;TSG101;RAB5C;ABHD4;DHX9;BAZ2A;SNU13;MACROH2A1;DEDD2;CYB5R3;ATXN1;RAD21;EIF4EBP2;N4BP1;NAA50;SRPK2;IQSEC1;XRCC5;OSBPL2;MSN;EHD1;CYLD;EIF6;PARVG;CAPRIN1;C6ORF89;PLEKHM1;MMS19;ZNF655;FERMT3;TOP2B;SETD2;ACADVL;CLTC;ADAR;RBM4;SERP1;CAPZB;UBTF;RAC1;LRRFIP1;GET3;SPG11;DBNL;MARS1;RHOG;ZFP91;EDF1;SIRT7;DYNLL2;SIRT2;ETV6;FGR;RBL2;TRAF7;RARA;FAM193B;LCP1;ARHGEF2;MAPRE1;PAFAH1B2;RAB7A;CSTB;DCTN1;MVP;DDX23;GNAI3;ASAP1;ADD1;REPIN1;POLR2A;VPS51;MAPK1;VHL;DEDD;MAPK3;BCAP31;ARFGEF1;MBD6;CSNK1A1;IDH3G;TUBB4B;YY1AP1;RSL1D1;NIN;APEX1;TAOK2;PTPN6;P4HB;VIM;TARDBP;PNPLA2,5.860947662464922e-07,0,0
26,Azurophil Granule Membrane (GO:0035577),4.2483283343077114e-08,6.062264150943396,102.90181238870983,MANBA;B4GALT1;RAB5C;BRI3;SURF4;PSEN1;DDOST;NCSTN;LAMP1;VAPA;DNAJC5;LAMP2;PSAP;CPNE1;TOM1;VAMP1;ATP6V0C;ARL8A,5.98033911675624e-07,0,0
27,Vacuolar Membrane (GO:0005774),5.7168550499125794e-08,5.914085454352366,98.63075205796504,GABARAPL2;ENTPD4;ATG9A;ATP6AP2;VPS4A;TCIRG1;GABARAP;MAP1LC3B;ATG16L2;CHMP1B;CHMP1A;CHMP2A;CHMP4A;ULK1;ATP6V0D1;TECPR1;ATP6V0A1;ATP6V1F,7.74951462321483e-07,0,0
28,Cytoplasmic Vesicle Lumen (GO:0060205),7.161877774755458e-08,3.9480849667842204,64.95353277504876,ARHGAP9;CSTB;VCP;PDXK;PSMD13;MVP;GDI2;SRP14;PSMB7;PSMD6;PSMD2;PSMB1;COTL1;CCT8;DBNL;XRCC5;PGAM1;NFKB1;ARHGAP45;FGR;PFKL;BIN2;CSNK2B;ALDOA;VCL;PAFAH1B2,9.361597377001776e-07,0,0
29,Lytic Vacuole (GO:0000323),9.067118907407432e-08,2.877110634071321,46.655301367932566,CPQ;UNC93B1;CLTC;CTSZ;VPS4A;GBA1;IFI30;TIAL1;CLN3;SNX1;GGA3;LAMP1;NEU1;LAMP2;PSAP;IDS;VPS35;RFFL;VPS16;CTSA;ARSA;USP4;ATP6AP2;LAPTM5;MYO5A;TSC2;UNC13D;TMEM175;RNF167;TMEM59;RRAGA;RAB14;HGS;MAN2B2;NPC2;PLEKHM1;MAN2B1;RAB7A;LAMTOR5,1.1443329379693519e-06,0,0
30,Early Endosome (GO:0005769),1.1644994099006843e-07,2.5221406230308308,40.26800372383055,PXK;RAB5B;RAB5C;TSG101;VPS4A;WASHC2C;VPS26B;RCSD1;TM9SF4;ECPAS;GGA1;CLN3;SNX1;GGA3;RAP1A;SNX27;TMEM127;VPS8;CHMP1A;TOM1;MAPK1;VPS35;AP3S2;B2M;VPS16;AP1M1;MAPK3;PTPN1;MAP2K2;AP1B1;HLA-B;AP3D1;MYO5A;HLA-A;HLA-F;SNX20;HLA-E;RUFY1;EHD1;ITCH;RAB14;SNX17;HGS;RIN3;WDFY2;ATP6V0D1;VPS28;PICALM,1.4206892800788347e-06,0,0
