rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p
1,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),3.2130834354222817e-17,5.568846746089634,211.48650872327497,VCP;GSK3A;UBXN1;PSMD11;PPP1R11;PSMD13;UBE2D2;ZFAND2B;UBE2D3;VPS4A;ARRB2;PSMA7;PSMD8;PSMD9;PSMD7;RNF114;KAT5;HECTD3;PCBP2;PSMB1;UFD1;RFFL;SKP1;UBE2I;ARRDC1;USP9X;WWP2;UBE4B;UBE2A;TRPC4AP;RNF40;CHFR;CNOT4;NPLOC4;PSMA1;UBE2R2;GID8;KCTD13;UBAP1;TRIP12;STUB1;RBCK1;VPS28,7.836710498994945e-14,0,0
2,Intracellular Protein Transport (GO:0006886),7.558132465477819e-14,5.157469275742751,155.82554439305054,ARF4;ARF1;COPA;RAB5C;KATNB1;AP2A1;VPS26B;GGA3;AKT2;STX6;KPNA6;STX5;CHP1;TIMM17B;TMED1;STX4;KPNA1;SEC13;RANBP3;ATP6AP1;DESI1;STRADA;AP3D1;LAPTM5;SNF8;COPZ1;ARCN1;OXA1L;HGS;CDC37;SNX15;UBAP1;PREB;VIPAS39;ARHGEF2;VPS28,9.2171425416502e-11,0,0
3,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),5.671211307104093e-12,4.747323340471092,122.93487358261754,VCP;GSK3A;UBXN1;PSMD11;ANAPC16;PSMD13;ZFAND2B;UBE2D3;ARRB2;PSMA7;PSMD8;PSMD7;KAT5;HECTD3;CDC26;PCBP2;PSMB1;UFD1;RFFL;SKP1;SGTA;WWP2;UBE4B;UBE2A;TRPC4AP;TMUB2;NPLOC4;PSMA1;GID8;KCTD13;TRIP12;STUB1;RBCK1,4.610694792675628e-09,0,0
4,Proteasomal Protein Catabolic Process (GO:0010498),9.733155768520635e-12,5.710315591144607,144.7878095444266,VCP;GSK3A;UBXN1;PSMD11;PSMD13;ZFAND2B;UBE2D3;ARRB2;PSMA7;PSMD8;PSMD7;KAT5;HECTD3;PCBP2;PSMB1;RFFL;SKP1;WWP2;UBE4B;UBE2A;RNF41;PSMA1;GID8;KCTD13;TRIP12;STUB1;RBCK1,5.934791729855457e-09,0,0
5,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",2.4049146309010713e-11,6.2521008403361344,152.86962758559778,SF3B4;IK;SF3B2;PRPF38A;RBM8A;GPKOW;BUD31;DDX23;CASC3;USP39;ESS2;SMU1;RBM4;HNRNPK;SNW1;DDX39B;DHX16;RALY;BUD13;HNRNPC;TXNL4A;RBM10;SRSF9;RBM22,1.1731173569535426e-08,0,0
6,"mRNA Splicing, Via Spliceosome (GO:0000398)",1.2400089374577252e-10,5.465195246179966,124.66510596132944,SF3B4;SF3B2;TSSC4;RBM8A;DDX23;CASC3;USP39;ESS2;RBM4;DHX16;RALY;TXNL4A;RBM10;IK;PRPF38A;GPKOW;BUD31;SMU1;HNRNPK;SNW1;DDX39B;BUD13;HNRNPC;SRSF9;RBM22,5.040636330765653e-08,0,0
7,Protein Transport (GO:0015031),3.47846078946017e-10,4.334335764228253,94.39863002626744,ARF4;ARF1;LRSAM1;COPA;SYS1;RAB5C;AP2A1;VPS26B;GGA3;STX6;STX5;TIMM17B;TMED1;STX4;RAB8A;SEC13;ARRDC1;AP3D1;LAPTM5;COPZ1;SCAMP2;ARCN1;RAB11B;DNM2;SNX15;UNC119;PREB;VIPAS39;ARHGEF2;COPG1,1.211995123641908e-07,0,0
8,mRNA Processing (GO:0006397),9.072483833144074e-10,5.124281291463954,106.69063591904023,SF3B4;SF3B2;IK;PRPF38A;RBM8A;GPKOW;BUD31;DDX23;CASC3;USP39;ESS2;SMU1;RBM4;HNRNPK;SNW1;DDX39B;DHX16;RALY;BUD13;HNRNPC;TXNL4A;RBM10;SRSF9;RBM22,2.7659735086298e-07,0,0
9,Membrane Organization (GO:0061024),1.2814496743518478e-09,5.811679583607401,118.9957309550876,TOR1A;DBNL;PDCD6IP;EXOC7;OSBPL2;VPS4A;AP3D1;SNF8;LEMD2;DNM2;CTDNEP1;CLN3;SERP1;HGS;VAPB;CHP1;EXOC3;UBAP1;AP2M1;VPS28;VAMP3,3.4727286174935074e-07,0,0
10,Protein Localization (GO:0008104),5.267037405793433e-09,3.8136806522171405,72.69560944556605,ARF4;ARF1;COPA;RAB5C;AP2A1;VPS26B;WDR45;GGA3;SUMO1;STX6;STX5;TIMM17B;TMED1;STX4;SEC13;USP9X;IST1;USP4;AP3D1;LAPTM5;WIPI2;ATG13;COPZ1;ARCN1;HGS;SNX15;ATG4B;VIPAS39;ARHGEF2;ATG4D,1.2846304232730183e-06,0,0
